,Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bol_60,vol_bolin_check,mean_60,std_60,bolin_price_60_3,bolin_price_60_6,bolin_price_60_9,bolin_price_60_12,bolin_earning_60_3,bolin_earning_60_6,bolin_earning_60_9,bolin_earning_60_12,std_level,bolin_check,inverse_hammer,bear_candle,high_246,new_high_check,dec_246_1,Max_Price_20,Max_Return_20,Max_Loss_Price_20,Max_Loss_20,Max_Price_60,Max_Return_60,Max_Loss_Price_60,Max_Loss_60,Max_Price_120,Max_Return_120,Max_Loss_Price_120,Max_Loss_120,Max_Price_240,Max_Return_240,Max_Loss_Price_240,Max_Loss_240,Is_Max_Over_Bolin_60_3,Is_Max_Over_Bolin_60_6,Is_Max_Over_Bolin_60_9,Is_Max_Over_Bolin_60_12,기관순매,법인순매,개인순매,외인순매,기관대금,법인대금,개인대금,외인대금,거래대금,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,pmp_vol_mean_60,pmp_vol_std_60,pmp_vol_bol_60,pmp_vol_bolin_check,pmp_mean_60,pmp_std_60,pmp_bolin_price_60_3,pmp_bolin_earning_60_3,pmp_bolin_price_60_6,pmp_bolin_earning_60_6,pmp_bolin_price_60_9,pmp_bolin_earning_60_9,pmp_bolin_price_60_12,pmp_bolin_earning_60_12,pmp_bolin_check,pmp_high_246,pmp_new_high_check,pmp_Max_Price_60,pmp_Max_Return_20,pmp_Max_Return_60,pmp_Max_Return_120,pmp_Max_Return_240,pmp_Max_Loss_Price_20,pmp_Max_Loss_Price_60,pmp_Max_Loss_Price_120,pmp_Max_Loss_Price_240,pmp_Max_Loss_20,pmp_Max_Loss_60,pmp_Max_Loss_120,pmp_Max_Loss_240,pmp_Is_Max_Over_Bolin_60_3,pmp_Is_Max_Over_Bolin_60_6,pmp_Is_Max_Over_Bolin_60_9,pmp_Is_Max_Over_Bolin_60_12,pmp_dec_246_1,pmp_std_level,pmp_기관순매,pmp_법인순매,pmp_개인순매,pmp_외인순매,pmp_기관대금,pmp_법인대금,pmp_개인대금,pmp_외인대금,pmp_거래대금,dump_period,long_dec_3,long_dec_2,long_dec_1,period_long_dec_3,period_long_dec_2,period_long_dec_1,long_dec_ratio_1,long_dec_ratio_2,long_dec_ratio_3,A,B,C,D,E,F,G1,G2,G3,H1,H2,H3,I,J,condition_number
48,2018-04-24,2195,2635,2095,2115,216381,-2.981651376146789,2084.0,19.0,2064.25,0.0,2160.3333333333335,-1.0833333333330302,화천기계,010660,10014.9,35004.697580324835,115028.9927409745,True,2160.3333333333335,107.17534957048441,2481.859382044787,2803.38543075624,3124.9114794676934,3446.4375281791463,17.345597259800794,32.54777450384114,47.74995174788149,62.95212899192181,-0.422982836211976,True,True,True,3080.0,False,,2310.0,9.219858156028371,2095.0,-0.9456264775413725,2435.0,15.130023640661939,2030.0,-4.018912529550822,2275.0,7.56501182033098,2010.0,-4.964539007092195,2430.0,14.893617021276606,1805.0,-14.657210401891252,False,False,False,False,-1226.0,-14.0,1920.0,-680.0,-30869950.0,-336000.0,46080550.0,-14874600.0,46080550.0,2019-06-14,2018-04-24,2550.0,2950.0,2490.0,2710.0,7045024.0,6.2745098039215685,3210.0,2580.0,66.0,2342.25,33.5,2251.5833333333335,9.16666666666697,560238.9166666666,1972385.5051869575,6477395.43222754,True,2251.5833333333335,150.36203994212062,2702.6694531596954,-0.270499883406073,3153.755572986057,16.374744390629406,3604.841692812419,33.0199886646649,4055.927812638781,49.6652329387004,True,3210.0,False,5900.0,38.37638376383763,117.7121771217712,117.7121771217712,117.7121771217712,2540.0,2540.0,2540.0,1465.0,-6.27306273062731,-6.27306273062731,-6.27306273062731,-45.94095940959409,True,True,True,True,54.9,3.0487526429085854,-237.0,-6495.0,86294.0,-79562.0,-603190.0,-18250035.0,244006830.0,-225153605.0,244006830.0,416,144,144,114,342,342,243,46.913580246913575,42.10526315789473,42.10526315789473,True,True,True,True,False,True,True,True,True,True,True,True,True,True,13
49,2018-06-01,2590,2950,2330,2385,223134,0.21008403361344538,2290.0,31.0,2239.25,9.25,2145.4166666666665,3.916666666666515,화천기계,010660,10750.216666666667,28145.64633242096,95187.15566392956,True,2145.4166666666665,86.9496581681349,2406.2656411710714,2667.1146156754758,2927.9635901798806,3188.8125646842855,0.8916411392482751,11.828705059768376,22.765768980288495,33.702832900808616,2.755425822031988,True,True,False,3080.0,False,,2435.0,2.0964360587002018,2065.0,-13.417190775681343,2435.0,2.0964360587002018,2010.0,-15.723270440251568,2275.0,-4.612159329140464,1815.0,-23.899371069182386,2710.0,13.626834381551367,1805.0,-24.318658280922435,True,False,False,False,-10960.0,-1052.0,14201.0,-2189.0,-292927200.0,-26213550.0,387002150.0,-67861400.0,387002150.0,2019-06-27,2018-06-01,3150.0,3620.0,2915.0,3620.0,22702375.0,29.982046678635548,3210.0,2948.0,172.0,2610.5,57.25,2352.0,23.833333333333485,923788.8333333334,2212002.798363873,7559797.228424951,True,2352.0,271.0000000000011,3165.000000000003,-12.569060773480576,3978.0000000000064,9.889502762431116,4791.000000000009,32.34806629834279,5604.000000000013,54.806629834254494,True,3210.0,True,5900.0,3.5911602209944826,62.98342541436463,62.98342541436463,62.98342541436463,2980.0,2830.0,2630.0,1465.0,-17.67955801104972,-21.823204419889507,-27.348066298342545,-59.53038674033149,True,True,True,True,54.1,4.678966789667878,-35764.0,-1456.0,1250304.0,-1213084.0,-124157060.0,-4668920.0,4488010380.0,-4359184400.0,4488010380.0,391,144,144,114,351,351,243,46.913580246913575,41.02564102564102,41.02564102564102,True,True,False,True,False,True,True,True,True,True,True,True,True,True,12
50,2018-09-14,2040,2345,2035,2200,61143,8.641975308641975,2061.0,36.0,2064.75,8.5,2088.5,-2.416666666666515,화천기계,010660,3492.4,3066.0737118775246,12690.621135632573,True,2088.5,67.58513150094615,2291.2553945028385,2494.010789005677,2696.7661835085155,2899.521578011354,4.1479724774017495,13.364126772985319,22.580281068568887,31.796435364152455,1.6497711482360446,True,True,False,3080.0,False,,2275.0,3.409090909090917,2050.0,-6.818181818181824,2275.0,3.409090909090917,1810.0,-17.727272727272727,2275.0,3.409090909090917,1805.0,-17.954545454545457,5900.0,168.18181818181816,1805.0,-17.954545454545457,False,False,False,False,-92.0,0.0,63.0,29.0,-1899700.0,0.0,1364300.0,535400.0,1899700.0,2019-04-10,2018-09-14,2215.0,2435.0,2215.0,2430.0,43774.0,8.0,2950.0,2304.0,39.0,2222.25,12.0,2107.0833333333335,9.333333333333485,8212.683333333332,37065.72065421617,119409.84529598185,False,2107.0833333333335,122.70320447685536,2475.1929467638997,1.8597920478971082,2843.3025601944655,17.00833581047183,3211.4121736250318,32.156879573046574,3579.521787055598,47.30542333562131,False,2950.0,False,3750.0,3.703703703703698,54.32098765432099,142.798353909465,142.798353909465,2010.0,2010.0,2010.0,1465.0,-17.28395061728395,-17.28395061728395,-17.28395061728395,-39.711934156378604,True,True,True,True,54.9,2.63168894442016,-358.0,0.0,425.0,-67.0,-8119700.0,0.0,9642350.0,-1522650.0,9642350.0,208,144,144,136,311,311,243,55.96707818930041,46.30225080385852,46.30225080385852,True,True,True,True,False,True,False,True,True,True,True,True,False,False,10
51,2018-12-19,1845,1860,1840,1855,22546,0.0,1845.0,6.0,1836.0,-0.5,1950.8333333333333,-7.0,화천기계,010660,1846.95,1685.8945837447038,6904.6337512341115,True,1950.8333333333333,132.0264072912018,2346.9125552069386,2742.991777080544,3139.070998954149,3535.1502208277548,26.51819704619615,47.870176662023944,69.22215627785171,90.5741358936795,-0.725864887938366,False,True,True,3080.0,False,,2010.0,8.35579514824798,1805.0,-2.695417789757415,2220.0,19.67654986522911,1805.0,-2.695417789757415,3620.0,95.14824797843666,1805.0,-2.695417789757415,5900.0,218.05929919137466,1805.0,-2.695417789757415,False,False,False,False,114.0,0.0,-114.0,0.0,2113500.0,0.0,-2113500.0,0.0,2113500.0,2019-01-07,2018-12-19,1835.0,1965.0,1835.0,1920.0,5756.0,4.632152588555858,3080.0,1839.0,17.0,1837.0,4.25,1893.0833333333333,-3.833333333333485,1684.8,2929.547352976747,10473.442058930239,False,1893.0833333333333,84.74516538160549,2147.31882947815,11.839522368653638,2401.554325622966,25.080954459529487,2655.7898217677825,38.32238655040534,2910.0253179125993,51.56381864128121,False,3080.0,False,2280.0,4.947916666666674,18.75,95.3125,207.29166666666666,1845.0,1845.0,1845.0,1845.0,-3.90625,-3.90625,-3.90625,-3.90625,True,False,False,False,56.9,0.31761890540258697,25.0,0.0,-25.0,0.0,480500.0,0.0,-480500.0,0.0,480500.0,19,134,134,134,248,248,243,55.144032921810705,54.03225806451613,54.03225806451613,False,True,True,False,False,False,False,False,False,True,False,False,False,False,3
52,2019-01-18,1870,2030,1855,1990,21217,5.570291777188329,1886.0,20.0,1857.75,6.75,1865.6666666666667,-0.5,화천기계,010660,1665.15,2942.246725576629,10491.890176729887,True,1865.6666666666667,47.67482447675099,2008.6911400969198,2151.7156135271725,2294.740086957426,2437.7645603876786,0.9392532712019976,8.126412740058923,15.313572208915868,22.50073167777279,2.6079452771549354,True,True,False,3080.0,False,56.9,2160.0,8.5427135678392,1910.0,-4.020100502512558,2430.0,22.1105527638191,1910.0,-4.020100502512558,3830.0,92.46231155778895,1910.0,-4.020100502512558,5900.0,196.48241206030153,1910.0,-4.020100502512558,True,True,True,False,-304.0,5.0,299.0,0.0,-5911450.0,93000.0,5818450.0,0.0,5911450.0,2019-02-11,2019-01-18,2190.0,2500.0,2065.0,2070.0,290841.0,6.426735218508997,2950.0,1972.0,16.0,1948.5,9.5,1882.0,2.5,1899.35,3859.766714992811,13478.650144978434,True,1882.0,63.63437226321523,2072.9031167896455,0.14024718790558152,2263.8062335792915,9.36261997967592,2454.709350368937,18.584992771446235,2645.612467158583,27.807365563216575,True,2950.0,False,2520.0,4.589371980676327,21.739130434782616,92.75362318840578,185.02415458937196,2025.0,2010.0,2010.0,2010.0,-2.1739130434782594,-2.898550724637683,-2.898550724637683,-2.898550724637683,True,True,True,False,58.5,2.9543781656612036,-3377.0,-2434.0,-943.0,6754.0,-76236750.0,-58808850.0,-17940600.0,152986200.0,152986200.0,24,144,144,144,270,270,243,59.25925925925925,53.333333333333336,53.333333333333336,True,True,True,True,True,False,False,False,False,True,True,True,False,True,9
53,2019-02-11,2190,2500,2065,2070,290841,6.426735218508997,1972.0,16.0,1948.5,9.5,1882.0,2.5,화천기계,010660,1899.35,3859.766714992811,13478.650144978434,True,1882.0,63.63437226321523,2072.9031167896455,2263.8062335792915,2454.709350368937,2645.612467158583,0.14024718790558152,9.36261997967592,18.584992771446235,27.807365563216575,2.9543781656612036,True,True,False,2950.0,False,58.5,2165.0,4.589371980676327,2025.0,-2.1739130434782594,2520.0,21.739130434782616,2010.0,-2.898550724637683,3990.0,92.75362318840578,2010.0,-2.898550724637683,5900.0,185.02415458937196,2010.0,-2.898550724637683,True,True,True,False,-3377.0,-2434.0,-943.0,6754.0,-76236750.0,-58808850.0,-17940600.0,152986200.0,152986200.0,2019-05-27,2019-02-11,2490.0,2795.0,2370.0,2520.0,5181229.0,1.2048192771084338,2950.0,2216.0,101.0,2210.0,11.75,2181.9166666666665,9.58333333333303,184653.4,1145206.38690487,3620272.5607146095,True,2181.9166666666665,101.82538839711063,2487.3928318579983,-1.2939352437302254,2792.8689970493306,10.828134803544865,3098.345162240662,22.950204850819915,3403.821327431994,35.07227489809501,True,2950.0,False,3990.0,13.095238095238093,58.33333333333333,134.12698412698413,134.12698412698413,2275.0,2275.0,2275.0,1465.0,-9.722222222222221,-9.722222222222221,-9.722222222222221,-41.86507936507936,True,True,True,True,54.9,3.320226307557368,-268755.0,-6878.0,278207.0,-2574.0,-675863205.0,-17708710.0,701324965.0,-7753050.0,701324965.0,105,144,144,118,329,329,243,48.559670781893004,43.76899696048632,43.76899696048632,True,True,False,False,False,True,True,True,True,True,True,True,True,True,11
54,2019-04-11,2525,2865,2290,2310,341323,-4.938271604938271,2311.0,7.0,2228.25,6.0,2114.0833333333335,7.0,화천기계,010660,8922.683333333332,37331.14808418105,120916.12758587649,True,2114.0833333333335,122.09795134326507,2480.3771873631285,2846.671041392924,3212.964895422719,3579.258749452514,7.3756358165856515,23.232512614412297,39.08938941223892,54.94626621006555,1.6045860271305306,True,True,True,2950.0,False,54.9,2520.0,9.090909090909083,2010.0,-12.987012987012992,3750.0,62.33766233766234,2010.0,-12.987012987012992,5900.0,155.4112554112554,2010.0,-12.987012987012992,5900.0,155.4112554112554,1465.0,-36.58008658008658,True,True,True,True,-65.0,-21.0,248.0,-162.0,-1515300.0,-490350.0,6038550.0,-4032900.0,6038550.0,2019-06-27,2019-04-11,3150.0,3620.0,2915.0,3620.0,22702375.0,29.982046678635548,3210.0,2948.0,172.0,2610.5,57.25,2352.0,23.833333333333485,923788.8333333334,2212002.798363873,7559797.228424951,True,2352.0,271.0000000000011,3165.000000000003,-12.569060773480576,3978.0000000000064,9.889502762431116,4791.000000000009,32.34806629834279,5604.000000000013,54.806629834254494,True,3210.0,True,5900.0,3.5911602209944826,62.98342541436463,62.98342541436463,62.98342541436463,2980.0,2830.0,2630.0,1465.0,-17.67955801104972,-21.823204419889507,-27.348066298342545,-59.53038674033149,True,True,True,True,54.1,4.678966789667878,-35764.0,-1456.0,1250304.0,-1213084.0,-124157060.0,-4668920.0,4488010380.0,-4359184400.0,4488010380.0,77,144,144,114,351,351,243,46.913580246913575,41.02564102564102,41.02564102564102,True,True,False,True,False,True,True,True,True,True,True,True,True,True,12
55,2019-05-15,2060,2220,2000,2020,702931,-10.222222222222223,2207.0,-50.0,2244.5,-8.5,2157.5833333333335,0.5,화천기계,010660,15975.733333333334,56445.02389962189,185310.80503219902,True,2157.5833333333335,101.58121408782112,2462.3269755967967,2767.0706178602604,3071.8142601237237,3376.557902387187,21.897375029544392,36.983693953478245,52.07001287741206,67.15633180134589,-1.3544170993505458,False,True,True,2950.0,False,54.5,2580.0,27.722772277227726,2010.0,-0.4950495049504955,3990.0,97.52475247524752,2010.0,-0.4950495049504955,5900.0,192.07920792079207,2010.0,-0.4950495049504955,5900.0,192.07920792079207,1465.0,-27.475247524752476,True,True,True,True,164.0,4010.0,63231.0,-67405.0,339030.0,8421200.0,131434110.0,-140194340.0,140194340.0,2019-05-24,2019-05-15,2000.0,2575.0,1985.0,2490.0,8943485.0,23.88059701492537,2950.0,2115.0,92.0,2198.25,10.5,2172.3333333333335,9.66666666666697,35640.916666666664,105951.23472432833,353494.6208396517,True,2172.3333333333335,96.47308202579495,2461.752579410718,-1.1344345618185452,2751.1718254881034,10.48882833285556,3040.591071565488,22.112091227529646,3330.010317642873,33.73535412220373,True,2950.0,False,3990.0,14.457831325301207,60.24096385542168,136.94779116465864,136.94779116465864,2275.0,2275.0,2275.0,1465.0,-8.634538152610439,-8.634538152610439,-8.634538152610439,-41.164658634538156,True,True,True,True,54.9,3.292801059073959,-405259.0,-490.0,407173.0,-1424.0,-934337855.0,-1082600.0,937956230.0,-2535775.0,937956230.0,9,144,144,119,328,328,243,48.971193415637856,43.90243902439025,43.90243902439025,False,True,False,True,True,True,True,True,True,False,True,False,True,True,10
56,2019-05-24,2000,2575,1985,2490,8943485,23.88059701492537,2115.0,92.0,2198.25,10.5,2172.3333333333335,9.66666666666697,화천기계,010660,35640.916666666664,105951.23472432833,353494.6208396517,True,2172.3333333333335,96.47308202579495,2461.752579410718,2751.1718254881034,3040.591071565488,3330.010317642873,-1.1344345618185452,10.48882833285556,22.112091227529646,33.73535412220373,3.292801059073959,True,True,False,2950.0,False,54.9,2850.0,14.457831325301207,2275.0,-8.634538152610439,3990.0,60.24096385542168,2275.0,-8.634538152610439,5900.0,136.94779116465864,2275.0,-8.634538152610439,5900.0,136.94779116465864,1465.0,-41.164658634538156,True,True,True,True,-405259.0,-490.0,407173.0,-1424.0,-934337855.0,-1082600.0,937956230.0,-2535775.0,937956230.0,2019-06-12,2019-05-24,2700.0,3210.0,2555.0,2580.0,11834079.0,0.38910505836575876,2950.0,2464.0,61.0,2282.25,16.5,2235.5833333333335,7.333333333333485,346073.75,1316437.7757070987,4295387.077121296,True,2235.5833333333335,133.09173423703854,2634.858536044449,2.1262998466840703,3034.133738755565,17.60208289750252,3433.4089414666805,33.07786594832095,3832.684144177796,48.553648999139384,True,2950.0,True,5900.0,45.34883720930232,128.68217054263567,128.68217054263567,128.68217054263567,2540.0,2540.0,2540.0,1465.0,-1.5503875968992276,-1.5503875968992276,-1.5503875968992276,-43.21705426356589,True,True,True,True,54.9,2.5878141016124627,-42291.0,5003.0,323426.0,-286138.0,-122807055.0,13111490.0,974069150.0,-864373585.0,987180640.0,19,144,144,114,340,340,243,46.913580246913575,42.35294117647059,42.35294117647059,True,True,False,True,False,True,True,True,True,True,True,True,False,True,11
57,2019-05-27,2490,2795,2370,2520,5181229,1.2048192771084338,2216.0,101.0,2210.0,11.75,2181.9166666666665,9.58333333333303,화천기계,010660,184653.4,1145206.38690487,3620272.5607146095,True,2181.9166666666665,101.82538839711063,2487.3928318579983,2792.8689970493306,3098.345162240662,3403.821327431994,-1.2939352437302254,10.828134803544865,22.950204850819915,35.07227489809501,3.320226307557368,True,True,False,2950.0,False,54.9,2850.0,13.095238095238093,2275.0,-9.722222222222221,3990.0,58.33333333333333,2275.0,-9.722222222222221,5900.0,134.12698412698413,2275.0,-9.722222222222221,5900.0,134.12698412698413,1465.0,-41.86507936507936,True,True,True,True,-268755.0,-6878.0,278207.0,-2574.0,-675863205.0,-17708710.0,701324965.0,-7753050.0,701324965.0,2019-06-24,2019-05-27,2750.0,2930.0,2730.0,2850.0,1781618.0,3.6363636363636362,3210.0,2725.0,36.0,2526.75,18.0,2308.1666666666665,11.75,795006.5666666667,2148029.0843478614,7239093.819710251,False,2308.1666666666665,202.03953133538673,2914.2852606728266,2.255623181502686,3520.403854678987,23.52294226943814,4126.5224486851475,44.790261357373595,4732.641042691307,66.05758044530901,True,3210.0,False,5900.0,31.578947368421062,107.01754385964915,107.01754385964915,107.01754385964915,2735.0,2735.0,2630.0,1465.0,-4.035087719298247,-4.035087719298247,-7.719298245614037,-48.59649122807017,True,True,True,True,54.1,2.6818184033197303,-1403.0,-800.0,55182.0,-52979.0,-3967815.0,-2252405.0,157769700.0,-151549480.0,157769700.0,28,144,144,114,348,348,243,46.913580246913575,41.37931034482759,41.37931034482759,True,True,False,True,False,True,True,True,True,True,True,True,False,False,10
