날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,85900,85900,81300,81800,17236,-4.215456674473068,81360,15.36,1.01,5324,0.92,750,-2925,44,8565,-5684,0,1645,44,14079,1468,17236,4570,0,5514,7152,17236,-240765900,3688100,704650900,-467573100,0,135817200,3688100,1159217700,122033200,1420756200,376583100,0,454566800,589606300,1420756200
2019-01-03,82400,83000,81000,81800,15631,0.0,81360,15.36,1.01,5324,0.92,750,-8187,10,5418,2759,0,856,10,10582,4183,15631,9043,0,5164,1424,15631,-667699300,812000,441415800,225471500,0,70118100,812000,863485400,341868800,1276284300,737817400,0,422069600,116397300,1276284300
2019-01-04,81200,83500,80400,83500,22295,2.078239608801956,81360,15.68,1.03,5324,0.9,750,-6188,-6,6670,-476,0,3296,8,13414,5577,22295,9484,14,6744,6053,22295,-498053900,-505000,539844000,-41285100,0,272248600,646400,1093624500,454218100,1820737600,770302500,1151400,553780500,495503200,1820737600
2019-01-07,83700,84800,83400,84700,10082,1.437125748502994,81360,15.91,1.04,5324,0.89,750,-1978,47,-1047,2978,0,173,47,4053,5809,10082,2151,0,5100,2831,10082,-166319800,3953800,-88324600,250690600,0,14529700,3953800,341090400,488880000,848453900,180849500,0,429415000,238189400,848453900
2019-01-08,84100,84900,83300,83500,5778,-1.4167650531286895,81360,15.68,1.03,5324,0.9,750,-1744,357,1730,-343,0,318,357,3007,2096,5778,2062,0,1277,2439,5778,-146036400,29893500,144652300,-28509400,0,26629700,29893500,251743800,175632600,483899600,172666100,0,107091500,204142000,483899600
2019-01-09,83200,88800,83200,87000,34354,4.191616766467066,81360,16.34,1.07,5324,0.86,750,5375,28,-10028,4625,0,9459,53,12222,12620,34354,4084,25,22250,7995,34354,472308100,2322600,-879370900,404740200,0,826448900,4486600,1055267000,1093720200,2979922700,354140800,2164000,1934637900,688980000,2979922700
2019-01-10,86800,88600,86800,87400,14982,0.45977011494252873,81360,16.42,1.07,5324,0.86,750,-1166,202,-580,1544,0,5783,302,4989,3908,14982,6949,100,5569,2364,14982,-102210200,17949200,-51815800,136076800,0,508506600,26719200,438339800,343638100,1317203700,610716800,8770000,490155600,207561300,1317203700
2019-01-11,87400,90000,87400,89700,15802,2.631578947368421,81360,16.85,1.1,5324,0.84,750,4969,105,-6928,1854,0,5567,107,6381,3747,15802,598,2,13309,1893,15802,444445600,9367200,-619652100,165839300,0,498049100,9546800,569283800,334991200,1411870900,53603500,179600,1188935900,169151900,1411870900
2019-01-14,89300,92600,89200,92300,24403,2.898550724637681,81360,17.34,1.13,5324,0.81,750,9440,281,-8897,-824,0,12749,285,7815,3554,24403,3309,4,16712,4378,24403,867711400,25882700,-817177100,-76417000,0,1171454800,26251100,716450000,325130800,2239286700,303743400,368400,1533627100,401547800,2239286700
2019-01-15,91100,93000,91100,92900,10791,0.6500541711809318,81360,17.45,1.14,5324,0.81,750,6570,44,-2117,-4497,0,7614,44,2844,289,10791,1044,0,4961,4786,10791,607974000,4065400,-196183300,-415856100,0,704576900,4065400,262752200,26687300,998081800,96602900,0,458935500,442543400,998081800
