날짜,공시_제목,공시자
2024-03-22,정기주주총회결과              ,하나28호스팩
2024-03-07,주주총회집중일개최사유신고              ,하나28호스팩
2024-03-07,의결권대리행사권유참고서류,하나28호스팩
2024-03-07,주주총회소집공고,하나28호스팩
2024-03-07,사업보고서 (2023.12),하나28호스팩
2024-03-07,감사보고서제출              ,하나28호스팩
2024-02-29,주주총회소집결의              ,하나28호스팩
2023-12-12,주주명부폐쇄기간또는기준일설정,하나28호스팩
2023-11-09,분기보고서 (2023.09),하나28호스팩
2023-08-18,주식등의대량보유상황보고서(약식),제이씨에셋자산운용
2023-08-17,주식등의대량보유상황보고서(일반),TS인베스트먼트
2023-08-17,주식등의대량보유상황보고서(일반),하나증권
2023-08-04,증권발행실적보고서,하나28호스팩
2023-07-28,[기재정정]투자설명서,하나28호스팩
2023-07-28,[발행조건확정]증권신고서(지분증권),하나28호스팩
