날짜,공시_제목,공시자
2024-10-08,주식등의대량보유상황보고서(약식),케이비증권
2024-08-14,주식등의대량보유상황보고서(약식),하우자산운용
2024-08-13,반기보고서 (2024.06),IBKS제24호스팩
2024-05-14,분기보고서 (2024.03),IBKS제24호스팩
2024-03-25,정기주주총회결과              ,IBKS제24호스팩
2024-03-15,사업보고서 (2023.12),IBKS제24호스팩
2024-03-14,감사보고서제출              ,IBKS제24호스팩
2024-03-08,[기재정정]주주총회소집공고,IBKS제24호스팩
2024-03-08,주주총회소집결의              ,IBKS제24호스팩
2024-02-13,주식등의대량보유상황보고서(약식),케이비증권
2024-02-08,주식등의대량보유상황보고서(일반),센트로이드매니지먼트
2024-02-08,주식등의대량보유상황보고서(일반),아이비케이투자증권
2024-02-07,주식등의대량보유상황보고서(일반),현대자산운용
2024-01-26,증권발행실적보고서,IBKS제24호스팩
2024-01-19,[기재정정]투자설명서,IBKS제24호스팩
2024-01-19,[발행조건확정]증권신고서(지분증권),IBKS제24호스팩
