날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,566,566,555,557,47332,-1.5901060070671376,0,0,0,0,0,0,0,10731,0,10731,0,0,10731,0,10731,0,0,0,0,0,0,0,26462535,0,26462535,0,0,26462535,0,26462535
2019-01-03,563,563,555,561,109467,0.718132854578097,0,0,0,0,0,0,0,24818,0,24818,0,0,24818,0,24818,0,0,0,0,0,0,0,61248625,0,61248625,0,0,61248625,0,61248625
2019-01-04,566,566,552,556,172118,-0.8912655971479502,1521,0,-1521,0,0,1521,0,37501,0,39022,0,0,39022,0,39022,3740660,0,-3740660,0,0,3740660,0,91896960,0,95637620,0,0,95637620,0,95637620
2019-01-07,571,571,554,556,54619,0.0,0,0,0,0,0,0,0,12383,0,12383,0,0,12383,0,12383,0,0,0,0,0,0,0,30366070,0,30366070,0,0,30366070,0,30366070
2019-01-08,567,567,555,555,37019,-0.1798561151079137,30,0,-30,0,0,30,0,8363,0,8393,0,0,8393,0,8393,73650,0,-73650,0,0,73650,0,20520060,0,20593710,0,0,20593710,0,20593710
2019-01-09,564,564,555,555,160249,0.0,10,0,-10,0,0,10,0,36321,0,36331,0,0,36331,0,36331,24500,0,-24500,0,0,24500,0,89054260,0,89078760,0,0,89078760,0,89078760
2019-01-10,565,565,554,556,99587,0.18018018018018017,1900,0,-1900,0,0,1900,0,20678,0,22578,0,0,22578,0,22578,4674000,0,-4674000,0,0,4674000,0,50727415,0,55401415,0,0,55401415,0,55401415
2019-01-11,565,565,556,561,5028,0.8992805755395683,0,0,0,0,0,0,0,1140,0,1140,0,0,1140,0,1140,0,0,0,0,0,0,0,2798780,0,2798780,0,0,2798780,0,2798780
2019-01-14,569,569,555,555,45135,-1.06951871657754,32,0,-32,0,0,32,0,10201,0,10233,0,0,10233,0,10233,80480,0,-80480,0,0,80480,0,24998515,0,25078995,0,0,25078995,0,25078995
2019-01-15,557,565,555,555,80109,0.0,100,0,-100,0,0,100,0,18062,0,18162,0,0,18162,0,18162,246000,0,-246000,0,0,246000,0,44286020,0,44532020,0,0,44532020,0,44532020
2019-01-16,560,560,553,559,116957,0.7207207207207207,0,0,0,0,0,0,0,26516,0,26516,0,0,26516,0,26516,0,0,0,0,0,0,0,64961180,0,64961180,0,0,64961180,0,64961180
2019-01-17,560,560,554,559,16549,0.0,0,0,0,0,0,0,0,3752,0,3752,0,0,3752,0,3752,0,0,0,0,0,0,0,9220955,0,9220955,0,0,9220955,0,9220955
2019-01-18,559,562,556,561,47341,0.35778175313059035,388,0,-388,0,0,388,0,10345,0,10733,0,0,10733,0,10733,960300,0,-960300,0,0,960300,0,25549385,0,26509685,0,0,26509685,0,26509685
2019-01-21,564,564,558,562,88110,0.17825311942959002,0,0,0,0,0,0,0,19976,0,19976,0,0,19976,0,19976,0,0,0,0,0,0,0,49476640,0,49476640,0,0,49476640,0,49476640
2019-01-22,564,564,559,562,25075,0.0,684,0,-684,0,0,684,0,5001,0,5685,0,0,5685,0,5685,1699740,0,-1699740,0,0,1699740,0,12391055,0,14090795,0,0,14090795,0,14090795
2019-01-23,563,563,555,562,159067,0.0,0,0,0,0,0,0,0,36063,0,36063,0,0,36063,0,36063,0,0,0,0,0,0,0,88439645,0,88439645,0,0,88439645,0,88439645
2019-01-24,560,560,556,559,19791,-0.5338078291814947,0,0,0,0,0,0,0,4487,0,4487,0,0,4487,0,4487,0,0,0,0,0,0,0,11043320,0,11043320,0,0,11043320,0,11043320
2019-01-25,561,561,559,559,1654,0.0,0,0,0,0,0,0,0,375,0,375,0,0,375,0,375,0,0,0,0,0,0,0,926515,0,926515,0,0,926515,0,926515
2019-01-28,561,561,555,559,138239,0.0,0,0,0,0,0,0,0,31341,0,31341,0,0,31341,0,31341,0,0,0,0,0,0,0,77282220,0,77282220,0,0,77282220,0,77282220
2019-01-29,561,561,555,557,70634,-0.35778175313059035,0,0,0,0,0,0,0,16014,0,16014,0,0,16014,0,16014,0,0,0,0,0,0,0,39344410,0,39344410,0,0,39344410,0,39344410
2019-01-30,561,561,555,555,146615,-0.3590664272890485,0,2,-2,0,0,0,2,33238,0,33240,0,0,33240,0,33240,0,4910,-4910,0,0,0,4910,81436810,0,81441720,0,0,81441720,0,81441720
2019-01-31,555,562,553,555,113843,0.0,1000,0,-1000,0,0,1000,0,24810,0,25810,0,0,25810,0,25810,2450000,0,-2450000,0,0,2450000,0,60762405,0,63212405,0,0,63212405,0,63212405
2019-02-01,553,562,552,555,171655,0.0,999,2,-1001,0,0,999,2,37916,0,38917,0,0,38917,0,38917,2446450,4890,-2451340,0,0,2446450,4890,92658420,0,95109760,0,0,95109760,0,95109760
2019-02-07,563,563,554,557,74092,0.36036036036036034,0,2,-2,0,0,0,2,16796,0,16798,0,0,16798,0,16798,0,4935,-4935,0,0,0,4935,41314710,0,41319645,0,0,41319645,0,41319645
2019-02-08,563,563,554,557,67957,0.0,0,3,-3,0,0,0,3,15404,0,15407,0,0,15407,0,15407,0,7350,-7350,0,0,0,7350,37782380,0,37789730,0,0,37789730,0,37789730
2019-02-11,557,561,552,555,98709,-0.3590664272890485,0,3,-3,0,0,0,3,22376,0,22379,0,0,22379,0,22379,0,7320,-7320,0,0,0,7320,54764995,0,54772315,0,0,54772315,0,54772315
2019-02-12,561,561,554,557,27025,0.36036036036036034,0,1,-1,0,0,0,1,6126,0,6127,0,0,6127,0,6127,0,2450,-2450,0,0,0,2450,15019980,0,15022430,0,0,15022430,0,15022430
2019-02-13,558,558,554,556,30019,-0.17953321364452424,0,3,-3,0,0,0,3,6803,0,6806,0,0,6806,0,6806,0,7365,-7365,0,0,0,7365,16707845,0,16715210,0,0,16715210,0,16715210
2019-02-14,559,559,552,557,175784,0.1798561151079137,0,0,149,-149,0,0,0,39853,0,39853,0,0,39704,149,39853,0,0,364305,-364305,0,0,0,97416355,0,97416355,0,0,97052050,364305,97416355
2019-02-15,559,559,551,556,189223,-0.17953321364452424,0,0,0,0,0,0,0,42900,0,42900,0,0,42900,0,42900,0,0,0,0,0,0,0,104604550,0,104604550,0,0,104604550,0,104604550
2019-02-18,556,556,551,555,130489,-0.1798561151079137,0,0,0,0,0,0,0,29584,0,29584,0,0,29584,0,29584,0,0,0,0,0,0,0,72109585,0,72109585,0,0,72109585,0,72109585
2019-02-19,559,559,552,556,112652,0.18018018018018017,0,0,0,0,0,0,0,25540,0,25540,0,0,25540,0,25540,0,0,0,0,0,0,0,62544330,0,62544330,0,0,62544330,0,62544330
2019-02-20,559,559,551,556,170870,0.0,418,5,-423,0,0,418,5,38316,0,38739,0,0,38739,0,38739,1024100,12175,-1036275,0,0,1024100,12175,93686445,0,94722720,0,0,94722720,0,94722720
2019-02-21,557,557,552,556,41977,0.0,0,0,0,0,0,0,0,9517,0,9517,0,0,9517,0,9517,0,0,0,0,0,0,0,23296535,0,23296535,0,0,23296535,0,23296535
2019-02-22,556,556,552,555,15989,-0.1798561151079137,0,0,0,0,0,0,0,3625,0,3625,0,0,3625,0,3625,0,0,0,0,0,0,0,8864830,0,8864830,0,0,8864830,0,8864830
2019-02-25,556,556,553,556,42934,0.18018018018018017,677,0,-677,0,0,677,0,9057,0,9734,0,0,9734,0,9734,1658650,0,-1658650,0,0,1658650,0,22176515,0,23835165,0,0,23835165,0,23835165
2019-02-26,557,557,555,555,43517,-0.1798561151079137,0,0,0,0,0,0,0,9866,0,9866,0,0,9866,0,9866,0,0,0,0,0,0,0,24176225,0,24176225,0,0,24176225,0,24176225
2019-02-27,554,556,553,556,38290,0.18018018018018017,4049,0,-4049,0,0,4049,0,4632,0,8681,0,0,8681,0,8681,9940295,0,-9940295,0,0,9940295,0,11330315,0,21270610,0,0,21270610,0,21270610
2019-02-28,556,557,554,556,24290,0.0,-195,0,195,0,0,0,0,5507,0,5507,195,0,5312,0,5507,-477750,0,477750,0,0,0,0,13497165,0,13497165,477750,0,13019415,0,13497165
2019-03-04,557,557,554,556,27933,0.0,1000,11,-1011,0,0,1000,11,5322,0,6333,0,0,6333,0,6333,2455000,27000,-2482000,0,0,2455000,27000,13061520,0,15543520,0,0,15543520,0,15543520
2019-03-05,557,557,552,555,131552,-0.1798561151079137,6112,1,-6113,0,0,6112,1,23712,0,29825,0,0,29825,0,29825,15035520,2455,-15037975,0,0,15035520,2455,57987455,0,73025430,0,0,73025430,0,73025430
2019-03-06,555,555,552,554,188994,-0.18018018018018017,5999,0,-5999,0,0,5999,1,36848,0,42848,0,1,42847,0,42848,14682550,0,-14682550,0,0,14682550,2445,89995410,0,104680405,0,2445,104677960,0,104680405
2019-03-07,557,557,555,555,2046,0.18050541516245489,0,0,0,0,0,0,0,464,0,464,0,0,464,0,464,0,0,0,0,0,0,0,1138635,0,1138635,0,0,1138635,0,1138635
2019-03-08,555,556,553,555,60489,0.0,0,1,-1,0,0,0,1,13713,0,13714,0,0,13714,0,13714,0,2450,-2450,0,0,0,2450,33548650,0,33551100,0,0,33551100,0,33551100
2019-03-11,557,557,552,554,61151,-0.18018018018018017,0,-705,705,0,0,0,0,13864,0,13864,0,705,13159,0,13864,0,-1720200,1720200,0,0,0,0,33845980,0,33845980,0,1720200,32125780,0,33845980
2019-03-12,555,555,552,555,12901,0.18050541516245489,0,0,0,0,0,0,0,2925,0,2925,0,0,2925,0,2925,0,0,0,0,0,0,0,7152720,0,7152720,0,0,7152720,0,7152720
2019-03-13,555,555,553,555,104606,0.0,-5,0,5,0,0,0,0,23716,0,23716,5,0,23711,0,23716,-12250,0,12250,0,0,0,0,57988410,0,57988410,12250,0,57976160,0,57988410
2019-03-14,557,557,553,557,61380,0.36036036036036034,2400,0,-2400,0,0,2400,0,11516,0,13916,0,0,13916,0,13916,5892000,0,-5892000,0,0,5892000,0,28170775,0,34062775,0,0,34062775,0,34062775
2019-03-15,557,557,554,556,54200,-0.17953321364452424,0,2,-2,0,0,0,2,12286,0,12288,0,0,12288,0,12288,0,4900,-4900,0,0,0,4900,30130390,0,30135290,0,0,30135290,0,30135290
2019-03-18,556,556,553,555,39163,-0.1798561151079137,0,1,-1,0,0,0,1,8878,0,8879,0,0,8879,0,8879,0,2450,-2450,0,0,0,2450,21737105,0,21739555,0,0,21739555,0,21739555
