날짜,공시_제목,공시자
2024-04-16,주요사항보고서(자기주식처분결정),휴네시온
2024-04-16,기업설명회(IR)개최              ,휴네시온
2024-04-16,[기재정정]주식매수선택권부여에관한신고,휴네시온
2024-04-12,[기재정정]현금ㆍ현물배당결정              ,휴네시온
2024-04-09,[기재정정]주식매수선택권부여에관한신고,휴네시온
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,휴네시온
2024-03-28,정기주주총회결과              ,휴네시온
2024-03-20,사업보고서 (2023.12),휴네시온
2024-03-20,감사보고서제출              ,휴네시온
2024-03-13,의결권대리행사권유참고서류,휴네시온
2024-03-13,주주총회소집공고,휴네시온
2024-03-13,주주총회소집결의              ,휴네시온
2024-03-13,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),휴네시온
2024-03-04,주식등의대량보유상황보고서(일반),정동섭
2024-02-08,주식등의대량보유상황보고서(일반),정동섭
2024-02-07,[기재정정]신규시설투자등              ,휴네시온
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,휴네시온
2023-12-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,휴네시온
2023-12-14,주주명부폐쇄기간또는기준일설정,휴네시온
2023-11-14,분기보고서 (2023.09),휴네시온
2023-10-24,주식등의대량보유상황보고서(일반),정동섭
2023-09-04,주식등의대량보유상황보고서(일반),정동섭
2023-08-14,반기보고서 (2023.06),휴네시온
2023-08-07,주식등의대량보유상황보고서(일반),정동섭
2023-06-15,임원ㆍ주요주주특정증권등소유상황보고서,이준석
2023-06-09,조회공시요구(현저한시황변동)에대한답변(중요정보없음),휴네시온
2023-06-08,조회공시요구(현저한시황변동),코스닥시장본부
2023-05-15,분기보고서 (2023.03),휴네시온
2023-04-12,[기재정정]현금ㆍ현물배당결정,휴네시온
2023-03-30,정기주주총회결과,휴네시온
2023-03-22,감사보고서제출,휴네시온
2023-03-22,사업보고서 (2022.12),휴네시온
2023-03-15,주주총회소집공고,휴네시온
2023-03-15,주주총회집중일개최사유신고,휴네시온
2023-03-15,주주총회소집결의,휴네시온
2023-03-03,주식등의대량보유상황보고서(일반),정동섭
2023-02-13,주식등의대량보유상황보고서(일반),정동섭
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,휴네시온
2022-12-21,임원ㆍ주요주주특정증권등소유상황보고서,이준석
2022-12-20,주식등의대량보유상황보고서(일반),정동섭
2022-12-20,임원ㆍ주요주주특정증권등소유상황보고서,정동섭
2022-12-12,[기재정정]주식매수선택권부여에관한신고,휴네시온
2022-12-12,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,휴네시온
2022-12-12,주주명부폐쇄기간또는기준일설정,휴네시온
2022-12-06,주식등의대량보유상황보고서(일반),정동섭
2022-11-11,분기보고서 (2022.09),휴네시온
2022-08-16,반기보고서 (2022.06),휴네시온
2022-08-16,주식등의대량보유상황보고서(일반),정동섭
2022-06-20,임원ㆍ주요주주특정증권등소유상황보고서,이경기
2022-06-20,임원ㆍ주요주주특정증권등소유상황보고서,심재중
2022-06-20,신탁계약에의한취득상황보고서,휴네시온
2022-06-08,주요사항보고서(자기주식처분결정),휴네시온
2022-05-13,분기보고서 (2022.03),휴네시온
2022-04-07,[기재정정]현금ㆍ현물배당결정,휴네시온
2022-03-29,정기주주총회결과,휴네시온
2022-03-21,사업보고서 (2021.12),휴네시온
2022-03-18,감사보고서제출,휴네시온
2022-03-17,[기재정정]주주총회소집공고,휴네시온
2022-03-16,[첨부정정]주주총회소집결의,휴네시온
2022-02-14,주식등의대량보유상황보고서(일반),정동섭
2022-02-11,매출액또는손익구조30%(대규모법인은15%)이상변동,휴네시온
2021-12-16,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,휴네시온
2021-12-16,주주명부폐쇄기간또는기준일설정,휴네시온
2021-11-15,[기재정정]분기보고서 (2021.09),휴네시온
2021-09-15,신탁계약해지결과보고서,휴네시온
2021-08-31,기타경영사항(특허권취득)(자율공시)(네트워크 트래픽의 양자화 분석 장치 및 그 방법),휴네시온
2021-08-19,주식등의대량보유상황보고서(일반),정동섭
2021-08-17,반기보고서 (2021.06),휴네시온
2021-07-13,주식등의대량보유상황보고서(약식),모비스
2021-06-22,기업설명회(IR)개최,휴네시온
2021-05-17,분기보고서 (2021.03),휴네시온
2021-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,휴네시온
2021-03-25,정기주주총회결과,휴네시온
2021-03-17,사업보고서 (2020.12),휴네시온
2021-03-17,감사보고서제출,휴네시온
2021-03-10,의결권대리행사권유참고서류,휴네시온
2021-03-10,주주총회소집공고,휴네시온
2021-03-05,주주총회소집결의,휴네시온
2021-02-26,임원ㆍ주요주주특정증권등소유상황보고서,이준석
2021-02-25,주식등의대량보유상황보고서(일반),정동섭
2021-02-16,현금ㆍ현물배당결정,휴네시온
2021-02-16,매출액또는손익구조30%(대규모법인은15%)이상변동,휴네시온
2021-01-12,[첨부추가]주요사항보고서(유형자산양수결정),휴네시온
2020-12-16,주주명부폐쇄기간또는기준일설정,휴네시온
2020-12-02,기타경영사항(특허권취득)(자율공시)(이미지 파일에 포함된 악성코드와 은닉정보를 무력화하기 위한 장치 및 그의 구동 방법),휴네시온
2020-11-25,주식등의대량보유상황보고서(약식),모비스
2020-11-16,분기보고서 (2020.09),휴네시온
2020-11-10,기업설명회(IR)개최,휴네시온
2020-09-18,조회공시요구(현저한시황변동)에대한답변(중요정보없음),휴네시온
2020-09-17,조회공시요구(현저한시황변동),코스닥시장본부
2020-09-14,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),휴네시온
2020-08-25,주식등의대량보유상황보고서(일반),정동섭
2020-08-14,반기보고서 (2020.06),휴네시온
2020-06-17,신탁계약에의한취득상황보고서,휴네시온
2020-05-29,주식등의대량보유상황보고서(일반),정동섭
2020-05-15,분기보고서 (2020.03),휴네시온
2020-04-09,[기재정정]사업보고서 (2019.12),휴네시온
2020-03-27,정기주주총회결과,휴네시온
2020-03-19,감사보고서제출,휴네시온
2020-03-11,주주총회소집공고,휴네시온
2020-03-05,주식등의대량보유상황보고서(일반),정동섭
2020-03-05,주주총회집중일개최사유신고,휴네시온
2020-03-05,주주총회소집결의,휴네시온
2020-02-20,현금ㆍ현물배당결정,휴네시온
2020-02-20,매출액또는손익구조30%(대규모법인은15%)이상변동,휴네시온
2019-12-12,주주명부폐쇄기간또는기준일설정,휴네시온
2019-11-14,분기보고서 (2019.09),휴네시온
2019-09-24,기업설명회(IR)개최,휴네시온
2019-08-14,반기보고서 (2019.06),휴네시온
2019-07-26,임원ㆍ주요주주특정증권등소유상황보고서,정동섭
2019-07-26,임원ㆍ주요주주특정증권등소유상황보고서,김영환
2019-07-26,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,최진석
2019-06-27,권리락(무상증자),코스닥시장본부
2019-06-12,본점소재지변경,휴네시온
2019-06-12,주주명부폐쇄기간또는기준일설정,휴네시온
2019-06-12,주권매매거래정지(무상증자),코스닥시장본부
2019-06-12,주요사항보고서(무상증자결정),휴네시온
2019-05-14,분기보고서 (2019.03),휴네시온
2019-04-01,사업보고서 (2018.12),휴네시온
2019-03-28,기타경영사항(특허권취득)(자율공시)(기계 학습 기반으로 이상 행위를 분석하는 유무선 공유기 및 그 방법),휴네시온
2019-03-28,정기주주총회결과,휴네시온
2019-03-20,감사보고서제출,휴네시온
2019-03-12,주주총회소집공고,휴네시온
2019-03-06,주주총회집중일개최사유신고,휴네시온
2019-03-06,주주총회소집결의,휴네시온
2019-02-13,현금ㆍ현물배당결정,휴네시온
2019-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동,휴네시온
