날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도,네이버_검색량
2020-09-10,1515,1650,1475,1545,10744898,0.3246753246753247,1693,39.62,0.91,39,0.0,0,-10727,354,-28303,38676,0,0,1696,10018566,724636,10744898,10727,1342,10046869,685960,10744898,-16205190,587825,-20457810,36075175,0,0,2621280,15603754025,1111397140,16717772445,16205190,2033455,15624211835,1075321965,16717772445,3.8055
2020-09-11,1520,1575,1475,1485,2341976,-3.8834951456310676,1693,38.08,0.88,39,0.0,0,929,-334,20669,-21264,0,2814,0,2143213,195949,2341976,1885,334,2122544,217213,2341976,1379430,-516030,32140485,-33003885,0,4199965,0,3224397465,295296090,3523893520,2820535,516030,3192256980,328299975,3523893520,2.08726
2020-09-14,1505,1540,1485,1495,1682642,0.6734006734006733,1693,38.33,0.88,39,0.0,0,911,0,-237860,236949,0,911,0,1264075,417656,1682642,0,0,1501935,180707,1682642,1372560,0,-358153870,356781310,0,1372560,0,1910080195,631311140,2542763895,0,0,2268234065,274529830,2542763895,2.19453
2020-09-15,1500,1535,1480,1515,1370020,1.3377926421404682,1693,38.85,0.89,39,0.0,0,1949,0,-57794,55845,0,1949,0,1152489,215582,1370020,0,0,1210283,159737,1370020,2941390,0,-86457465,83516075,0,2941390,0,1740304725,325115270,2068361385,0,0,1826762190,241599195,2068361385,2.44449
2020-09-16,1535,1965,1510,1965,93067245,29.7029702970297,1693,50.38,1.16,39,0.0,0,80038,-5114,536815,-611739,0,80291,282715,90990409,1713830,93067245,253,287829,90453594,2325569,93067245,155140785,-13510995,911584255,-1053214045,0,155625395,535500880,171919496895,3187635040,175798258210,484610,549011875,171007912640,4240849085,175798258210,47.54861
2020-09-17,2040,2210,1875,1875,89882987,-4.580152671755725,1693,48.08,1.11,39,0.0,0,-91747,33939,82358,-24550,0,10000,53506,87869761,1949720,89882987,101747,19567,87787403,1974270,89882987,-189349785,70145405,217674460,-98470080,0,20000000,110800710,181637135955,3968677750,185736614415,209349785,40655305,181419461495,4067147830,185736614415,20.23598
2020-09-18,1870,1915,1775,1860,11056563,-0.8,1693,47.69,1.1,39,0.0,0,-3498,17235,-23970,10233,0,1311,25347,10254707,775198,11056563,4809,8112,10278677,764965,11056563,-6345320,31724065,-53351675,27972930,0,2418795,46812385,19004256795,1438355535,20491843510,8764115,15088320,19057608470,1410382605,20491843510,8.10699
2020-09-21,1905,2235,1830,1860,90755258,0.0,1693,47.69,1.1,39,0.0,0,-2524,30761,161883,-190120,0,548,99953,87995780,2658977,90755258,3072,69192,87833897,2849097,90755258,-5200870,64593495,353369315,-412761940,0,1099865,205429545,183358909725,5514074140,189079513275,6300735,140836050,183005540410,5926836080,189079513275,18.07982
2020-09-22,1820,1820,1665,1720,7428596,-7.526881720430108,1693,44.1,1.02,39,0.0,0,-1710,2000,-173307,173017,0,0,2110,6768119,658367,7428596,1710,110,6941426,485350,7428596,-2922860,3441950,-298739615,298220525,0,0,3628950,11714681550,1140188250,12858498750,2922860,187000,12013421165,841967725,12858498750,6.73515
2020-09-23,1730,1945,1715,1780,23089672,3.488372093023256,1693,45.64,1.05,39,0.0,0,28396,8145,103893,-140434,0,28412,22732,21957038,1081490,23089672,16,14587,21853145,1221924,23089672,50376550,15175550,189547230,-255099330,0,50406285,41176025,40111432085,1958879965,42161894360,29735,26000475,39921884855,2213979295,42161894360,7.49488
2020-09-24,1700,1740,1590,1600,5127451,-10.112359550561797,1693,41.03,0.95,39,0.0,0,-26617,-25362,-148054,200033,0,0,203,4389233,738015,5127451,26617,25565,4537287,537982,5127451,-45417180,-42035155,-237942925,325395260,0,0,335710,7253373605,1218736875,8472446190,45417180,42370865,7491316530,893341615,8472446190,4.81223
2020-09-25,1620,1640,1540,1545,3604133,-3.4375000000000004,1693,39.62,0.91,39,0.0,0,18395,700,-178667,159572,0,18395,700,2931761,653277,3604133,0,0,3110428,493705,3604133,29248050,1109500,-275174850,244817300,0,29248050,1109500,4660826915,1032508695,5723693160,0,0,4936001765,787691395,5723693160,3.67461
2020-09-28,1560,1630,1560,1610,2242736,4.207119741100324,1693,41.28,0.95,39,0.0,0,0,1133,-337097,335964,0,0,3300,1655818,583618,2242736,0,2167,1992915,247654,2242736,0,1871305,-536399240,534527935,0,0,5313000,2649361425,931455800,3586130225,0,3441695,3185760665,396927865,3586130225,3.40891
2020-09-29,1615,1675,1565,1590,3716841,-1.2422360248447204,1693,40.77,0.94,39,0.0,0,2070,3200,403518,-408788,0,2070,3700,3318897,392174,3716841,0,500,2915379,800962,3716841,3301650,5098000,674940565,-683340215,0,3301650,5915500,5413353075,635105080,6057675305,0,817500,4738412510,1318445295,6057675305,2.85289
2020-10-05,1610,1810,1595,1735,14834166,9.119496855345911,1693,44.49,1.02,39,0.0,0,-10423,17247,167100,-173924,0,7972,27026,13922364,876804,14834166,18395,9779,13755264,1050728,14834166,-17503505,29894410,292601005,-304991910,0,13529800,46515445,24053572835,1494412205,25608030285,31033305,16621035,23760971830,1799404115,25608030285,5.31904
2020-10-06,1700,1830,1670,1750,5881581,0.8645533141210375,1693,44.87,1.03,39,0.0,0,-7972,-16152,-39235,63359,0,0,50,5287728,593803,5881581,7972,16202,5326963,530444,5881581,-13501145,-27466140,-63097890,104065175,0,0,84750,9191878200,1022767575,10214730525,13501145,27550890,9254976090,918702400,10214730525,3.52306
2020-10-07,1735,1795,1720,1755,2963771,0.2857142857142857,1693,45.0,1.04,39,0.0,0,0,-3200,12084,-8884,0,0,0,2611385,352386,2963771,0,3200,2599301,361270,2963771,0,-5568000,22743250,-17175250,0,0,0,4603388155,622330515,5225718670,0,5568000,4580644905,639505765,5225718670,3.11466
2020-10-08,1785,1870,1700,1860,7438030,5.982905982905983,1693,47.69,1.1,39,0.0,0,-959,26075,99822,-124938,0,921,26129,6933646,477334,7438030,1880,54,6833824,602272,7438030,-1648355,47104330,181282375,-226738350,0,1698045,47202610,12427090005,843162510,13319153170,3346400,98280,12245807630,1069900860,13319153170,4.05743
2020-10-12,1850,1880,1790,1825,4208338,-1.881720430107527,1693,46.79,1.08,39,0.0,0,142,-20698,33073,-12517,0,1063,5377,3863483,338415,4208338,921,26075,3830410,350932,4208338,281950,-38274680,65519330,-27526600,0,1949505,9947450,7104271715,618622555,7734791225,1667555,48222130,7038752385,646149155,7734791225,4.63509
2020-10-13,1840,1935,1760,1835,7943452,0.547945205479452,1693,47.05,1.08,39,0.0,0,29385,-5377,-64584,40576,0,29385,62,7295934,618071,7943452,0,5439,7360518,577495,7943452,54294720,-9841150,-108302945,63849375,0,54294720,111290,13555266050,1130431865,14740103925,0,9952440,13663568995,1066582490,14740103925,5.47551
2020-10-14,1875,2200,1835,2150,63145556,17.166212534059948,1693,55.13,1.27,39,0.0,0,74597,-9176,-245855,180434,0,104067,77796,60140771,2822922,63145556,29470,86972,60386626,2642488,63145556,189282665,-18255725,-558482770,387455830,0,245096150,166051250,126579719960,5859881790,132850749150,55813485,184306975,127138202730,5472425960,132850749150,23.61734
2020-10-15,2415,2495,1965,2100,39264780,-2.3255813953488373,1693,53.85,1.24,39,0.0,0,-103767,-11394,349805,-234644,0,0,75128,37940912,1248740,39264780,103767,86522,37591107,1483384,39264780,-250433270,-18748825,849921870,-580739775,0,0,178203495,86936327500,2773305170,89887836165,250433270,196952320,86086405630,3354044945,89887836165,28.34789
2020-10-16,2175,2195,1940,1950,9216326,-7.142857142857142,1693,50.0,1.15,39,0.0,0,0,-9510,-91125,100635,0,0,490,8570129,645707,9216326,0,10000,8661254,545072,9216326,0,-20660750,-169891970,190552720,0,0,989250,17761613390,1318747775,19081350415,0,21650000,17931505360,1128195055,19081350415,8.70729
2020-10-19,1915,1960,1815,1830,4351400,-6.153846153846154,1693,46.92,1.08,39,0.0,0,0,-2825,-203700,206525,0,0,175,3637688,713537,4351400,0,3000,3841388,507012,4351400,0,-5379600,-376042005,381421605,0,0,325400,6840735655,1342359730,8183420785,0,5705000,7216777660,960938125,8183420785,5.4204
2020-10-20,1795,1865,1715,1765,3739471,-3.551912568306011,1693,45.26,1.04,39,0.0,0,0,-2100,-114547,116647,0,0,0,2968826,770645,3739471,0,2100,3083373,653998,3739471,0,-3643500,-199073120,202716620,0,0,0,5287118895,1368362005,6655480900,0,3643500,5486192015,1165645385,6655480900,4.50913
2020-10-21,1765,1835,1750,1775,3074196,0.56657223796034,1693,45.51,1.05,39,0.0,0,0,0,177230,-177230,0,0,5011,2693039,376146,3074196,0,5011,2515809,553376,3074196,0,256350,321401765,-321658115,0,0,9144855,4816085685,670998430,5496228970,0,8888505,4494683920,992656545,5496228970,4.146
2020-10-22,1775,1775,1670,1670,2070978,-5.915492957746479,1693,42.82,0.99,39,0.0,0,0,-1499,37308,-35809,0,0,1,1850440,220537,2070978,0,1500,1813132,256346,2070978,0,-2544980,64694005,-62149025,0,0,1705,3181196340,378707625,3559905670,0,2546685,3116502335,440856650,3559905670,3.77302
2020-10-23,1725,1750,1680,1695,2388983,1.4970059880239521,1693,43.46,1.0,39,0.0,0,0,-1000,-54057,55057,0,0,0,2036100,352883,2388983,0,1000,2090157,297826,2388983,0,-1690000,-91132230,92822230,0,0,0,3486006940,603010805,4089017745,0,1690000,3577139170,510188575,4089017745,3.13434
2020-10-26,1695,2180,1615,1910,52369093,12.684365781710916,1693,48.97,1.13,39,0.0,0,0,9249,-27037,17788,0,5399,46732,49226425,3090537,52369093,5399,37483,49253462,3072749,52369093,-581855,17260095,8658885,-25337125,0,10000185,94104775,98944975915,6073017570,105122098445,10582040,76844680,98936317030,6098354695,105122098445,30.34463
2020-10-27,1870,2480,1830,2480,89600927,29.84293193717277,1693,63.59,1.46,39,0.0,0,0,47445,34261,-81706,0,0,221311,85778272,3601344,89600927,0,173866,85744011,3683050,89600927,0,76027620,152086515,-228114135,0,0,461995490,191532312555,7687823785,199682131830,0,385967870,191380226040,7915937920,199682131830,100.0
2020-10-28,2595,2670,2340,2480,95585945,0.0,1693,63.59,1.46,39,0.0,0,1745,-69490,-44348,112093,0,1745,54243,92595747,2934210,95585945,0,123733,92640095,2822117,95585945,4170550,-170723435,-90102870,256655755,0,4170550,137324780,231430023685,7261864005,238833383020,0,308048215,231520126555,7005208250,238833383020,27.69052
2020-10-29,2635,2745,2350,2505,60587805,1.0080645161290323,1693,64.23,1.48,39,0.0,0,963,34679,131455,-167097,0,963,81347,58973955,1531540,60587805,0,46668,58842500,1698637,60587805,2349720,84659870,377880265,-464889855,0,2349720,207547480,151686843915,3890402285,155787143400,0,122887610,151308963650,4355292140,155787143400,29.51503
2020-10-30,2410,2430,2165,2165,12922487,-13.572854291417165,1693,55.51,1.28,39,0.0,0,0,25680,-12228,-13452,0,0,30784,12393499,498204,12922487,0,5104,12405727,511656,12922487,0,56158525,-10784830,-45373695,0,0,68221475,28507022180,1146809695,29722053350,0,12062950,28517807010,1192183390,29722053350,10.90674
2020-11-02,2170,2230,2140,2180,9618035,0.6928406466512702,1693,55.9,1.29,39,0.0,0,-11711,-12363,64897,-40823,0,0,2500,9036260,579275,9618035,11711,14863,8971363,620098,9618035,-25615020,-27295510,143603265,-90692735,0,0,5500000,19866387425,1265758800,21137646225,25615020,32795510,19722784160,1356451535,21137646225,8.41796
2020-11-03,2260,2310,2080,2140,16988173,-1.834862385321101,1693,54.87,1.26,39,0.0,0,0,-5234,58087,-52853,0,0,22290,16046901,918982,16988173,0,27524,15988814,971835,16988173,0,-14315660,152297715,-137982055,0,0,48067280,35721775350,2031175475,37801018105,0,62382940,35569477635,2169157530,37801018105,9.24067
2020-11-04,2195,2295,1980,2000,16081286,-6.5420560747663545,1693,51.28,1.18,39,0.0,0,0,-7066,21753,-14687,0,0,17949,14786353,1276984,16081286,0,25015,14764600,1291671,16081286,0,-18028320,65606985,-47578665,0,0,37826590,32140484425,2757521780,34935832795,0,55854910,32074877440,2805100445,34935832795,9.57723
2020-11-05,2205,2260,2105,2130,9239014,6.5,1693,54.62,1.26,39,0.0,0,1415,-8478,-209840,216903,0,1415,11325,8472066,754208,9239014,0,19803,8681906,537305,9239014,3002240,-18812685,-437036620,452847065,0,3002240,24586480,18437197170,1625736185,20090522075,0,43399165,18874233790,1172889120,20090522075,9.74551
2020-11-06,2145,2270,2130,2210,10505934,3.755868544600939,1693,56.67,1.31,39,0.0,0,26648,5355,-52421,20418,0,26648,5867,9385882,1087537,10505934,0,512,9438303,1067119,10505934,58443825,11879355,-107571645,37248465,0,58443825,12998550,20698565640,2386228385,23156236400,0,1119195,20806137285,2348979920,23156236400,7.77042
2020-11-09,2280,2600,2240,2550,58872566,15.384615384615385,1693,65.38,1.51,39,0.0,0,194674,-45289,-106274,-43111,0,221828,28870,56356504,2265364,58872566,27154,74159,56462778,2308475,58872566,491582425,-112830235,-291558205,-87193985,0,553818790,72007635,140381980735,5594943150,146602750310,62236365,184837870,140673538940,5682137135,146602750310,31.94969
2020-11-10,2550,2640,2310,2360,16394901,-7.450980392156863,1693,60.51,1.39,39,0.0,0,-223243,20257,332841,-129855,0,0,20502,15615105,759294,16394901,223243,245,15282264,889149,16394901,-553733435,48585100,838069995,-332921660,0,0,49219740,38286421065,1856563270,40192204075,553733435,634640,37448351070,2189484930,40192204075,13.83837
2020-11-11,2325,2340,2235,2260,5537448,-4.23728813559322,1693,57.95,1.33,39,0.0,0,-289,86,-99696,99899,0,0,101,4818209,719138,5537448,289,15,4917905,619239,5537448,-655035,194400,-222345300,222805935,0,0,228745,10946454030,1633524960,12580207735,655035,34345,11168799330,1410719025,12580207735,7.88655
2020-11-12,2280,2335,2215,2275,4924380,0.6637168141592921,1693,58.33,1.34,39,0.0,0,0,-2,52966,-52964,0,0,0,4678042,246338,4924380,0,2,4625076,299302,4924380,0,-4660,121930075,-121925415,0,0,0,10654099085,561567050,11215666135,0,4660,10532169010,683492465,11215666135,6.93689
2020-11-13,2205,2240,2100,2200,3791820,-3.296703296703297,1693,56.41,1.3,39,0.0,0,0,14051,18140,-32191,0,0,14085,3399936,377799,3791820,0,34,3381796,409990,3791820,0,30776595,44621355,-75397950,0,0,30851990,7425251915,823842400,8279946305,0,75395,7380630560,899240350,8279946305,5.38399
2020-11-16,2200,2280,2160,2225,2827895,1.1363636363636365,1693,57.05,1.31,39,0.0,0,0,-200,-7813,8013,0,0,0,2585304,242591,2827895,0,200,2593117,234578,2827895,0,-450000,-15692125,16142125,0,0,0,5770773230,540456570,6311229800,0,450000,5786465355,524314445,6311229800,5.4017
2020-11-17,2215,2215,2135,2155,2237829,-3.146067415730337,1693,55.26,1.27,39,0.0,0,0,6659,-67501,60842,0,0,7159,1989010,241660,2237829,0,500,2056511,180818,2237829,0,14338145,-145434025,131095880,0,0,15430645,4323752900,525202400,4864385945,0,1092500,4469186925,394106520,4864385945,4.37234
2020-11-18,2235,2395,2230,2280,22220245,5.800464037122969,1693,58.46,1.35,39,0.0,0,7629,-7908,36771,-36492,0,7629,17224,21244557,950835,22220245,0,25132,21207786,987327,22220245,17503065,-17777490,94390190,-94115765,0,17503065,39429420,49625519715,2213904020,51896356220,0,57206910,49531129525,2308019785,51896356220,8.40615
2020-11-19,2280,2295,2200,2215,3263267,-2.850877192982456,1693,56.79,1.31,39,0.0,0,-6157,-12891,91541,-72493,0,1472,0,3111952,149843,3263267,7629,12891,3020411,222336,3263267,-13665210,-28883400,206769875,-164221265,0,3260885,0,6924013980,334275865,7261550730,16926095,28883400,6717244105,498497130,7261550730,4.96378
2020-11-20,2220,2230,2185,2190,1937422,-1.1286681715575622,1693,56.15,1.29,39,0.0,0,3145,-800,-39519,37174,0,3145,0,1826654,107623,1937422,0,800,1866173,70449,1937422,6911775,-1752000,-86466105,81306330,0,6911775,0,4017723165,236668915,4261303855,0,1752000,4104189270,155362585,4261303855,3.89407
2020-11-23,2180,2180,2130,2165,1653196,-1.141552511415525,1693,55.51,1.28,39,0.0,0,2817,-2000,-85462,84645,0,2817,0,1474687,175692,1653196,0,2000,1560149,91047,1653196,6065050,-4305000,-183362550,181602500,0,6065050,0,3177711155,377945565,3561721770,0,4305000,3361073705,196343065,3561721770,3.6815
2020-11-24,2185,2255,2175,2230,3866379,3.0023094688221708,1693,57.18,1.32,39,0.0,0,2701,-19000,230235,-213936,0,2701,7928,3607787,247963,3866379,0,26928,3377552,461899,3866379,5978155,-42027050,513492795,-477443900,0,5978155,17788360,8023873755,549887185,8597527455,0,59815410,7510380960,1027331085,8597527455,3.92556
2020-11-25,2250,2250,2115,2155,1812112,-3.3632286995515694,1693,55.26,1.27,39,0.0,0,0,-1000,-66057,67057,0,0,0,1629226,182886,1812112,0,1000,1695283,115829,1812112,0,-2210675,-138600545,140811220,0,0,0,3576892850,396010845,3972903695,0,2210675,3715493395,255199625,3972903695,3.40891
2020-11-26,2155,2220,2100,2210,2442286,2.5522041763341066,1693,56.67,1.31,39,0.0,0,0,60,-1955,1895,0,0,4694,2224662,212930,2442286,0,4634,2226617,211035,2442286,0,130170,-4149280,4019110,0,0,10184330,4829727705,463259795,5303171830,0,10054160,4833876985,459240685,5303171830,3.64312
2020-11-27,2215,2255,2190,2195,1970434,-0.6787330316742082,1693,56.28,1.3,39,0.0,0,0,9500,14029,-23529,0,0,32274,1870185,67975,1970434,0,22774,1856156,91504,1970434,0,20970140,31567250,-52537390,0,0,71976540,4162264820,151481525,4385722885,0,51006400,4130697570,204018915,4385722885,3.28786
2020-11-30,2200,2210,2130,2135,1449804,-2.733485193621868,1693,54.74,1.26,39,0.0,0,0,-4000,34675,-30675,0,0,6000,1355060,88744,1449804,0,10000,1320385,119419,1449804,0,-8660000,75619695,-66959695,0,0,12940000,2924487000,192083055,3129510055,0,21600000,2848867305,259042750,3129510055,2.90603
2020-12-01,2145,2155,2110,2125,897215,-0.468384074941452,1693,54.49,1.26,39,0.0,0,0,0,-40925,40925,0,0,0,821851,75364,897215,0,0,862776,34439,897215,0,0,-87168320,87168320,0,0,0,1752257530,160785965,1913043495,0,0,1839425850,73617645,1913043495,2.88438
2020-12-02,2135,2160,2110,2140,1045541,0.7058823529411765,1693,54.87,1.26,39,0.0,0,0,0,-38258,38258,0,0,0,881456,164085,1045541,0,0,919714,125827,1045541,0,0,-81234585,81234585,0,0,0,1886980750,350594020,2237574770,0,0,1968215335,269359435,2237574770,2.7289
2020-12-03,2130,2140,2040,2070,1504524,-3.2710280373831773,1693,53.08,1.22,39,0.0,0,0,0,50494,-50494,0,0,0,1388500,116024,1504524,0,0,1338006,166518,1504524,0,0,105970005,-105970005,0,0,0,2883937025,240944480,3124881505,0,0,2777967020,346914485,3124881505,3.02905
2020-12-04,2080,2080,2005,2010,1211919,-2.898550724637681,1693,51.54,1.19,39,0.0,0,0,0,-94453,94453,0,0,0,1075057,136862,1211919,0,0,1169510,42409,1211919,0,0,-191731245,191731245,0,0,0,2179544865,277830595,2457375460,0,0,2371276110,86099350,2457375460,2.58325
2020-12-07,2020,2045,1975,2010,1026861,0.0,1693,51.54,1.19,39,0.0,0,0,0,-111038,111038,0,0,0,777228,249633,1026861,0,0,888266,138595,1026861,0,0,-221951785,221951785,0,0,0,1560160790,501236610,2061397400,0,0,1782112575,279284825,2061397400,2.5429
2020-12-08,1990,2030,1980,1990,872713,-0.9950248756218906,1693,51.03,1.18,39,0.0,0,7063,0,13952,-21015,0,7581,0,720783,144349,872713,518,0,706831,165364,872713,14091435,0,27423215,-41514650,0,15126305,0,1439417430,289300030,1743843765,1034870,0,1411994215,330814680,1743843765,2.29688
2020-12-09,2010,2080,1995,2020,1579741,1.507537688442211,1693,51.79,1.19,39,0.0,0,0,500,90349,-90849,0,0,500,1395424,183817,1579741,0,0,1305075,274666,1579741,0,1022500,189056220,-190078720,0,0,1022500,2851117385,373298330,3225438215,0,0,2662061165,563377050,3225438215,2.58719
2020-12-10,2010,2080,1960,2040,1262962,0.9900990099009901,1693,52.31,1.2,39,0.0,0,0,-1904,-20706,22610,0,0,4759,1084533,173670,1262962,0,6663,1105239,151060,1262962,0,-3834875,-39828375,43663250,0,0,9649655,2197211005,350800970,2557661630,0,13484530,2237039380,307137720,2557661630,2.49763
2020-12-11,2050,2075,2025,2040,1092512,0.0,1693,52.31,1.2,39,0.0,0,0,88,54751,-54839,0,0,88,1014687,77737,1092512,0,0,959936,132576,1092512,0,180400,112258665,-112439065,0,0,180400,2074503700,158653045,2233337145,0,0,1962245035,271092110,2233337145,2.31656
2020-12-14,2020,2030,1985,2000,663988,-1.9607843137254901,1693,51.28,1.18,39,0.0,0,-6620,1500,-70644,75764,0,0,1500,543885,118603,663988,6620,0,614529,42839,663988,-13245340,3007500,-141776780,152014620,0,0,3007500,1086890185,237828650,1327726335,13245340,0,1228666965,85814030,1327726335,1.95835
2020-12-15,2025,2025,1980,1995,585201,-0.25,1693,51.15,1.18,39,0.0,0,-884,0,-80537,81421,0,0,0,450880,134321,585201,884,0,531417,52900,585201,-1761555,0,-159942975,161704530,0,0,0,897309385,267440660,1164750045,1761555,0,1057252360,105736130,1164750045,1.88257
2020-12-16,2020,2035,1990,2020,635769,1.2531328320802004,1693,51.79,1.19,39,0.0,0,-1197,1129,-96607,96675,0,0,1129,479296,155344,635769,1197,0,575903,58669,635769,-2402820,2269290,-194788735,194922265,0,0,2269290,962348155,312694215,1277311660,2402820,0,1157136890,117771950,1277311660,2.16993
2020-12-17,2025,2025,1980,1985,550852,-1.7326732673267329,1693,50.9,1.17,39,0.0,0,0,2500,275,-2775,0,0,2500,488758,59594,550852,0,0,488483,62369,550852,0,4975000,512080,-5487080,0,0,4975000,974345530,118885095,1098205625,0,0,973833450,124372175,1098205625,1.88651
2020-12-18,1985,2000,1970,1980,573570,-0.2518891687657431,1693,50.77,1.17,39,0.0,0,0,8086,-29090,21004,0,0,14087,499448,60035,573570,0,6001,528538,39031,573570,0,16045465,-57815065,41769600,0,0,27897445,987847720,118976425,1134721590,0,11851980,1045662785,77206825,1134721590,1.76547
2020-12-21,1970,1980,1915,1930,774793,-2.525252525252525,1693,49.49,1.14,39,0.0,0,0,5000,-50216,45216,0,0,5000,658768,111025,774793,0,0,708984,65809,774793,0,9687500,-96673105,86985605,0,0,9687500,1273754590,214591680,1498033770,0,0,1370427695,127606075,1498033770,1.96327
2020-12-22,1920,1935,1830,1845,1052765,-4.404145077720207,1693,47.31,1.09,39,0.0,0,-24384,0,-16169,40553,0,0,0,833416,219349,1052765,24384,0,849585,178796,1052765,-45309420,0,-30968565,76277985,0,0,0,1565118060,412323440,1977441500,45309420,0,1596086625,336045455,1977441500,1.95244
2020-12-23,1850,2385,1810,2260,53256353,22.493224932249323,1693,57.95,1.33,39,0.0,0,0,10443,326859,-337302,0,0,56498,50579695,2620160,53256353,0,46055,50252836,2957462,53256353,0,22323315,680941155,-703264470,0,0,119962470,111955117680,5628839630,117703919780,0,97639155,111274176525,6332104100,117703919780,13.65828
2020-12-24,2255,2260,1960,1980,10010375,-12.389380530973451,1693,50.77,1.17,39,0.0,0,-7118,52202,50229,-95313,0,0,52710,9362496,595169,10010375,7118,508,9312267,690482,10010375,-14247180,111320770,81031730,-178105320,0,0,112342650,19286431250,1243208480,20641982380,14247180,1021880,19205399520,1421313800,20641982380,7.46437
2020-12-28,1975,2170,1890,2040,11047130,3.0303030303030303,1693,52.31,1.2,39,0.0,0,27352,1921,-205622,176349,0,34326,3631,10158925,850248,11047130,6974,1710,10364547,673899,11047130,54945325,3754405,-391771440,333071710,0,68909925,7158605,20602460390,1691287410,22369816330,13964600,3404200,20994231830,1358215700,22369816330,6.5531
2020-12-29,1990,2115,1990,2040,4887292,0.0,1693,52.31,1.2,39,0.0,0,-40263,20575,22728,-3040,0,0,20575,4390668,476049,4887292,40263,0,4367940,479089,4887292,-82865295,42571625,58364320,-18070650,0,0,42571625,9047811655,975139635,10065522915,82865295,0,8989447335,993210285,10065522915,5.33282
2020-12-30,2030,2215,2030,2160,9830084,5.88235294117647,1693,55.38,1.28,39,0.0,0,33257,-20643,106213,-118827,0,38114,24599,9076529,690842,9830084,4857,45242,8970316,809669,9830084,71269705,-44495275,237159405,-263933835,0,81660945,53082145,19572784745,1482655130,21190182965,10391240,97577420,19335625340,1746588965,21190182965,5.99413
2021-01-04,2170,2485,2135,2365,28925504,9.49074074074074,1693,60.64,1.4,39,0.0,0,51997,-236,-170143,118382,0,94848,36817,27027667,1766172,28925504,42851,37053,27197810,1647790,28925504,127714550,360185,-359311320,231236585,0,221905605,85782970,63983139160,4099361105,68390188840,94191055,85422785,64342450480,3868124520,68390188840,11.90068
2021-01-05,2365,2415,2280,2325,7477846,-1.6913319238900635,1693,59.62,1.37,39,0.0,0,-94751,-16251,216413,-105411,0,0,30,6815048,662768,7477846,94751,16281,6598635,768179,7477846,-223787280,-38734180,524837520,-262316060,0,0,69900,16002320835,1552112895,17554503630,223787280,38804080,15477483315,1814428955,17554503630,8.25952
2021-01-06,2350,2360,2230,2290,4352782,-1.5053763440860215,1693,58.72,1.35,39,0.0,0,-2080,0,-135915,137995,0,0,25000,3790739,537043,4352782,2080,25000,3926654,399048,4352782,-4737755,-161385,-303138450,308037590,0,0,56863615,8696831500,1221278600,9974973715,4737755,57025000,8999969950,913241010,9974973715,6.63379
2021-01-07,2370,2975,2340,2975,105548711,29.912663755458514,1693,76.28,1.76,39,0.0,0,-2482,-40224,98514,-55808,0,20403,31662,100991962,4504684,105548711,22885,71886,100893448,4560492,105548711,-7683950,-112941295,270647385,-150022140,0,53910165,84781485,275400787785,12185451915,287724931350,61594115,197722780,275130140400,12335474055,287724931350,52.13155
2021-01-08,3045,3250,2895,2970,70076576,-0.16806722689075632,1693,76.15,1.75,39,0.0,0,490,18889,-16011,-3368,0,1651,37823,67761948,2275154,70076576,1161,18934,67777959,2278522,70076576,1376815,56883075,-29412190,-28847700,0,4837430,114261605,207071142210,6932087200,214122328445,3460615,57378530,207100554400,6960934900,214122328445,28.41186
2021-01-11,2930,2970,2710,2820,10528078,-5.05050505050505,1693,72.31,1.67,39,0.0,0,-1,452,-284288,283837,0,0,47022,8910965,1570091,10528078,1,46570,9195253,1286254,10528078,-2795,3948350,-801433075,797487520,0,0,134935715,25378294900,4452118530,29965349145,2795,130987365,26179727975,3654631010,29965349145,12.82179
2021-01-12,2745,3210,2705,2890,52952389,2.4822695035460995,1693,74.1,1.71,39,0.0,0,110622,-9179,191665,-293108,0,112275,14630,49797030,3028454,52952389,1653,23809,49605365,3321562,52952389,319692165,-27488335,674384980,-966588810,0,324436320,43273600,150202762340,8966604830,159537077090,4744155,70761935,149528377360,9933193640,159537077090,19.17611
2021-01-13,2850,2870,2685,2705,6308152,-6.401384083044983,1693,69.36,1.6,39,0.0,0,-112275,1322,246496,-135543,0,0,7624,5718707,581821,6308152,112275,6302,5472211,717364,6308152,-311958365,4204955,697547805,-389794395,0,0,21577115,15882339630,1614004900,17517921645,311958365,17372160,15184791825,2003799295,17517921645,11.29152
