날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,113000,115000,112000,114500,665,1.3274336283185841,310339,4.98,0.37,23008,1.31,1500,44,-6,-58,20,0,76,0,562,27,665,32,6,620,7,665,5073000,-672000,-6682000,2281000,0,8692000,0,64334000,3082000,76108000,3619000,672000,71016000,801000,76108000
2019-01-03,116000,116000,110000,112000,540,-2.1834061135371177,310339,4.87,0.36,23008,1.34,1500,81,0,-72,-9,0,98,0,442,0,540,17,0,514,9,540,9186000,0,-8166500,-1019500,0,11102000,0,49522000,0,60624000,1916000,0,57688500,1019500,60624000
2019-01-04,112000,115000,110000,112000,636,0.0,310339,4.87,0.36,23008,1.34,1500,-41,0,94,-53,0,65,0,554,17,636,106,0,460,70,636,-4599500,0,10532500,-5933000,0,7226000,0,61753500,1872000,70851500,11825500,0,51221000,7805000,70851500
2019-01-07,112000,113500,111000,113000,521,0.8928571428571428,310339,4.91,0.36,23008,1.33,1500,-45,0,22,23,0,62,0,426,33,521,107,0,404,10,521,-4999500,0,2420000,2579500,0,6929500,0,47782500,3700500,58412500,11929000,0,45362500,1121000,58412500
2019-01-08,114000,117000,112000,113500,1842,0.4424778761061947,310339,4.93,0.37,23008,1.32,1500,-818,0,632,186,0,263,0,1366,213,1842,1081,0,734,27,1842,-92427000,0,71187500,21239500,0,30311500,0,155288000,24288500,209888000,122738500,0,84100500,3049000,209888000
2019-01-09,112500,116000,112500,114500,734,0.881057268722467,310339,4.98,0.37,23008,1.31,1500,577,0,-460,-117,0,605,0,106,23,734,28,0,566,140,734,66003000,0,-52586000,-13417000,0,69196500,0,12067500,2627500,83891500,3193500,0,64653500,16044500,83891500
2019-01-10,114000,116500,113500,116500,407,1.7467248908296942,310339,5.06,0.38,23008,1.29,1500,60,10,-91,21,0,64,10,309,24,407,4,0,400,3,407,6941000,1151500,-10510500,2418000,0,7404000,1151500,35674500,2764000,46994000,463000,0,46185000,346000,46994000
2019-01-11,116500,120500,116500,120000,3158,3.004291845493562,310339,5.22,0.39,23008,1.25,1500,-40,0,-136,176,0,2040,0,931,187,3158,2080,0,1067,11,3158,-4447000,0,-16355000,20802000,0,240791000,0,110025000,22112500,372928500,245238000,0,126380000,1310500,372928500
2019-01-14,121000,123500,119000,119500,540,-0.4166666666666667,310339,5.19,0.39,23008,1.26,1500,-59,0,58,1,0,25,0,482,33,540,84,0,424,32,540,-7031500,0,6982500,49000,0,3013500,0,58385500,3943500,65342500,10045000,0,51403000,3894500,65342500
2019-01-15,120000,124000,119500,124000,725,3.765690376569038,310339,5.39,0.4,23008,1.21,1500,387,0,-327,-60,0,453,0,263,9,725,66,0,590,69,725,47023500,0,-39734000,-7289500,0,55009000,0,32242000,1084000,88335000,7985500,0,71976000,8373500,88335000
