날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,309,335,301,313,931621,2.622950819672131,-341.0,0.0,13748.0,-13407.0,0.0,7145.0,0.0,825310.0,99166.0,931621.0,7486.0,0.0,811562.0,112573.0,931621.0,-87092.0,0.0,3545085.0,-3457993.0,0.0,1672420.0,0.0,198444909.0,23555595.0,223672924.0,1759512.0,0.0,194899824.0,27013588.0,223672924.0
2019-01-03,316,318,305,308,467996,-1.5974440894568689,50.0,-12001.0,11346.0,605.0,0.0,525.0,0.0,436152.0,31319.0,467996.0,475.0,12001.0,424806.0,30714.0,467996.0,11050.0,-2873240.0,2619805.0,242385.0,0.0,123625.0,0.0,103886862.0,7515429.0,111525916.0,112575.0,2873240.0,101267057.0,7273044.0,111525916.0
2019-01-04,310,310,297,305,480644,-0.974025974025974,53.0,0.0,-51596.0,51543.0,0.0,4388.0,0.0,399018.0,77238.0,480644.0,4335.0,0.0,450614.0,25695.0,480644.0,8012.0,0.0,-11847842.0,11839830.0,0.0,1009399.0,0.0,92635510.0,17822929.0,111467838.0,1001387.0,0.0,104483352.0,5983099.0,111467838.0
2019-01-07,313,319,305,312,461717,2.2950819672131146,43.0,0.0,-49086.0,49043.0,0.0,7179.0,0.0,385418.0,69120.0,461717.0,7136.0,0.0,434504.0,20077.0,461717.0,2626.0,0.0,-11718805.0,11716179.0,0.0,1698930.0,0.0,92321085.0,16483557.0,110503572.0,1696304.0,0.0,104039890.0,4767378.0,110503572.0
2019-01-08,313,318,305,309,543078,-0.9615384615384616,240.0,-65000.0,32474.0,32286.0,0.0,9440.0,0.0,484233.0,49405.0,543078.0,9200.0,65000.0,451759.0,17119.0,543078.0,46392.0,-15630000.0,7817041.0,7766567.0,0.0,2228800.0,0.0,115327177.0,11871064.0,129427041.0,2182408.0,15630000.0,107510136.0,4104497.0,129427041.0
2019-01-09,309,316,303,314,551779,1.6181229773462782,31.0,0.0,-53882.0,53851.0,0.0,31.0,0.0,495404.0,56344.0,551779.0,0.0,0.0,549286.0,2493.0,551779.0,7440.0,0.0,-12846841.0,12839401.0,0.0,7440.0,0.0,118375183.0,13437912.0,131820535.0,0.0,0.0,131222024.0,598511.0,131820535.0
2019-01-10,310,344,310,321,1982288,2.229299363057325,-191.0,0.0,76793.0,-76602.0,0.0,7002.0,0.0,1924167.0,51119.0,1982288.0,7193.0,0.0,1847374.0,127721.0,1982288.0,-61945.0,0.0,19577921.0,-19515976.0,0.0,1734094.0,0.0,486036341.0,12877986.0,500648421.0,1796039.0,0.0,466458420.0,32393962.0,500648421.0
2019-01-11,320,328,314,318,409622,-0.9345794392523363,13.0,0.0,-35447.0,35434.0,0.0,13.0,0.0,373144.0,36465.0,409622.0,0.0,0.0,408591.0,1031.0,409622.0,3211.0,0.0,-8702673.0,8699462.0,0.0,3211.0,0.0,91376178.0,8950600.0,100329989.0,0.0,0.0,100078851.0,251138.0,100329989.0
2019-01-14,314,320,307,310,257045,-2.515723270440252,-226.0,0.0,-47377.0,47603.0,0.0,4600.0,0.0,204839.0,47606.0,257045.0,4826.0,0.0,252216.0,3.0,257045.0,-49673.0,0.0,-11345866.0,11395539.0,0.0,1108600.0,0.0,49138209.0,11396259.0,61643068.0,1158273.0,0.0,60484075.0,720.0,61643068.0
2019-01-15,311,316,310,314,378771,1.2903225806451613,5.0,0.0,-47062.0,47057.0,0.0,5.0,0.0,304004.0,74762.0,378771.0,0.0,0.0,351066.0,27705.0,378771.0,1210.0,0.0,-11338471.0,11337261.0,0.0,1210.0,0.0,72959056.0,18002505.0,90962771.0,0.0,0.0,84297527.0,6665244.0,90962771.0
