날짜,공시_제목,공시자
2024-03-28,정기주주총회결과              ,제이준코스메틱
2024-03-20,감사보고서제출              ,제이준코스메틱
2024-03-20,사업보고서 (2023.12),제이준코스메틱
2024-03-19,[기재정정]의결권대리행사권유참고서류,제이준코스메틱
2024-03-19,기타안내사항(안내공시)              ,제이준코스메틱
2024-03-13,주주총회소집공고,제이준코스메틱
2024-03-13,주주총회소집결의              ,제이준코스메틱
2024-02-23,매출액또는손익구조30%(대규모법인은15%)이상변경              ,제이준코스메틱
2023-12-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2023-11-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2023-11-14,분기보고서 (2023.09),제이준코스메틱
2023-10-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2023-08-23,대표이사(대표집행임원)변경(안내공시),제이준코스메틱
2023-08-14,반기보고서 (2023.06),제이준코스메틱
2023-07-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2023-05-15,분기보고서 (2023.03),제이준코스메틱
2023-03-31,대표이사(대표집행임원)변경(안내공시),제이준코스메틱
2023-03-30,정기주주총회결과,제이준코스메틱
2023-03-29,임원ㆍ주요주주특정증권등소유상황보고서,아이오케이
2023-03-29,주식등의대량보유상황보고서(일반),아이오케이
2023-03-22,사업보고서 (2022.12),제이준코스메틱
2023-03-22,감사보고서제출,제이준코스메틱
2023-03-17,[기재정정]의결권대리행사권유참고서류,제이준코스메틱
2023-03-17,[기재정정]주주총회소집공고,제이준코스메틱
2023-03-17,[기재정정]주주총회소집결의,제이준코스메틱
2023-03-15,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,제이준코스메틱
2023-03-15,주주총회집중일개최사유신고,제이준코스메틱
2023-03-08,유상증자또는주식관련사채등의발행결과(자율공시),제이준코스메틱
2023-02-21,주요사항보고서(유상증자결정),제이준코스메틱
2022-12-28,임원ㆍ주요주주특정증권등소유상황보고서,아이오케이
2022-12-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2022-11-29,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2022-11-29,[기재정정]전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2022-11-21,기타경영사항(자율공시),제이준코스메틱
2022-11-14,분기보고서 (2022.09),제이준코스메틱
2022-11-03,소송등의판결ㆍ결정,제이준코스메틱
2022-11-02,소송등의판결ㆍ결정,제이준코스메틱
2022-10-31,[기재정정]타법인주식및출자증권처분결정,제이준코스메틱
2022-10-27,소송등의판결ㆍ결정,제이준코스메틱
2022-10-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,제이준코스메틱
2022-10-26,임시주주총회결과,제이준코스메틱
2022-10-13,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송),제이준코스메틱
2022-10-13,소송등의제기ㆍ신청(경영권분쟁소송),제이준코스메틱
2022-10-11,[기재정정]의결권대리행사권유참고서류,제이준코스메틱
2022-10-11,[기재정정]주주총회소집공고,제이준코스메틱
2022-10-11,[기재정정]주주총회소집결의,제이준코스메틱
2022-10-11,[기재정정]주요사항보고서(감자결정),제이준코스메틱
2022-10-06,사외이사의선임ㆍ해임또는중도퇴임에관한신고,제이준코스메틱
2022-09-29,[기재정정]주요사항보고서(타법인주식및출자증권양수결정),제이준코스메틱
2022-09-27,매매거래정지및정지해제(중요내용공시),유가증권시장본부
2022-09-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),제이준코스메틱
2022-09-16,[기재정정]투자판단관련주요경영사항,제이준코스메틱
2022-09-06,합병등종료보고서(자산양수도),제이준코스메틱
2022-09-06,[기재정정]주요사항보고서(타법인주식및출자증권양도결정),제이준코스메틱
2022-09-05,대표이사(대표집행임원)변경(안내공시),제이준코스메틱
2022-08-16,[기재정정]사업보고서 (2021.12),제이준코스메틱
2022-08-16,반기보고서 (2022.06),제이준코스메틱
2022-08-09,사외이사의선임ㆍ해임또는중도퇴임에관한신고,제이준코스메틱
2022-08-05,주식등의대량보유상황보고서(일반),아이오케이
2022-08-05,임원ㆍ주요주주특정증권등소유상황보고서,아이오케이
2022-08-04,최대주주등소유주식변동신고서(최대주주변경시),제이준코스메틱
2022-08-04,최대주주변경,제이준코스메틱
2022-07-29,주식등의대량보유상황보고서(약식),이도헬스케어
2022-07-29,임원ㆍ주요주주특정증권등소유상황보고서,이도헬스케어
2022-07-26,임원ㆍ주요주주특정증권등소유상황보고서,앰버캐피탈코리아
2022-07-26,[기재정정]사외이사의선임ㆍ해임또는중도퇴임에관한신고,제이준코스메틱
2022-07-26,주식등의대량보유상황보고서(일반),앰버캐피탈코리아
2022-07-25,임시주주총회결과,제이준코스메틱
2022-07-25,최대주주등소유주식변동신고서(최대주주변경시),제이준코스메틱
