날짜,공시_제목,공시자
2024-09-11,단일판매ㆍ공급계약체결              ,디바이스이엔지
2024-09-11,주권매매거래정지              (단일판매공급계약),코스닥시장본부
2024-08-20,주요사항보고서(자기주식취득신탁계약체결결정),디바이스이엔지
2024-08-14,반기보고서 (2024.06),디바이스이엔지
2024-07-25,단일판매ㆍ공급계약체결              ,디바이스이엔지
2024-07-15,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              ,디바이스이엔지
2024-07-15,전환사채(해외전환사채포함)발행후만기전사채취득              ,디바이스이엔지
2024-07-05,[기재정정]신규시설투자등              ,디바이스이엔지
2024-05-14,분기보고서 (2024.03),디바이스이엔지
2024-05-09,주식등의대량보유상황보고서(일반),최봉진
2024-04-15,전환사채(해외전환사채포함)발행후만기전사채취득              ,디바이스이엔지
2024-04-15,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              ,디바이스이엔지
2024-03-28,주식매수선택권부여에관한신고,디바이스이엔지
2024-03-28,정기주주총회결과              ,디바이스이엔지
2024-03-20,사업보고서 (2023.12),디바이스이엔지
2024-03-19,감사보고서제출              ,디바이스이엔지
2024-03-13,주주총회소집공고,디바이스이엔지
2024-02-28,주주총회소집결의              ,디바이스이엔지
2024-02-07,현금ㆍ현물배당결정              ,디바이스이엔지
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,디바이스이엔지
2023-12-13,주주명부폐쇄기간또는기준일설정,디바이스이엔지
2023-11-14,분기보고서 (2023.09),디바이스이엔지
2023-08-11,반기보고서 (2023.06),디바이스이엔지
2023-05-15,분기보고서 (2023.03),디바이스이엔지
2023-05-03,주식등의대량보유상황보고서(일반),최봉진
2023-05-03,임원ㆍ주요주주특정증권등소유상황보고서,성덕형
2023-05-02,신탁계약해지결과보고서,디바이스이엔지
2023-05-02,주요사항보고서(자기주식취득신탁계약해지결정),디바이스이엔지
2023-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디바이스이엔지
2023-03-29,정기주주총회결과,디바이스이엔지
2023-03-21,사업보고서 (2022.12),디바이스이엔지
2023-03-17,감사보고서제출,디바이스이엔지
2023-03-13,주주총회소집공고,디바이스이엔지
2023-03-03,[기재정정]주주총회소집결의,디바이스이엔지
2023-02-13,현금ㆍ현물배당결정,디바이스이엔지
2023-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동,디바이스이엔지
2022-12-12,주주명부폐쇄기간또는기준일설정,디바이스이엔지
2022-11-22,유형자산취득결정(자율공시),디바이스이엔지
2022-11-14,분기보고서 (2022.09),디바이스이엔지
2022-10-26,단일판매ㆍ공급계약체결,디바이스이엔지
2022-10-14,[기재정정]단일판매ㆍ공급계약체결(자율공시),디바이스이엔지
2022-08-12,반기보고서 (2022.06),디바이스이엔지
2022-08-04,신탁계약에의한취득상황보고서,디바이스이엔지
2022-07-29,[기재정정]단일판매ㆍ공급계약체결,디바이스이엔지
2022-05-13,분기보고서 (2022.03),디바이스이엔지
2022-05-06,주식등의대량보유상황보고서(일반),최봉진
2022-05-02,주요사항보고서(자기주식취득신탁계약체결결정),디바이스이엔지
2022-04-06,[기재정정]현금ㆍ현물배당결정,디바이스이엔지
2022-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디바이스이엔지
2022-03-29,정기주주총회결과,디바이스이엔지
2022-03-21,사업보고서 (2021.12),디바이스이엔지
2022-03-21,감사보고서제출,디바이스이엔지
2022-03-16,주주총회소집공고,디바이스이엔지
2022-02-24,주주총회소집결의,디바이스이엔지
2022-01-28,단일판매ㆍ공급계약체결,디바이스이엔지
2021-12-14,주주명부폐쇄기간또는기준일설정,디바이스이엔지
2021-11-12,분기보고서 (2021.09),디바이스이엔지
2021-10-15,증권발행결과(자율공시),디바이스이엔지
2021-10-15,증권발행결과(자율공시),디바이스이엔지
2021-10-15,[기재정정]주요사항보고서(신주인수권부사채권발행결정),디바이스이엔지
