날짜,공시_제목,공시자
2024-04-30,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,지앤비에스 에코
2024-03-22,정기주주총회결과              ,지앤비에스 에코
2024-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,지앤비에스 에코
2024-03-14,사업보고서 (2023.12),지앤비에스 에코
2024-03-14,감사보고서제출              ,지앤비에스 에코
2024-02-26,의결권대리행사권유참고서류,지앤비에스 에코
2024-02-26,주주총회소집공고,지앤비에스 에코
2024-02-26,주주총회집중일개최사유신고              ,지앤비에스 에코
2024-02-26,주주총회소집결의              (정기주주총회),지앤비에스 에코
2024-02-14,주식등의대량보유상황보고서(일반),박상순
2024-02-07,[기재정정]단일판매ㆍ공급계약체결              ,지앤비에스 에코
2024-01-25,매출액또는손익구조30%(대규모법인은15%)이상변동,지앤비에스 에코
2023-12-14,단일판매ㆍ공급계약체결,지앤비에스 에코
2023-12-11,주주명부폐쇄기간또는기준일설정,지앤비에스 에코
2023-11-20,주식등의대량보유상황보고서(일반),박상순
2023-11-16,유형자산취득결정(자율공시),지앤비에스 에코
2023-10-30,임원ㆍ주요주주특정증권등소유상황보고서,박상순
2023-10-30,임원ㆍ주요주주특정증권등소유상황보고서,김상진
2023-10-30,임원ㆍ주요주주특정증권등소유상황보고서,김승옥
2023-10-30,임원ㆍ주요주주특정증권등소유상황보고서,변용환
2023-10-30,임원ㆍ주요주주특정증권등소유상황보고서,이학수
2023-10-30,임원ㆍ주요주주특정증권등소유상황보고서,정용화
2023-10-30,주식등의대량보유상황보고서(일반),박상순
2023-10-27,전환가액의조정,지앤비에스 에코
2023-10-25,권리락(무상증자),코스닥시장본부
2023-10-25,분기보고서 (2023.09),지앤비에스 에코
2023-10-20,주식등의대량보유상황보고서(일반),박상순
2023-10-13,단일판매ㆍ공급계약체결,지앤비에스 에코
2023-10-11,주권매매거래정지(무상증자),코스닥시장본부
2023-10-11,주주명부폐쇄기간또는기준일설정,지앤비에스 에코
2023-10-11,주요사항보고서(무상증자결정),지앤비에스 에코
2023-09-22,[기재정정]단일판매ㆍ공급계약체결(자율공시),지앤비에스 에코
2023-09-05,주식등의대량보유상황보고서(일반),박상순
2023-08-14,주식등의대량보유상황보고서(일반),박상순
2023-08-09,반기보고서 (2023.06),지앤비에스 에코
2023-07-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-06-02,전환가액의조정(제1회차),지앤비에스 에코
2023-06-02,증권발행결과(자율공시),지앤비에스 에코
2023-05-11,분기보고서 (2023.03),지앤비에스 에코
2023-05-08,[기재정정]주요사항보고서(유상증자결정),지앤비에스 에코
2023-05-04,증권발행결과(자율공시)(제1회차 CB),지앤비에스 에코
2023-04-10,[기재정정]주요사항보고서(전환사채권발행결정),지앤비에스 에코
2023-03-24,사외이사의선임ㆍ해임또는중도퇴임에관한신고,지앤비에스 에코
2023-03-24,상호변경안내,지앤비에스 에코
2023-03-24,[기재정정]정기주주총회결과,지앤비에스 에코
2023-03-15,사업보고서 (2022.12),지앤비에스 에코
2023-03-14,감사보고서제출,지앤비에스 에코
2023-03-06,[첨부추가]단일판매ㆍ공급계약체결,지앤비에스 에코
2023-02-20,의결권대리행사권유참고서류,지앤비에스 에코
2023-02-20,주주총회소집공고,지앤비에스 에코
2023-02-20,주주총회집중일개최사유신고,지앤비에스 에코
2023-02-20,주주총회소집결의,지앤비에스 에코
2023-02-06,주식소각결정,지앤비에스 에코
2023-01-18,매출액또는손익구조30%(대규모법인은15%)이상변동,지앤비에스 에코
2022-12-21,단일판매ㆍ공급계약체결,지앤비에스 에코
2022-12-08,주주명부폐쇄기간또는기준일설정,지앤비에스 에코
2022-11-30,주식등의대량보유상황보고서(일반),박상순
2022-11-10,분기보고서 (2022.09),지앤비에스 에코
2022-10-31,주식등의대량보유상황보고서(일반),박상순
2022-10-28,임원ㆍ주요주주특정증권등소유상황보고서,이상윤
2022-10-28,주식매수선택권행사,지앤비에스 에코
2022-10-26,신탁계약해지결과보고서,지앤비에스 에코
