,Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bol_60,vol_bolin_check,mean_60,std_60,bolin_price_60_3,bolin_price_60_6,bolin_price_60_9,bolin_price_60_12,bolin_earning_60_3,bolin_earning_60_6,bolin_earning_60_9,bolin_earning_60_12,std_level,bolin_check,inverse_hammer,bear_candle,high_246,new_high_check,dec_246_1,Max_Price_20,Max_Return_20,Max_Loss_Price_20,Max_Loss_20,Max_Price_60,Max_Return_60,Max_Loss_Price_60,Max_Loss_60,Max_Price_120,Max_Return_120,Max_Loss_Price_120,Max_Loss_120,Max_Price_240,Max_Return_240,Max_Loss_Price_240,Max_Loss_240,Is_Max_Over_Bolin_60_3,Is_Max_Over_Bolin_60_6,Is_Max_Over_Bolin_60_9,Is_Max_Over_Bolin_60_12,기관순매,법인순매,개인순매,외인순매,기관대금,법인대금,개인대금,외인대금,거래대금,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,pmp_vol_mean_60,pmp_vol_std_60,pmp_vol_bol_60,pmp_vol_bolin_check,pmp_mean_60,pmp_std_60,pmp_bolin_price_60_3,pmp_bolin_earning_60_3,pmp_bolin_price_60_6,pmp_bolin_earning_60_6,pmp_bolin_price_60_9,pmp_bolin_earning_60_9,pmp_bolin_price_60_12,pmp_bolin_earning_60_12,pmp_bolin_check,pmp_high_246,pmp_new_high_check,pmp_Max_Price_60,pmp_Max_Return_20,pmp_Max_Return_60,pmp_Max_Return_120,pmp_Max_Return_240,pmp_Max_Loss_Price_20,pmp_Max_Loss_Price_60,pmp_Max_Loss_Price_120,pmp_Max_Loss_Price_240,pmp_Max_Loss_20,pmp_Max_Loss_60,pmp_Max_Loss_120,pmp_Max_Loss_240,pmp_Is_Max_Over_Bolin_60_3,pmp_Is_Max_Over_Bolin_60_6,pmp_Is_Max_Over_Bolin_60_9,pmp_Is_Max_Over_Bolin_60_12,pmp_dec_246_1,pmp_std_level,pmp_기관순매,pmp_법인순매,pmp_개인순매,pmp_외인순매,pmp_기관대금,pmp_법인대금,pmp_개인대금,pmp_외인대금,pmp_거래대금,dump_period,long_dec_3,long_dec_2,long_dec_1,period_long_dec_3,period_long_dec_2,period_long_dec_1,long_dec_ratio_1,long_dec_ratio_2,long_dec_ratio_3,A,B,C,D,E,F,G1,G2,G3,H1,H2,H3,I,J,condition_number
367,2018-07-04,4590,5390,4515,4935,928179,9.666666666666666,4745.0,-11.0,4807.25,-5.75,5140.333333333333,-4.41666666666697,제주반도체,080220,148306.9,74026.76554906898,370387.1966472069,True,5140.333333333333,336.30574713429445,6149.250574736217,7158.167816139099,8167.085057541983,9176.002298944866,24.60487486800844,45.04899323483484,65.49311160166124,85.93722996848766,-0.6105555289584118,False,True,False,7030.0,False,,5090.0,3.1408308004052587,4505.0,-8.71327254305978,5090.0,3.1408308004052587,4170.0,-15.50151975683891,5090.0,3.1408308004052587,3400.0,-31.104356636271536,4750.0,-3.7487335359675744,3510.0,-28.875379939209722,False,False,False,False,0.0,-4002.0,54703.0,-50701.0,0.0,-20318895.0,294190755.0,-273871860.0,294190755.0,2021-01-21,2018-07-04,4450.0,5650.0,4385.0,5650.0,18138439.0,29.88505747126437,4980.0,4615.0,234.0,4096.0,101.5,3857.3333333333335,37.75,2088334.9,4498527.020959395,15583915.962878184,True,3857.3333333333335,358.76810833121414,4933.637658326976,-12.678979498637597,6009.941983320618,6.3706545720463446,7086.246308314261,25.420288642730288,8162.550633307903,44.46992271341421,True,4980.0,True,7490.0,22.831858407079643,32.56637168141594,32.56637168141594,32.56637168141594,5180.0,5180.0,5180.0,4245.0,-8.318584070796465,-8.318584070796465,-8.318584070796465,-24.867256637168143,True,True,True,False,52.0,4.996728039750065,-260071.0,-7109.0,433923.0,-166743.0,-1459810605.0,-27496255.0,2341911285.0,-854604425.0,2341911285.0,932,386,214,100,735,487,243,41.1522633744856,43.94250513347023,52.51700680272109,False,True,True,True,False,True,True,True,False,True,True,True,True,True,11
368,2018-07-06,5090,5450,4825,5010,619177,-1.5717092337917484,4823.0,43.0,4805.75,-2.0,5134.666666666667,-3.1666666666660603,제주반도체,080220,165307.6,128656.38251627279,551276.7475488184,True,5134.666666666667,336.4073258549661,6143.888644231565,7153.110621796463,8162.332599361362,9171.55457692626,22.632507868893516,42.77665911769388,62.92081036649424,83.06496161529464,-0.37058249653104763,False,True,True,7030.0,False,,5050.0,0.7984031936127733,4505.0,-10.079840319361278,5080.0,1.3972055888223478,3980.0,-20.55888223552894,5080.0,1.3972055888223478,3400.0,-32.13572854291418,4750.0,-5.189620758483038,3510.0,-29.940119760479046,False,False,False,False,-68360.0,1971.0,117533.0,-51144.0,-354890430.0,10041770.0,604335290.0,-259486630.0,614377060.0,2021-01-21,2018-07-06,4450.0,5650.0,4385.0,5650.0,18138439.0,29.88505747126437,4980.0,4615.0,234.0,4096.0,101.5,3857.3333333333335,37.75,2088334.9,4498527.020959395,15583915.962878184,True,3857.3333333333335,358.76810833121414,4933.637658326976,-12.678979498637597,6009.941983320618,6.3706545720463446,7086.246308314261,25.420288642730288,8162.550633307903,44.46992271341421,True,4980.0,True,7490.0,22.831858407079643,32.56637168141594,32.56637168141594,32.56637168141594,5180.0,5180.0,5180.0,4245.0,-8.318584070796465,-8.318584070796465,-8.318584070796465,-24.867256637168143,True,True,True,False,52.0,4.996728039750065,-260071.0,-7109.0,433923.0,-166743.0,-1459810605.0,-27496255.0,2341911285.0,-854604425.0,2341911285.0,930,386,214,100,735,487,243,41.1522633744856,43.94250513347023,52.51700680272109,False,True,True,True,True,True,True,True,False,True,True,True,True,True,12
369,2018-08-09,4865,5580,4805,5080,2460520,5.175983436853002,4811.0,87.0,4755.25,15.5,4869.333333333333,-6.16666666666697,제주반도체,080220,156050.96666666667,144608.28482651224,589875.8211462034,True,4869.333333333333,238.35104829268658,5584.386478211392,6299.439623089453,7014.492767967513,7729.545912845572,9.928867681326622,24.004716989949856,38.08056629857309,52.15641560719631,0.8838503886417811,False,True,False,7030.0,False,,4940.0,-2.7559055118110187,4600.0,-9.4488188976378,4940.0,-2.7559055118110187,3400.0,-33.07086614173228,4940.0,-2.7559055118110187,3400.0,-33.07086614173228,4750.0,-6.496062992125983,3135.0,-38.28740157480315,False,False,False,False,-398598.0,2563.0,498342.0,-102307.0,-2053704760.0,13187235.0,2596120105.0,-555602580.0,2609307340.0,2021-01-21,2018-08-09,4450.0,5650.0,4385.0,5650.0,18138439.0,29.88505747126437,4980.0,4615.0,234.0,4096.0,101.5,3857.3333333333335,37.75,2088334.9,4498527.020959395,15583915.962878184,True,3857.3333333333335,358.76810833121414,4933.637658326976,-12.678979498637597,6009.941983320618,6.3706545720463446,7086.246308314261,25.420288642730288,8162.550633307903,44.46992271341421,True,4980.0,True,7490.0,22.831858407079643,32.56637168141594,32.56637168141594,32.56637168141594,5180.0,5180.0,5180.0,4245.0,-8.318584070796465,-8.318584070796465,-8.318584070796465,-24.867256637168143,True,True,True,False,52.0,4.996728039750065,-260071.0,-7109.0,433923.0,-166743.0,-1459810605.0,-27496255.0,2341911285.0,-854604425.0,2341911285.0,896,386,214,100,735,487,243,41.1522633744856,43.94250513347023,52.51700680272109,False,True,True,True,True,True,True,True,False,True,True,True,True,True,12
370,2018-10-22,3900,4395,3895,4090,1194613,4.871794871794872,3946.0,78.0,4045.5,-19.5,4493.083333333333,-14.75,제주반도체,080220,166072.63333333333,306621.22897928266,1085936.3202711814,True,4493.083333333333,363.2894755639894,5582.951760025301,6672.820186717269,7762.688613409238,8852.557040101205,36.50248802017851,63.149637817048145,89.7967876139178,116.4439374107874,-1.1095376014060565,False,True,False,7030.0,False,,4220.0,3.17848410757946,3400.0,-16.870415647921753,4240.0,3.667481662591676,3400.0,-16.870415647921753,4240.0,3.667481662591676,3400.0,-16.870415647921753,4750.0,16.136919315403418,2710.0,-33.74083129584352,False,False,False,False,4389.0,-1051.0,123810.0,-127148.0,18012985.0,-4326295.0,521377805.0,-535064495.0,539390790.0,2019-05-02,2018-10-22,4475.0,4920.0,4450.0,4720.0,10329002.0,9.89522700814901,5930.0,4303.0,84.0,4060.75,45.75,3915.75,14.666666666666515,600366.2666666667,1428816.2835129164,4886815.117205416,True,3915.75,198.33016454053094,4510.740493621593,-4.433464118186598,5105.730987243185,8.172266678881043,5700.721480864779,20.777997475948702,6295.711974486371,33.38372827301634,True,5930.0,False,4750.0,0.6355932203389925,0.6355932203389925,0.6355932203389925,0.6355932203389925,3735.0,3135.0,2710.0,2130.0,-20.868644067796616,-33.58050847457628,-42.58474576271186,-54.8728813559322,True,False,False,False,56.1,4.055106805680296,21000.0,871.0,132631.0,-154502.0,99005940.0,3834300.0,624666735.0,-727506975.0,727506975.0,192,192,192,187,326,326,243,76.95473251028807,58.895705521472394,58.895705521472394,False,True,True,True,False,True,False,False,False,True,True,True,True,True,9
371,2018-11-26,4030,4700,4000,4065,1879048,0.8684863523573202,4029.0,-2.0,4021.25,33.25,4179.0,-10.83333333333303,제주반도체,080220,163177.5,157233.19589678512,634877.0876903554,True,4179.0,351.2392347104823,5232.717704131447,6286.435408262894,7340.1531123943405,8393.870816525789,28.72614278306143,54.64785752184241,80.56957226062337,106.4912869994044,-0.32456510757964535,False,True,False,7030.0,False,,4240.0,4.305043050430513,3445.0,-15.25215252152522,4240.0,4.305043050430513,3445.0,-15.25215252152522,4750.0,16.85116851168511,3445.0,-15.25215252152522,4750.0,16.85116851168511,2710.0,-33.333333333333336,False,False,False,False,-402699.0,3715.0,534892.0,-135908.0,-1703869080.0,15726890.0,2275427295.0,-587285105.0,2291154185.0,2019-05-02,2018-11-26,4475.0,4920.0,4450.0,4720.0,10329002.0,9.89522700814901,5930.0,4303.0,84.0,4060.75,45.75,3915.75,14.666666666666515,600366.2666666667,1428816.2835129164,4886815.117205416,True,3915.75,198.33016454053094,4510.740493621593,-4.433464118186598,5105.730987243185,8.172266678881043,5700.721480864779,20.777997475948702,6295.711974486371,33.38372827301634,True,5930.0,False,4750.0,0.6355932203389925,0.6355932203389925,0.6355932203389925,0.6355932203389925,3735.0,3135.0,2710.0,2130.0,-20.868644067796616,-33.58050847457628,-42.58474576271186,-54.8728813559322,True,False,False,False,56.1,4.055106805680296,21000.0,871.0,132631.0,-154502.0,99005940.0,3834300.0,624666735.0,-727506975.0,727506975.0,157,192,192,187,326,326,243,76.95473251028807,58.895705521472394,58.895705521472394,False,True,True,True,True,True,False,False,False,True,True,True,True,True,10
372,2018-12-03,4300,4500,4160,4240,1815022,6.0,4049.0,35.0,4050.0,1.0,4115.416666666667,-9.5,제주반도체,080220,208290.33333333334,272672.32821879035,1026307.3179897044,True,4115.416666666667,296.59356543182344,5005.197362962137,5894.978059257608,6784.758755553078,7674.539451848548,18.047107617031536,39.032501397585094,60.01789517813864,81.00328895869218,0.42004732352148894,False,True,False,7030.0,False,,4200.0,-0.9433962264150941,3445.0,-18.75,4200.0,-0.9433962264150941,3445.0,-18.75,4750.0,12.028301886792448,3445.0,-18.75,4750.0,12.028301886792448,2710.0,-36.08490566037735,False,False,False,False,-211649.0,1787.0,163833.0,46029.0,-905654555.0,7514055.0,705051415.0,193089085.0,905654555.0,2019-05-02,2018-12-03,4475.0,4920.0,4450.0,4720.0,10329002.0,9.89522700814901,5930.0,4303.0,84.0,4060.75,45.75,3915.75,14.666666666666515,600366.2666666667,1428816.2835129164,4886815.117205416,True,3915.75,198.33016454053094,4510.740493621593,-4.433464118186598,5105.730987243185,8.172266678881043,5700.721480864779,20.777997475948702,6295.711974486371,33.38372827301634,True,5930.0,False,4750.0,0.6355932203389925,0.6355932203389925,0.6355932203389925,0.6355932203389925,3735.0,3135.0,2710.0,2130.0,-20.868644067796616,-33.58050847457628,-42.58474576271186,-54.8728813559322,True,False,False,False,56.1,4.055106805680296,21000.0,871.0,132631.0,-154502.0,99005940.0,3834300.0,624666735.0,-727506975.0,727506975.0,150,192,192,187,326,326,243,76.95473251028807,58.895705521472394,58.895705521472394,False,True,True,True,True,True,False,False,False,True,True,True,True,True,10
373,2019-04-19,3950,4110,3930,3965,855294,0.8905852417302799,3914.0,6.0,3839.25,2.25,3853.0,2.666666666666515,제주반도체,080220,171957.06666666668,103459.57463729019,482335.7905785373,True,3853.0,111.60271800755842,4187.808154022675,4522.616308045351,4857.424462068026,5192.232616090701,5.619373367532784,14.063463002404811,22.507552637276813,30.95164227214884,1.003559787785945,False,True,False,5930.0,False,56.1,4750.0,19.798234552332914,3995.0,0.7566204287515754,4750.0,19.798234552332914,3250.0,-18.032786885245898,4750.0,19.798234552332914,2710.0,-31.65195460277428,4750.0,19.798234552332914,2130.0,-46.27994955863808,True,True,False,False,-7989.0,-1634.0,-43871.0,53494.0,-32466385.0,-6578370.0,-176708480.0,215753235.0,215753235.0,2019-04-22,2019-04-19,3965.0,4560.0,3965.0,4275.0,7939289.0,7.818411097099622,5930.0,3990.0,76.0,3864.75,25.5,3861.0,8.0,181754.53333333333,135049.67122821524,586903.5470179791,True,3861.0,123.70596859761673,4232.11790579285,-1.0030899229742631,4603.2358115857005,7.6780306803672635,4974.353717378551,16.35915128370879,5345.471623171401,25.040271887050313,True,5930.0,False,4750.0,11.111111111111116,11.111111111111116,11.111111111111116,11.111111111111116,3995.0,3250.0,2710.0,2130.0,-6.549707602339183,-23.976608187134506,-36.60818713450292,-50.175438596491226,True,True,False,False,55.7,3.346645313021509,-8855.0,-32010.0,194769.0,-153904.0,-37564595.0,-142350310.0,866404405.0,-686489500.0,866404405.0,3,192,192,191,319,319,243,78.60082304526749,60.18808777429467,60.18808777429467,False,True,False,False,False,True,False,False,False,True,True,True,True,True,7
374,2019-04-22,3965,4560,3965,4275,7939289,7.818411097099622,3990.0,76.0,3864.75,25.5,3861.0,8.0,제주반도체,080220,181754.53333333333,135049.67122821524,586903.5470179791,True,3861.0,123.70596859761673,4232.11790579285,4603.2358115857005,4974.353717378551,5345.471623171401,-1.0030899229742631,7.6780306803672635,16.35915128370879,25.040271887050313,3.346645313021509,True,True,False,5930.0,False,55.7,4750.0,11.111111111111116,3995.0,-6.549707602339183,4750.0,11.111111111111116,3250.0,-23.976608187134506,4750.0,11.111111111111116,2710.0,-36.60818713450292,4750.0,11.111111111111116,2130.0,-50.175438596491226,True,True,False,False,-8855.0,-32010.0,194769.0,-153904.0,-37564595.0,-142350310.0,866404405.0,-686489500.0,866404405.0,2019-05-02,2019-04-22,4475.0,4920.0,4450.0,4720.0,10329002.0,9.89522700814901,5930.0,4303.0,84.0,4060.75,45.75,3915.75,14.666666666666515,600366.2666666667,1428816.2835129164,4886815.117205416,True,3915.75,198.33016454053094,4510.740493621593,-4.433464118186598,5105.730987243185,8.172266678881043,5700.721480864779,20.777997475948702,6295.711974486371,33.38372827301634,True,5930.0,False,4750.0,0.6355932203389925,0.6355932203389925,0.6355932203389925,0.6355932203389925,3735.0,3135.0,2710.0,2130.0,-20.868644067796616,-33.58050847457628,-42.58474576271186,-54.8728813559322,True,False,False,False,56.1,4.055106805680296,21000.0,871.0,132631.0,-154502.0,99005940.0,3834300.0,624666735.0,-727506975.0,727506975.0,10,192,192,187,326,326,243,76.95473251028807,58.895705521472394,58.895705521472394,True,True,False,True,False,True,False,False,False,True,True,True,True,True,9
375,2019-04-23,4250,4770,4190,4275,5738268,0.0,4077.0,87.0,3892.25,27.5,3868.75,7.75,제주반도체,080220,311829.0,1002133.3997542778,3318229.199262833,True,3868.75,134.3739341043287,4271.871802312986,4674.993604625972,5078.115406938959,5481.2372092519445,-0.0731742149009148,9.356575546806358,18.786325308513653,28.216075070220924,3.0232797953551405,True,True,True,5930.0,False,55.7,4750.0,11.111111111111116,3935.0,-7.953216374269001,4750.0,11.111111111111116,3250.0,-23.976608187134506,4750.0,11.111111111111116,2710.0,-36.60818713450292,4750.0,11.111111111111116,2130.0,-50.175438596491226,True,True,False,False,-994.0,-2315.0,191317.0,-188008.0,-4674350.0,-10445900.0,858233135.0,-843112885.0,858233135.0,2021-01-21,2019-04-23,4450.0,5650.0,4385.0,5650.0,18138439.0,29.88505747126437,4980.0,4615.0,234.0,4096.0,101.5,3857.3333333333335,37.75,2088334.9,4498527.020959395,15583915.962878184,True,3857.3333333333335,358.76810833121414,4933.637658326976,-12.678979498637597,6009.941983320618,6.3706545720463446,7086.246308314261,25.420288642730288,8162.550633307903,44.46992271341421,True,4980.0,True,7490.0,22.831858407079643,32.56637168141594,32.56637168141594,32.56637168141594,5180.0,5180.0,5180.0,4245.0,-8.318584070796465,-8.318584070796465,-8.318584070796465,-24.867256637168143,True,True,True,False,52.0,4.996728039750065,-260071.0,-7109.0,433923.0,-166743.0,-1459810605.0,-27496255.0,2341911285.0,-854604425.0,2341911285.0,639,386,214,100,735,487,243,41.1522633744856,43.94250513347023,52.51700680272109,True,True,False,True,False,True,True,True,False,True,True,True,True,True,11
376,2019-04-25,4400,4670,4120,4160,5491213,-3.255813953488372,4195.0,46.0,3943.75,23.75,3882.9166666666665,5.75,제주반도체,080220,440749.31666666665,1243086.2847546896,4170008.170930735,True,3882.9166666666665,149.0980987657564,4330.210962963935,4777.505259261205,5224.799555558474,5672.093851855743,4.091609686633061,14.843876424548188,25.596143162463314,36.34840990037844,1.858396154123004,True,True,True,5930.0,False,55.3,4750.0,14.182692307692314,3820.0,-8.173076923076927,4750.0,14.182692307692314,3250.0,-21.875,4750.0,14.182692307692314,2710.0,-34.855769230769226,4750.0,14.182692307692314,2130.0,-48.79807692307693,True,False,False,False,1267.0,4198.0,140033.0,-145498.0,2414445.0,18325080.0,634738135.0,-655477660.0,655477660.0,2019-05-02,2019-04-25,4475.0,4920.0,4450.0,4720.0,10329002.0,9.89522700814901,5930.0,4303.0,84.0,4060.75,45.75,3915.75,14.666666666666515,600366.2666666667,1428816.2835129164,4886815.117205416,True,3915.75,198.33016454053094,4510.740493621593,-4.433464118186598,5105.730987243185,8.172266678881043,5700.721480864779,20.777997475948702,6295.711974486371,33.38372827301634,True,5930.0,False,4750.0,0.6355932203389925,0.6355932203389925,0.6355932203389925,0.6355932203389925,3735.0,3135.0,2710.0,2130.0,-20.868644067796616,-33.58050847457628,-42.58474576271186,-54.8728813559322,True,False,False,False,56.1,4.055106805680296,21000.0,871.0,132631.0,-154502.0,99005940.0,3834300.0,624666735.0,-727506975.0,727506975.0,7,192,192,187,326,326,243,76.95473251028807,58.895705521472394,58.895705521472394,True,True,False,True,True,True,False,False,False,True,True,True,True,True,10
