날짜,공시_제목,공시자
2024-12-12,[기재정정]주식매수선택권부여에관한신고,한솔아이원스
2024-12-12,주주명부폐쇄기간또는기준일설정              ,한솔아이원스
2024-11-27,대규모기업집단현황공시[분기별공시(개별회사용)],한솔아이원스
2024-11-13,분기보고서 (2024.09),한솔아이원스
2024-10-17,연결재무제표기준영업(잠정)실적(공정공시)              ,한솔아이원스
2024-08-28,대규모기업집단현황공시[분기별공시(개별회사용)],한솔아이원스
2024-08-13,반기보고서 (2024.06),한솔아이원스
2024-08-12,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한솔아이원스
2024-07-18,연결재무제표기준영업(잠정)실적(공정공시)              ,한솔아이원스
2024-05-29,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],한솔아이원스
2024-05-22,기업설명회(IR)개최              ,한솔아이원스
2024-05-13,분기보고서 (2024.03),한솔아이원스
2024-05-02,[기재정정]주식매수선택권부여에관한신고,한솔아이원스
2024-05-02,[기재정정]주식매수선택권부여에관한신고,한솔아이원스
2024-05-02,[기재정정]주식매수선택권부여에관한신고,한솔아이원스
2024-04-18,주식소각결정              ,한솔아이원스
2024-04-18,연결재무제표기준영업(잠정)실적(공정공시)              ,한솔아이원스
2024-04-01,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),코스닥시장본부
2024-04-01,기타시장안내              (상장적격성 실질심사 대상 제외 결정),코스닥시장본부
2024-03-28,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한솔아이원스
2024-03-27,벌금등의부과              ,한솔아이원스
2024-03-27,주요사항보고서(자기주식처분결정),한솔아이원스
2024-03-19,정기주주총회결과              ,한솔아이원스
2024-03-15,기타시장안내              (상장적격성 실질심사 대상결정 기한 안내),코스닥시장본부
2024-03-14,기타시장안내              (상장적격성 실질심사 관련 안내),코스닥시장본부
2024-03-14,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),코스닥시장본부
2024-03-14,회계처리기준위반행위로인한증권선물위원회의검찰고발등              ,한솔아이원스
2024-03-13,조회공시요구(풍문또는보도)              (회계처리기준 위반),코스닥시장본부
2024-03-13,주권매매거래정지              (풍문 또는 보도 관련),코스닥시장본부
2024-03-11,사업보고서 (2023.12),한솔아이원스
2024-03-08,[기재정정]감사보고서제출              ,한솔아이원스
2024-03-08,소속부변경              ,코스닥시장본부
2024-03-05,[첨부정정]의결권대리행사권유참고서류,한솔아이원스
2024-03-04,주주총회소집공고,한솔아이원스
2024-03-04,주주총회소집결의              ,한솔아이원스
2024-02-23,대규모기업집단현황공시[분기별공시(개별회사용)],한솔아이원스
2024-02-02,매출액또는손익구조30%(대규모법인은15%)이상변동,한솔아이원스
2023-12-14,주주명부폐쇄기간또는기준일설정,한솔아이원스
2023-11-24,대규모기업집단현황공시[분기별공시(개별회사용)],한솔아이원스
2023-11-15,[기재정정]분기보고서 (2023.09),한솔아이원스
2023-10-31,신탁계약해지결과보고서,한솔아이원스
2023-10-19,연결재무제표기준영업(잠정)실적(공정공시),한솔아이원스
2023-08-25,대규모기업집단현황공시[분기별공시(개별회사용)],한솔아이원스
2023-08-11,[기재정정]반기보고서 (2023.06),한솔아이원스
2023-08-11,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한솔아이원스
2023-07-31,신탁계약에의한취득상황보고서,한솔아이원스
2023-07-19,연결재무제표기준영업(잠정)실적(공정공시),한솔아이원스
2023-06-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한솔아이원스
2023-06-30,임시주주총회결과,한솔아이원스
2023-06-15,의결권대리행사권유참고서류,한솔아이원스
2023-06-15,주주총회소집공고,한솔아이원스
2023-05-31,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],한솔아이원스
2023-05-22,주주명부폐쇄기간또는기준일설정,한솔아이원스
2023-05-22,주주총회소집결의(임시주주총회),한솔아이원스
2023-05-12,분기보고서 (2023.03),한솔아이원스
2023-04-27,주요사항보고서(자기주식취득신탁계약체결결정),한솔아이원스
2023-04-27,연결재무제표기준영업(잠정)실적(공정공시),한솔아이원스
2023-04-27,[기재정정]신규시설투자등,한솔아이원스
2023-04-07,주요사항보고서(자기주식처분결정),한솔아이원스
2023-03-31,[기재정정]사업보고서 (2022.12),한솔아이원스
2023-03-28,주식등의대량보유상황보고서(일반),한솔테크닉스
2023-03-28,[기재정정]정기주주총회결과,한솔아이원스
2023-03-24,수시공시의무관련사항(공정공시)(자사주 취득 검토),한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2015사업연도),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2015.12),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2016.12),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2018.12),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2019.12),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2020.12),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2021.12),한솔아이원스
2023-03-20,[기재정정]사업보고서 (2017.12),한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2016사업연도),한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2018사업연도),한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2019사업연도),한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2020사업연도),한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2021사업연도),한솔아이원스
2023-03-20,감사보고서제출,한솔아이원스
2023-03-20,[기재정정]감사보고서제출(2017사업연도),한솔아이원스
