날짜,공시_제목,공시자
2024-08-14,반기보고서 (2024.06),윤성에프앤씨
2024-07-19,사외이사의선임ㆍ해임또는중도퇴임에관한신고,윤성에프앤씨
2024-05-13,분기보고서 (2024.03),윤성에프앤씨
2024-04-30,단일판매ㆍ공급계약체결              ,윤성에프앤씨
2024-04-01,[기재정정]신규시설투자등              ,윤성에프앤씨
2024-03-29,정기주주총회결과              ,윤성에프앤씨
2024-03-25,[기재정정]주주총회소집공고,윤성에프앤씨
2024-03-21,사업보고서 (2023.12),윤성에프앤씨
2024-03-21,감사보고서제출              ,윤성에프앤씨
2024-03-19,[기재정정]주주총회소집결의              ,윤성에프앤씨
2024-02-26,주주총회집중일개최사유신고              ,윤성에프앤씨
2024-02-26,현금ㆍ현물배당결정              ,윤성에프앤씨
2024-02-21,[기재정정]단일판매ㆍ공급계약체결              ,윤성에프앤씨
2024-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동              ,윤성에프앤씨
2023-12-29,[기재정정]단일판매ㆍ공급계약체결,윤성에프앤씨
2023-12-28,단일판매ㆍ공급계약체결,윤성에프앤씨
2023-12-15,[기재정정]사업보고서 (2022.12),윤성에프앤씨
2023-12-15,주주명부폐쇄기간또는기준일설정,윤성에프앤씨
2023-12-04,[기재정정]단일판매ㆍ공급계약체결,윤성에프앤씨
2023-11-14,분기보고서 (2023.09),윤성에프앤씨
2023-09-07,단일판매ㆍ공급계약체결,윤성에프앤씨
2023-08-29,임원ㆍ주요주주특정증권등소유상황보고서,박치영
2023-08-25,주식등의대량보유상황보고서(일반),박치영
2023-08-25,임원ㆍ주요주주특정증권등소유상황보고서,박치영
2023-08-17,주식등의대량보유상황보고서(일반),박치영
2023-08-14,반기보고서 (2023.06),윤성에프앤씨
2023-07-28,[기재정정]단일판매ㆍ공급계약체결,윤성에프앤씨
2023-07-04,임원ㆍ주요주주특정증권등소유상황보고서,원진호
2023-07-04,임원ㆍ주요주주특정증권등소유상황보고서,박종순
2023-06-20,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,안상진
2023-06-20,임원ㆍ주요주주특정증권등소유상황보고서,김종호
2023-05-18,기업설명회(IR)개최,윤성에프앤씨
2023-05-15,분기보고서 (2023.03),윤성에프앤씨
2023-04-21,임원ㆍ주요주주특정증권등소유상황보고서,박태순
2023-03-31,정기주주총회결과,윤성에프앤씨
2023-03-28,임원ㆍ주요주주특정증권등소유상황보고서,김순태
2023-03-16,주주총회소집공고,윤성에프앤씨
2023-03-16,감사보고서제출,윤성에프앤씨
2023-03-10,주식등의대량보유상황보고서(일반),프리미어루미너스사모투자
2023-02-24,주주총회집중일개최사유신고,윤성에프앤씨
2023-02-24,주주총회소집결의,윤성에프앤씨
2023-02-24,현금ㆍ현물배당결정,윤성에프앤씨
2023-02-20,주식등의대량보유상황보고서(일반),프리미어루미너스사모투자
2023-02-13,임원ㆍ주요주주특정증권등소유상황보고서,정영규
2023-02-10,주식등의대량보유상황보고서(일반),프리미어루미너스사모투자
2023-02-10,임원ㆍ주요주주특정증권등소유상황보고서,프리미어루미너스사모투자
2023-02-09,매출액또는손익구조30%(대규모법인은15%)이상변동,윤성에프앤씨
2023-01-19,주권매매거래정지(단일판매공급계약),코스닥시장본부
2023-01-06,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,안제영
2022-12-19,주주명부폐쇄기간또는기준일설정,윤성에프앤씨
2022-12-05,임원ㆍ주요주주특정증권등소유상황보고서,정영규
2022-12-05,기업설명회(IR)개최,윤성에프앤씨
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,정영규
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,프리미어루미너스사모투자
2022-11-25,주식등의대량보유상황보고서(일반),프리미어루미너스사모투자
2022-11-21,주식등의대량보유상황보고서(일반),프리미어루미너스사모투자
2022-11-21,임원ㆍ주요주주특정증권등소유상황보고서,프리미어루미너스사모투자
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,김순태
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,박태순
2022-11-18,주식등의대량보유상황보고서(일반),박치영
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,원진호
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,김용호
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,박치영
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,김한성
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,안제영
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,정영규
2022-11-18,임원ㆍ주요주주특정증권등소유상황보고서,김홍완
2022-11-08,증권발행실적보고서,윤성에프앤씨
2022-10-31,[기재정정]투자설명서,윤성에프앤씨
2022-10-31,[발행조건확정]증권신고서(지분증권),윤성에프앤씨
2022-04-07,감사보고서 (2021.12),삼화회계법인
2021-06-21,감사보고서 (2020.12),삼화회계법인
2020-04-02,감사보고서 (2019.12),대주회계법인
2019-04-08,감사보고서 (2018.12),대주회계법인
