날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,1576,1576,1541,1554,47496,-0.5758157389635317,1760,0.0,0.98,0,0.0,0,-30,0,-7143,7173,0,0,0,39104,8392,47496,30,0,46247,1219,47496,-52050,0,-12342530,12394580,0,0,0,67745770,14519760,82265530,52050,0,80088300,2125180,82265530
2019-01-03,1554,1567,1509,1528,86228,-1.673101673101673,1760,0.0,0.97,0,0.0,0,-10568,0,6816,3752,0,0,0,82207,4021,86228,10568,0,75391,269,86228,-17822785,0,11463175,6359610,0,0,0,139154465,6817320,145971785,17822785,0,127691290,457710,145971785
2019-01-04,1509,1576,1482,1572,65731,2.8795811518324608,1760,0.0,0.99,0,0.0,0,-31,0,5314,-5283,0,0,0,62911,2820,65731,31,0,57597,8103,65731,-52390,0,9003125,-8950735,0,0,0,106758610,4801235,111559845,52390,0,97755485,13751970,111559845
2019-01-07,1576,1680,1554,1658,245997,5.470737913486006,1760,0.0,1.05,0,0.0,0,-2000,0,-20355,22355,0,0,0,211681,34316,245997,2000,0,232036,11961,245997,-3650000,0,-36682335,40332335,0,0,0,386162030,62081085,448243115,3650000,0,422844365,21748750,448243115
2019-01-08,1680,1698,1603,1667,98928,0.5428226779252111,1760,0.0,1.05,0,0.0,0,0,-62,3404,-3342,0,0,0,94220,4708,98928,0,62,90816,8050,98928,0,-116250,6432135,-6315885,0,0,0,175334585,8738975,184073560,0,116250,168902450,15054860,184073560
2019-01-09,1662,1666,1576,1640,201162,-1.6196760647870425,1760,0.0,1.04,0,0.0,0,-4000,-25450,6274,23176,0,0,0,176141,25021,201162,4000,25450,169867,1845,201162,-7372500,-46007515,11332930,42047085,0,0,0,319150720,45379165,364529885,7372500,46007515,307817790,3332080,364529885
2019-01-10,1644,1671,1639,1671,48131,1.8902439024390243,1760,0.0,1.06,0,0.0,0,-169,32,-9623,9760,0,31,32,37045,11023,48131,200,0,46668,1263,48131,-312650,58560,-17753965,18008055,0,57350,58560,68255555,20332675,88704140,370000,0,86009520,2324620,88704140
2019-01-11,1689,1797,1657,1707,413625,2.154398563734291,1760,0.0,1.08,0,0.0,0,-2171,0,-7825,9996,0,29,0,384062,29534,413625,2200,0,391887,19538,413625,-4195690,0,-13195535,17391225,0,54810,0,735384435,55882885,791322130,4250500,0,748579970,38491660,791322130
2019-01-14,1720,1720,1635,1662,115965,-2.6362038664323375,1760,0.0,1.05,0,0.0,0,31,-40,-6474,6483,0,31,0,106488,9446,115965,0,40,112962,2963,115965,57350,-75400,-12050765,12068815,0,57350,0,197287025,17593085,214937460,0,75400,209337790,5524270,214937460
2019-01-15,1644,1698,1644,1667,57812,0.3008423586040915,1760,0.0,1.05,0,0.0,0,0,0,-15223,15223,0,0,0,42016,15796,57812,0,0,57239,573,57812,0,0,-28124835,28124835,0,0,0,77725820,29191465,106917285,0,0,105850655,1066630,106917285
