날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,11000,11100,10450,10500,63617,-4.545454545454546,4516,0.0,2.33,0,0.0,0,-10531,218,23235,-12922,0,3417,220,53614,6366,63617,13948,2,30379,19288,63617,-113290950,2293400,248163950,-137166400,0,36446100,2315000,574387300,68956550,682104950,149737050,21600,326223350,206122950,682104950
2019-01-03,10450,10550,10200,10350,69365,-1.4285714285714286,4516,0.0,2.29,0,0.0,0,-2413,0,6123,-3710,0,6177,0,55027,8161,69365,8590,0,48904,11871,69365,-24937100,0,63443000,-38505900,0,64537350,0,572874900,85306000,722718250,89474450,0,509431900,123811900,722718250
2019-01-04,10200,10450,9810,10200,126922,-1.4492753623188406,4516,0.0,2.26,0,0.0,0,-13413,300,24066,-10953,0,10033,300,103429,13160,126922,23446,0,79363,24113,126922,-132580580,2970000,238033370,-108422790,0,100834930,2970000,1031165340,131537700,1266507970,233415510,0,793131970,239960490,1266507970
2019-01-07,10450,10650,10350,10500,68638,2.941176470588235,4516,0.0,2.33,0,0.0,0,-3172,0,-16130,19302,0,4943,0,39889,23806,68638,8115,0,56019,4504,68638,-33043250,0,-170873800,203917050,0,52088350,0,419459600,251203950,722751900,85131600,0,590333400,47286900,722751900
2019-01-08,10550,11200,10550,10550,132301,0.4761904761904762,4516,0.0,2.34,0,0.0,0,-9861,0,27741,-17880,0,2108,0,122491,7702,132301,11969,0,94750,25582,132301,-105483950,0,298712000,-193228050,0,22599350,0,1326302600,83895300,1432797250,128083300,0,1027590600,277123350,1432797250
2019-01-09,10750,10850,10450,10700,42072,1.4218009478672986,4516,0.0,2.37,0,0.0,0,3255,0,-10869,7614,0,5849,0,26214,10009,42072,2594,0,37083,2395,42072,34987850,0,-116636050,81648200,0,62717000,0,280712700,107288050,450717750,27729150,0,397348750,25639850,450717750
2019-01-10,10650,10800,10500,10750,49787,0.46728971962616817,4516,0.0,2.38,0,0.0,0,-7299,0,8596,-1297,0,4321,0,39570,5896,49787,11620,0,30974,7193,49787,-77525800,0,91269850,-13744050,0,46386150,0,422266550,62862900,531515600,123911950,0,330996700,76606950,531515600
2019-01-11,10750,10900,10650,10750,34167,0.0,4516,0.0,2.38,0,0.0,0,-586,0,-4353,4939,0,3477,0,23520,7170,34167,4063,0,27873,2231,34167,-6113000,0,-47079100,53192100,0,37704450,0,254113200,77340400,369158050,43817450,0,301192300,24148300,369158050
2019-01-14,10750,11050,10750,10800,72469,0.46511627906976744,4516,0.0,2.39,0,0.0,0,-3031,200,-4377,7208,0,3063,200,53643,15563,72469,6094,0,58020,8355,72469,-33071250,2170000,-48473050,79374300,0,33308150,2170000,585071300,170481300,791030750,66379400,0,633544350,91107000,791030750
2019-01-15,10900,11100,10800,11050,55829,2.314814814814815,4516,0.0,2.45,0,0.0,0,1587,0,-9335,7748,0,5345,0,38820,11664,55829,3758,0,48155,3916,55829,17724650,0,-103124450,85399800,0,58848700,0,426591900,128337950,613778550,41124050,0,529716350,42938150,613778550
2019-01-16,11200,11350,11000,11100,56721,0.4524886877828055,4516,0.0,2.46,0,0.0,0,1525,0,6326,-7851,0,4822,0,46877,5022,56721,3297,0,40551,12873,56721,16754350,0,70563350,-87317700,0,53436300,0,521365300,55668150,630469750,36681950,0,450801950,142985850,630469750
