날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,1089,1112,1075,1109,948854,2.590194264569843,2,0,41042,-41044,0,2,0,885813,5856,891671,0,0,844771,46900,891671,2320,0,47431890,-47434210,0,2320,0,1027616555,6758275,1034377150,0,0,980184665,54192485,1034377150
2019-01-03,1108,1112,1065,1081,829895,-2.5247971145175834,2,0,33288,-33290,0,2,0,757304,22575,779881,0,0,724016,55865,779881,2360,0,38928895,-38931255,0,2360,0,877783220,25973365,903758945,0,0,838854325,64904620,903758945
2019-01-04,1070,1169,1065,1165,1837214,7.770582793709528,2,0,-49403,49401,0,2,0,1620093,106400,1726495,0,0,1669496,56999,1726495,2340,0,-58235280,58232940,0,2340,0,1946400225,126508300,2072910865,0,0,2004635505,68275360,2072910865
2019-01-07,1188,1258,1178,1235,2745615,6.008583690987124,-1459,0,19555,-18096,0,2,0,2459472,120677,2580151,1461,0,2439917,138773,2580151,-1896940,0,25323230,-23426290,0,2600,0,3174858685,156091875,3330953160,1899540,0,3149535455,179518165,3330953160
2019-01-08,1240,1277,1212,1250,2329409,1.214574898785425,-748,0,51250,-50502,0,2,0,2116206,72819,2189027,750,0,2064956,123321,2189027,-999130,0,67686875,-66687745,0,2620,0,2807013350,96949710,2903965680,1001750,0,2739326475,163637455,2903965680
2019-01-09,1244,1263,1216,1235,858925,-1.2,-192,-200000,217962,-17770,0,2,0,761844,45316,807162,194,200000,543882,63086,807162,-250540,-263863670,287784140,-23669930,0,2630,0,1004704170,59794165,1064500965,253170,263863670,716920030,83464095,1064500965
2019-01-10,1240,1240,1160,1175,1146557,-4.8582995951417,2,0,-26097,26095,0,2172,0,1013786,61502,1077460,2170,0,1039883,35407,1077460,-8290,0,-32846545,32854835,0,2769310,0,1284024080,78152475,1364945865,2777600,0,1316870625,45297640,1364945865
2019-01-11,1178,1216,1150,1212,830829,3.148936170212766,-64,-7,-43724,43795,0,9827,0,710284,60648,780759,9891,7,754008,16853,780759,-130105,-8750,-53647805,53786660,0,12103655,0,897847825,75394310,985345790,12233760,8750,951495630,21607650,985345790
2019-01-14,1160,1197,1137,1184,1421316,-2.31023102310231,23,0,-36727,36704,0,3371,0,1225829,106460,1335660,3348,0,1262556,69756,1335660,11265,0,-43835190,43823925,0,4079085,0,1512832205,131191370,1648102660,4067820,0,1556667395,87367445,1648102660
2019-01-15,1174,1183,1117,1151,956111,-2.7871621621621623,2,0,-11481,11479,0,3281,0,849863,45347,898491,3279,0,861344,33868,898491,-13945,0,-14068965,14082910,0,4052015,0,1036235035,55510505,1095797555,4065960,0,1050304000,41427595,1095797555
2019-01-16,1150,1155,1080,1109,1160863,-3.6490008688097304,2,0,-46316,46314,0,10455,0,1005475,74974,1090904,10453,0,1051791,28660,1090904,-49855,0,-54451580,54501435,0,12127360,0,1184237575,88502050,1284866985,12177215,0,1238689155,34000615,1284866985
2019-01-17,1099,1103,1052,1052,869239,-5.139765554553652,4,0,-93907,93903,0,3560,0,708952,104342,816854,3556,0,802859,10439,816854,-13160,0,-107321845,107335005,0,4040680,0,806269240,119195220,929505140,4053840,0,913591085,11860215,929505140
2019-01-18,1061,1089,1042,1085,624266,3.1368821292775664,2,0,18118,-18120,0,2,0,564585,22058,586645,0,0,546467,40178,586645,2280,0,21222505,-21224785,0,2280,0,639225335,24658705,663886320,0,0,618002830,45883490,663886320
2019-01-21,1084,1089,1057,1071,481850,-1.2903225806451613,31,4764,26046,-30841,0,31,4764,445506,2510,452811,0,0,419460,33351,452811,35370,5498060,29802300,-35335730,0,35370,5498060,508412920,2852230,516798580,0,0,478610620,38187960,516798580
2019-01-22,1065,1099,1052,1095,1038950,2.2408963585434174,0,0,-9874,9874,0,0,0,925843,50494,976337,0,0,935717,40620,976337,0,0,-11625550,11625550,0,0,0,1064546540,58345310,1122891850,0,0,1076172090,46719760,1122891850
2019-01-23,1099,1099,1075,1090,379671,-0.45662100456621,2,0,25654,-25656,0,3246,0,347938,5606,356790,3244,0,322284,31262,356790,-13910,0,29746085,-29732175,0,3716690,0,401884760,6458600,412060050,3730600,0,372138675,36190775,412060050
2019-01-24,1089,1094,1065,1085,410217,-0.45871559633027525,2,0,6248,-6250,0,2,0,376366,9127,385495,0,0,370118,15377,385495,2310,0,7200775,-7203085,0,2310,0,432687035,10456275,443145620,0,0,425486260,17659360,443145620
2019-01-25,1084,1094,1052,1067,725235,-1.6589861751152075,2,0,36247,-36249,0,2,0,671159,10368,681529,0,0,634912,46617,681529,2280,0,41523005,-41525285,0,2280,0,763414285,11796670,775213235,0,0,721891280,53321955,775213235
2019-01-28,1052,1065,1005,1019,1725924,-4.498594189315839,2,0,-102028,102026,0,3655,0,1491129,127127,1621911,3653,0,1593157,25101,1621911,-16055,0,-113482185,113498240,0,4057040,0,1645739045,141078180,1790874265,4073095,0,1759221230,27579940,1790874265
2019-01-29,1019,1061,981,1047,1609154,2.747791952894995,2,100000,-162987,62985,0,2,100000,1303711,108465,1512178,0,0,1466698,45480,1512178,2200,105000000,-173222765,68220565,0,2200,105000000,1425726750,117997070,1648726020,0,0,1598949515,49776505,1648726020
2019-01-30,1061,1099,1019,1057,1701630,0.9551098376313276,2,-4000,-18066,22064,0,7325,0,1447261,144495,1599081,7323,4000,1465327,122431,1599081,-34335,-4466485,-18905005,23405825,0,8039315,0,1643114600,163024765,1814178680,8073650,4466485,1662019605,139618940,1814178680
2019-01-31,1042,1047,1000,1010,1389916,-4.446546830652791,7,0,3077,-3084,0,7,4040,1246256,55850,1306153,0,4040,1243179,58934,1306153,7635,60600,3462290,-3530525,0,7635,4423800,1350494115,60334375,1415259925,0,4363200,1347031825,63864900,1415259925
2019-02-01,1009,1009,962,992,935283,-1.782178217821782,117,430,-95061,94514,0,117,430,738787,139584,878918,0,0,833848,45070,878918,121265,449350,-99131475,98560860,0,121265,449350,770314580,145240525,916125720,0,0,869446055,46679665,916125720
2019-02-07,1005,1019,952,964,1517230,-2.82258064516129,16,0,-89593,89577,0,10960,0,1265457,149378,1425795,10944,0,1355050,59801,1425795,-38200,0,-91505665,91543865,0,11274370,0,1321468550,154860685,1487603605,11312570,0,1412974215,63316820,1487603605
2019-02-08,967,981,939,968,830402,0.4149377593360996,-26,100000,-157384,57410,0,7926,100000,604050,68382,780358,7952,0,761434,10972,780358,-66050,100000000,-158635025,58701075,0,8044790,100000000,616916330,70008575,794969695,8110840,0,775551355,11307500,794969695
2019-02-11,967,981,939,982,1299942,1.4462809917355373,4,0,-50914,50910,0,2025,0,1148263,71313,1221601,2021,0,1199177,20403,1221601,-6045,0,-51173975,51180020,0,2025060,0,1168539060,72028425,1242592545,2031105,0,1219713035,20848405,1242592545
2019-02-12,995,1000,949,968,856753,-1.4256619144602851,3,0,118020,-118023,0,3964,0,793346,7811,805121,3961,0,675326,125834,805121,-16685,0,123130900,-123114215,0,4023535,0,821674020,8028215,833725770,4040220,0,698543120,131142430,833725770
2019-02-13,972,1024,962,1024,1462546,5.785123966942149,4,2000,32894,-34898,0,4,2000,1324085,48316,1374405,0,0,1291191,83214,1374405,4300,2160000,36259075,-38423375,0,4300,2160000,1415317865,50938530,1468420695,0,0,1379058790,89361905,1468420695
2019-02-14,1028,1032,1000,1024,833070,0.0,2,-1000,93966,-92968,0,2,0,765854,17009,782865,0,1000,671888,109977,782865,2170,-1085000,101750225,-100667395,0,2170,0,829890285,18343970,848236425,0,1085000,728140060,119011365,848236425
2019-02-15,1028,1028,967,987,1149376,-3.61328125,2,-1000,5773,-4775,0,2,0,1007314,72793,1080109,0,1000,1001541,77568,1080109,2120,-1060000,7070325,-6012445,0,2120,0,1061993225,76304920,1138300265,0,1060000,1054922900,82317365,1138300265
2019-02-18,990,990,949,972,905257,-1.5197568389057752,2,0,-36060,36058,0,2,0,795608,55092,850702,0,0,831668,19034,850702,2080,0,-37153535,37151455,0,2080,0,815943140,56766980,872712200,0,0,853096675,19615525,872712200
2019-02-19,972,977,933,964,1333328,-0.823045267489712,4602,0,-67127,62525,0,9132,0,1128348,115495,1252975,4530,0,1195475,52970,1252975,4643510,0,-67718330,63074820,0,9161459,0,1139838809,116636740,1265637008,4517949,0,1207557139,53561920,1265637008
2019-02-20,962,962,939,954,496548,-1.0373443983402488,2,0,25156,-25158,0,2,0,459648,6974,466624,0,0,434492,32132,466624,2040,0,25387020,-25389060,0,2040,0,465120255,7068395,472190690,0,0,439733235,32457455,472190690
2019-02-21,952,952,934,949,887560,-0.5241090146750524,-78,0,-45891,45969,0,2,0,730506,103564,834072,80,0,776397,57595,834072,-77990,0,-46451481,46529471,0,2010,0,731746884,103967496,835716390,80000,0,778198365,57438025,835716390
2019-02-22,957,957,929,939,829014,-1.053740779768177,2,4,30114,-30120,0,10917,4,730485,37647,779053,10915,0,700371,67767,779053,-8905,3992,29893193,-29888280,0,10866905,3992,728864564,37661521,777396982,10875810,0,698971371,67549801,777396982
2019-02-25,939,939,925,931,1263668,-0.8519701810436635,22,50240,-37671,-12591,0,18520,50240,1088056,30697,1187513,18498,0,1125727,43288,1187513,16016,49637120,-37202288,-12450848,0,18311501,49637120,1076901447,30428793,1175278861,18295485,0,1114103735,42879641,1175278861
