날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,2440,2450,2310,2380,19920,0.6342494714587738,2302,0.0,1.03,0,0.0,0,0.0,0.0,402.0,-402.0,0.0,0.0,0.0,17990.0,1930.0,19920.0,0.0,0.0,17588.0,2332.0,19920.0,0.0,0.0,1123430.0,-1123430.0,0.0,0.0,0.0,42620030.0,4502675.0,47122705.0,0.0,0.0,41496600.0,5626105.0,47122705.0
2019-01-03,2380,2385,2275,2355,19874,-1.050420168067227,2302,0.0,1.02,0,0.0,0,0.0,0.0,-1531.0,1531.0,0.0,0.0,0.0,18223.0,1651.0,19874.0,0.0,0.0,19754.0,120.0,19874.0,0.0,0.0,-3501315.0,3501315.0,0.0,0.0,0.0,42090255.0,3783505.0,45873760.0,0.0,0.0,45591570.0,282190.0,45873760.0
2019-01-04,2345,2355,2205,2340,25399,-0.6369426751592357,2302,0.0,1.02,0,0.0,0,0.0,0.0,181.0,-181.0,0.0,0.0,0.0,24036.0,1363.0,25399.0,0.0,0.0,23855.0,1544.0,25399.0,0.0,0.0,449000.0,-449000.0,0.0,0.0,0.0,54856350.0,3095090.0,57951440.0,0.0,0.0,54407350.0,3544090.0,57951440.0
2019-01-07,2395,2440,2380,2410,13653,2.9914529914529915,2302,0.0,1.05,0,0.0,0,75.0,-36.0,-800.0,761.0,0.0,75.0,0.0,11962.0,1616.0,13653.0,0.0,36.0,12762.0,855.0,13653.0,180000.0,-86760.0,-1928015.0,1834775.0,0.0,180000.0,0.0,28642950.0,3885225.0,32708175.0,0.0,86760.0,30570965.0,2050450.0,32708175.0
2019-01-08,2410,2445,2335,2390,8565,-0.8298755186721992,2302,0.0,1.04,0,0.0,0,3900.0,0.0,-3995.0,95.0,0.0,3900.0,0.0,4484.0,181.0,8565.0,0.0,0.0,8479.0,86.0,8565.0,9281610.0,0.0,-9503805.0,222195.0,0.0,9281610.0,0.0,10630785.0,426900.0,20339295.0,0.0,0.0,20134590.0,204705.0,20339295.0
2019-01-09,2410,2435,2395,2425,14104,1.4644351464435146,2302,0.0,1.05,0,0.0,0,3000.0,0.0,-3344.0,344.0,0.0,3000.0,0.0,9945.0,1159.0,14104.0,0.0,0.0,13289.0,815.0,14104.0,7268350.0,0.0,-8112845.0,844495.0,0.0,7268350.0,0.0,24056275.0,2812770.0,34137395.0,0.0,0.0,32169120.0,1968275.0,34137395.0
2019-01-10,2435,2435,2360,2420,13214,-0.2061855670103093,2302,0.0,1.05,0,0.0,0,0.0,27.0,-152.0,125.0,0.0,0.0,27.0,12730.0,457.0,13214.0,0.0,0.0,12882.0,332.0,13214.0,0.0,64800.0,-364615.0,299815.0,0.0,0.0,64800.0,30537550.0,1096455.0,31698805.0,0.0,0.0,30902165.0,796640.0,31698805.0
2019-01-11,2440,2445,2385,2435,13292,0.6198347107438017,2302,0.0,1.06,0,0.0,0,0.0,0.0,-1576.0,1576.0,0.0,0.0,0.0,11656.0,1636.0,13292.0,0.0,0.0,13232.0,60.0,13292.0,0.0,0.0,-3789860.0,3789860.0,0.0,0.0,0.0,28073310.0,3935815.0,32009125.0,0.0,0.0,31863170.0,145955.0,32009125.0
2019-01-14,2445,2445,2395,2420,15177,-0.6160164271047228,2302,0.0,1.05,0,0.0,0,0.0,0.0,-86.0,86.0,0.0,0.0,0.0,14388.0,789.0,15177.0,0.0,0.0,14474.0,703.0,15177.0,0.0,0.0,-197945.0,197945.0,0.0,0.0,0.0,34857820.0,1903595.0,36761415.0,0.0,0.0,35055765.0,1705650.0,36761415.0
2019-01-15,2440,2480,2415,2455,7757,1.4462809917355373,2302,0.0,1.07,0,0.0,0,0.0,0.0,-953.0,953.0,0.0,0.0,0.0,6726.0,1031.0,7757.0,0.0,0.0,7679.0,78.0,7757.0,0.0,0.0,-2317050.0,2317050.0,0.0,0.0,0.0,16407785.0,2506660.0,18914445.0,0.0,0.0,18724835.0,189610.0,18914445.0
