날짜,공시_제목,공시자
2024-03-28,정기주주총회결과              ,비츠로테크
2024-03-20,감사보고서제출(자회사의 주요경영사항)              ,비츠로테크
2024-03-20,사업보고서 (2023.12),비츠로테크
2024-03-20,감사보고서제출              ,비츠로테크
2024-03-13,의결권대리행사권유참고서류,비츠로테크
2024-03-13,주주총회소집공고,비츠로테크
2024-03-13,주주총회소집결의              ,비츠로테크
2024-03-13,현금ㆍ현물배당결정              ,비츠로테크
2024-02-28,매출액또는손익구조30%(대규모법인은15%)이상변동              ,비츠로테크
2024-02-19,매출액또는손익구조30%(대규모법인은15%)이상변동(자회사의 주요경영사항)              ,비츠로테크
2024-01-31,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2023-12-28,[기재정정]현금ㆍ현물배당결정(자회사의 주요경영사항),비츠로테크
2023-12-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항),비츠로테크
2023-12-14,주주명부폐쇄기간또는기준일설정,비츠로테크
2023-11-30,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항),비츠로테크
2023-11-14,분기보고서 (2023.09),비츠로테크
2023-10-30,주요사항보고서(자기주식취득신탁계약체결결정)(자회사의 주요경영사항),비츠로테크
2023-09-22,조회공시요구(현저한시황변동)에대한답변(중요정보없음),비츠로테크
2023-09-21,조회공시요구(현저한시황변동),코스닥시장본부
2023-08-14,반기보고서 (2023.06),비츠로테크
2023-05-15,분기보고서 (2023.03),비츠로테크
2023-04-10,소송등의판결ㆍ결정(자회사의 주요경영사항),비츠로테크
2023-03-31,정기주주총회결과,비츠로테크
2023-03-27,단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2023-03-23,사업보고서 (2022.12),비츠로테크
2023-03-23,감사보고서제출,비츠로테크
2023-03-20,의결권대리행사권유참고서류,비츠로테크
2023-03-20,감사보고서제출(자회사의 주요경영사항),비츠로테크
2023-03-16,주주총회소집공고,비츠로테크
2023-03-16,주주총회집중일개최사유신고,비츠로테크
2023-03-16,현금ㆍ현물배당결정,비츠로테크
2023-03-16,주주총회소집결의,비츠로테크
2023-02-28,매출액또는손익구조30%(대규모법인은15%)이상변동(자회사의 주요경영사항),비츠로테크
2023-02-28,현금ㆍ현물배당결정(자회사의 주요경영사항),비츠로테크
2023-01-12,[기재정정]소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항),비츠로테크
2023-01-05,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-12-30,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-12-30,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-12-30,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-12-26,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항),비츠로테크
2022-12-26,단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,비츠로테크
2022-12-15,주주명부폐쇄기간또는기준일설정,비츠로테크
2022-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항),비츠로테크
2022-11-14,분기보고서 (2022.09),비츠로테크
2022-10-20,단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-09-20,단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-08-16,반기보고서 (2022.06),비츠로테크
2022-08-16,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2022-08-05,주요사항보고서(자기주식취득결정)(자회사의 주요경영사항),비츠로테크
2022-05-16,분기보고서 (2022.03),비츠로테크
2022-03-31,정기주주총회결과,비츠로테크
2022-03-23,사업보고서 (2021.12),비츠로테크
2022-03-23,감사보고서제출,비츠로테크
2022-03-18,감사보고서제출(자회사의 주요경영사항),비츠로테크
2022-03-17,의결권대리행사권유참고서류,비츠로테크
2022-03-16,주주총회집중일개최사유신고,비츠로테크
2022-03-16,현금ㆍ현물배당결정,비츠로테크
2022-03-16,주주총회소집결의,비츠로테크
2022-03-16,주주총회소집공고,비츠로테크
2022-03-11,현금ㆍ현물배당결정(자회사의 주요경영사항),비츠로테크
2021-12-15,주주명부폐쇄기간또는기준일설정,비츠로테크
2021-11-15,분기보고서 (2021.09),비츠로테크
2021-08-13,반기보고서 (2021.06),비츠로테크
2021-07-23,주식등의대량보유상황보고서(일반),장순상
2021-07-20,[기재정정]전환청구권행사,비츠로테크
2021-06-29,[기재정정]주요사항보고서(회사합병결정)(자회사의 주요경영사항)(소규모합병),비츠로테크
2021-06-23,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2021-05-14,분기보고서 (2021.03),비츠로테크
2021-04-09,주요사항보고서(자기주식취득결정)(자회사의 주요경영사항),비츠로테크
2021-03-30,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2021-03-29,대표이사변경,비츠로테크
2021-03-29,정기주주총회결과,비츠로테크
2021-03-19,감사보고서제출(자회사의 주요경영사항),비츠로테크
2021-03-19,사업보고서 (2020.12),비츠로테크
2021-03-19,감사보고서제출,비츠로테크
2021-03-17,[기재정정]주요사항보고서(회사분할결정),비츠로테크
2021-03-17,임시주주총회결과,비츠로테크
2021-03-12,주주총회소집공고,비츠로테크
2021-03-12,주주총회소집결의,비츠로테크
2021-03-12,현금ㆍ현물배당결정,비츠로테크
2021-03-02,주주총회소집공고,비츠로테크
2021-02-23,주식등의대량보유상황보고서(약식),현대투자파트너스 메자닌 신기술사업투자조합 제1호
2021-02-08,주주총회소집결의,비츠로테크
2021-02-08,주주명부폐쇄기간또는기준일설정,비츠로테크
2021-01-25,주식등의대량보유상황보고서(약식),현대투자파트너스 메자닌 신기술사업투자조합 제1호
2021-01-25,전환청구권행사,비츠로테크
2021-01-21,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2021-01-05,[기재정정]전환청구권행사,비츠로테크
2021-01-04,[기재정정]현금ㆍ현물배당결정(자회사의 주요경영사항),비츠로테크
2020-12-15,주주명부폐쇄기간또는기준일설정,비츠로테크
2020-12-03,주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)(제2회차),비츠로테크
2020-12-03,주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)(제1회차),비츠로테크
2020-11-16,분기보고서 (2020.09),비츠로테크
2020-11-12,단일판매ㆍ공급계약체결(자회사의 주요경영사항),비츠로테크
2020-08-14,반기보고서 (2020.06),비츠로테크
2020-07-09,[기재정정]단일판매ㆍ공급계약체결,비츠로테크
2020-06-23,단기차입금증가결정(자회사의 주요경영사항),비츠로테크
