날짜,공시_제목,공시자
2024-09-03,전환가액의조정              ,피엔에이치테크
2024-08-14,반기보고서 (2024.06),피엔에이치테크
2024-08-13,주식등의대량보유상황보고서(약식),NorgesBank
2024-06-20,주요사항보고서(자기전환사채매도결정),피엔에이치테크
2024-06-14,주식등의대량보유상황보고서(일반),현서용
2024-06-03,전환사채(해외전환사채포함)발행후만기전사채취득              (제1회차),피엔에이치테크
2024-05-31,전환가액의조정              (제1회차),피엔에이치테크
2024-05-14,분기보고서 (2024.03),피엔에이치테크
2024-04-02,주식등의대량보유상황보고서(약식),국민연금공단
2024-03-29,주요사항보고서(제3자의전환사채매수선택권행사),피엔에이치테크
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,피엔에이치테크
2024-03-29,정기주주총회결과              ,피엔에이치테크
2024-03-21,감사보고서제출              ,피엔에이치테크
2024-03-21,사업보고서 (2023.12),피엔에이치테크
2024-03-13,의결권대리행사권유참고서류,피엔에이치테크
2024-03-13,주주총회집중일개최사유신고              ,피엔에이치테크
2024-03-13,주주총회소집공고,피엔에이치테크
2024-03-13,주주총회소집결의              ,피엔에이치테크
2024-03-12,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              ,피엔에이치테크
2024-02-29,전환가액의조정              (제1회차),피엔에이치테크
2024-02-22,주식등의대량보유상황보고서(약식),NorgesBank
2024-02-06,임원ㆍ주요주주특정증권등소유상황보고서,송영권
2024-01-08,주식등의대량보유상황보고서(약식),국민연금공단
2024-01-05,임원ㆍ주요주주특정증권등소유상황보고서,최재영
2024-01-05,임원ㆍ주요주주특정증권등소유상황보고서,최석운
2023-12-14,주주명부폐쇄기간또는기준일설정,피엔에이치테크
2023-12-08,주식등의대량보유상황보고서(일반),현서용
2023-12-08,임원ㆍ주요주주특정증권등소유상황보고서,현서용
2023-12-08,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,박갑환
2023-11-30,전환가액의조정(제1회차),피엔에이치테크
2023-11-24,[기재정정]주식등의대량보유상황보고서(일반),현서용
2023-11-24,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,현서용
2023-11-24,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,박갑환
2023-11-24,전환청구권행사(제1회차),피엔에이치테크
2023-11-17,[첨부정정]주요사항보고서(제3자의전환사채매수선택권행사),피엔에이치테크
2023-11-14,전환청구권행사(제1회차),피엔에이치테크
2023-11-14,분기보고서 (2023.09),피엔에이치테크
2023-11-13,전환청구권행사(제1회차),피엔에이치테크
2023-11-13,기업설명회(IR)개최,피엔에이치테크
2023-11-10,전환청구권행사(제1회차),피엔에이치테크
2023-11-01,[기재정정]주식매수선택권부여에관한신고,피엔에이치테크
2023-10-05,주식등의대량보유상황보고서(약식),국민연금공단
2023-10-04,주식등의대량보유상황보고서(약식),한국투자밸류자산운용
2023-09-01,주식등의대량보유상황보고서(약식),미래에셋자산운용
2023-08-31,전환가액의조정(제1회차),피엔에이치테크
2023-08-11,반기보고서 (2023.06),피엔에이치테크
2023-07-24,주식등의대량보유상황보고서(일반),현서용
2023-07-24,임원ㆍ주요주주특정증권등소유상황보고서,현서용
2023-07-17,주식등의대량보유상황보고서(약식),미래에셋자산운용
2023-06-01,주식등의대량보유상황보고서(약식),미래에셋자산운용
2023-05-31,전환가액의조정(제1회차),피엔에이치테크
2023-05-19,주식등의대량보유상황보고서(약식),미래에셋자산운용
2023-05-18,기업설명회(IR)개최,피엔에이치테크
2023-05-15,분기보고서 (2023.03),피엔에이치테크
2023-05-08,주식등의대량보유상황보고서(약식),한국투자밸류자산운용
2023-04-28,영업(잠정)실적(공정공시),피엔에이치테크
2023-04-21,주식매수선택권부여에관한신고,피엔에이치테크
2023-04-06,대표이사변경,피엔에이치테크
2023-03-30,정기주주총회결과,피엔에이치테크
2023-03-22,사업보고서 (2022.12),피엔에이치테크
2023-03-22,감사보고서제출,피엔에이치테크
2023-03-14,주주총회소집공고,피엔에이치테크
2023-03-14,주주총회소집결의,피엔에이치테크
2023-03-14,주주총회집중일개최사유신고,피엔에이치테크
2023-02-28,전환가액의조정(제1회차),피엔에이치테크
2023-02-03,매출액또는손익구조30%(대규모법인은15%)이상변동,피엔에이치테크
2022-12-15,주주명부폐쇄기간또는기준일설정,피엔에이치테크
2022-11-28,기업설명회(IR)개최,피엔에이치테크
2022-11-14,[기재정정]분기보고서 (2022.09),피엔에이치테크
2022-10-26,영업(잠정)실적(공정공시),피엔에이치테크
2022-10-06,주식등의대량보유상황보고서(일반),현서용
2022-10-06,임원ㆍ주요주주특정증권등소유상황보고서,현서용
2022-10-06,임원ㆍ주요주주특정증권등소유상황보고서,박갑환
2022-09-30,[기재정정]신규시설투자등,피엔에이치테크
2022-08-31,전환가액의조정(제1회차),피엔에이치테크
2022-08-26,주식등의대량보유상황보고서(약식),우리자산운용
2022-08-12,반기보고서 (2022.06),피엔에이치테크
2022-07-28,영업(잠정)실적(공정공시),피엔에이치테크
2022-06-20,기업설명회(IR)개최,피엔에이치테크
2022-06-17,[기재정정]주요사항보고서(유형자산양수결정),피엔에이치테크
2022-05-31,증권발행결과(자율공시)(제1회 무기명식 무이권부 무보증 사모 전환사채),피엔에이치테크
2022-05-27,주요사항보고서(전환사채권발행결정),피엔에이치테크
2022-05-16,분기보고서 (2022.03),피엔에이치테크
2022-05-13,[기재정정]주식매수선택권부여에관한신고,피엔에이치테크
2022-05-11,[기재정정]사업보고서 (2021.12),피엔에이치테크
2022-05-10,임원ㆍ주요주주특정증권등소유상황보고서,윤석근
2022-05-10,임원ㆍ주요주주특정증권등소유상황보고서,윤석근
2022-05-10,임원ㆍ주요주주특정증권등소유상황보고서,윤석근
2022-05-10,임원ㆍ주요주주특정증권등소유상황보고서,윤석근
2022-05-06,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,박갑환
2022-05-06,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,현서용
2022-05-06,[기재정정]주식등의대량보유상황보고서(일반),현서용
2022-05-06,임원ㆍ주요주주특정증권등소유상황보고서,윤용호
2022-05-06,임원ㆍ주요주주특정증권등소유상황보고서,윤용호
2022-05-06,임원ㆍ주요주주특정증권등소유상황보고서,윤용호
2022-05-06,임원ㆍ주요주주특정증권등소유상황보고서,윤용호
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,김준형
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,김준형
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,김준형
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,김준형
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-04,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,정성욱
2022-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박철서
2022-05-03,임원ㆍ주요주주특정증권등소유상황보고서,정성욱
2022-05-03,임원ㆍ주요주주특정증권등소유상황보고서,정성욱
2022-05-03,임원ㆍ주요주주특정증권등소유상황보고서,정성욱
2022-04-27,영업(잠정)실적(공정공시),피엔에이치테크
2022-03-29,정기주주총회결과,피엔에이치테크
2022-03-22,[기재정정]감사보고서제출,피엔에이치테크
2022-03-14,주주총회소집결의,피엔에이치테크
2022-03-14,주주총회소집공고,피엔에이치테크
2022-02-08,기업설명회(IR)개최,피엔에이치테크
2022-02-04,매출액또는손익구조30%(대규모법인은15%)이상변동,피엔에이치테크
2021-12-28,권리락(무상증자),코스닥시장본부
2021-12-15,주권매매거래정지(무상증자),코스닥시장본부
2021-12-15,주요사항보고서(무상증자결정),피엔에이치테크
2021-12-15,주주명부폐쇄기간또는기준일설정,피엔에이치테크
2021-12-07,기업설명회(IR)개최,피엔에이치테크
2021-12-01,주요사항보고서(유형자산양수결정),피엔에이치테크
2021-11-22,기업설명회(IR)개최,피엔에이치테크
2021-11-15,분기보고서 (2021.09),피엔에이치테크
2021-11-08,영업(잠정)실적(공정공시),피엔에이치테크
2021-10-12,단일판매ㆍ공급계약체결,피엔에이치테크
2021-08-17,반기보고서 (2021.06),피엔에이치테크
2021-08-02,영업(잠정)실적(공정공시),피엔에이치테크
2021-06-23,[기재정정]사업보고서 (2020.12),피엔에이치테크
2021-05-17,분기보고서 (2021.03),피엔에이치테크
2021-05-07,주식등의대량보유상황보고서(약식),우리자산운용
2021-04-26,주식등의대량보유상황보고서(약식),아주IB투자
2021-04-20,영업(잠정)실적(공정공시),피엔에이치테크
2021-03-30,정기주주총회결과,피엔에이치테크
2021-03-26,주식등의대량보유상황보고서(약식),아이온자산운용
2021-03-22,감사보고서제출,피엔에이치테크
2021-03-15,주주총회집중일개최사유신고,피엔에이치테크
2021-03-15,주주총회소집결의,피엔에이치테크
2021-03-15,주주총회소집공고,피엔에이치테크
2021-03-10,주식등의대량보유상황보고서(약식),아이온자산운용
2021-03-03,주식등의대량보유상황보고서(일반),현서용
2021-03-03,임원ㆍ주요주주특정증권등소유상황보고서,현서용
2021-02-24,신규시설투자등(자율공시),피엔에이치테크
2021-02-23,주식등의대량보유상황보고서(약식),아주IB투자
2021-02-23,주식등의대량보유상황보고서(약식),케이비인베스트먼트
2021-02-22,주식등의대량보유상황보고서(약식),산은캐피탈
2021-02-18,주식등의대량보유상황보고서(일반),현서용
2021-02-17,임원ㆍ주요주주특정증권등소유상황보고서,현서용
2021-02-17,임원ㆍ주요주주특정증권등소유상황보고서,박갑환
2021-02-10,[기재정정]증권발행실적보고서,피엔에이치테크
2021-02-08,증권발행결과(자율공시),피엔에이치테크
2021-02-08,상장폐지결정(코스닥시장 이전상장),피엔에이치테크
2021-02-04,유상증자또는주식관련사채등의청약결과(자율공시),피엔에이치테크
2021-02-03,[첨부정정]주요사항보고서(유상증자결정),피엔에이치테크
2021-02-02,유상증자최종발행가액확정,피엔에이치테크
2021-02-02,[기재정정]투자설명서,피엔에이치테크
2021-02-02,[발행조건확정]증권신고서(지분증권),피엔에이치테크
2021-01-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,피엔에이치테크
2021-01-27,임시주주총회결과,피엔에이치테크
2021-01-11,주주총회소집공고,피엔에이치테크
2020-12-16,주주명부폐쇄기간또는기준일설정,피엔에이치테크
2020-12-16,주주명부폐쇄기간또는기준일설정,피엔에이치테크
2020-12-15,주주총회소집결의,피엔에이치테크
2020-12-08,기업설명회(IR)개최결과,피엔에이치테크
2020-12-02,기타주요경영사항(자율공시)(코스닥시장 상장예비심사 승인),피엔에이치테크
2020-09-21,임원ㆍ주요주주특정증권등소유상황보고서,박순모
2020-09-21,주식등의대량보유상황보고서(일반),현서용
2020-09-17,기타주요경영사항(자율공시)(코스닥시장 상장예비심사 청구서 제출),피엔에이치테크
2020-09-16,이전상장결정,피엔에이치테크
2020-09-03,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구)),피엔에이치테크
2020-08-27,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구),피엔에이치테크
2020-08-25,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구),피엔에이치테크
2020-08-24,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구),피엔에이치테크
2020-08-21,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구),피엔에이치테크
2020-08-20,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구),피엔에이치테크
2020-08-07,기타주요경영사항(자율공시)(전환우선주의 보통주 전환청구),피엔에이치테크
2020-07-10,주식등의대량보유상황보고서(약식),아주IB투자
2020-03-30,정기주주총회결과,피엔에이치테크
2020-03-30,사업보고서 (2019.12),피엔에이치테크
2020-03-27,감사보고서제출,피엔에이치테크
2020-03-20,기타주요경영사항(자율공시)(감사보고서 제출 지연),피엔에이치테크
2020-03-13,주주총회집중일개최사유신고,피엔에이치테크
2020-03-13,주주총회소집결의,피엔에이치테크
2020-03-13,주주총회소집공고,피엔에이치테크
2020-01-07,[기재정정]주요사항보고서(유상증자결정),피엔에이치테크
2020-01-07,[기재정정]주요사항보고서(유상증자결정),피엔에이치테크
2020-01-07,[첨부정정]주요사항보고서(유상증자결정),피엔에이치테크
2019-12-16,주주명부폐쇄기간또는기준일설정,피엔에이치테크
2019-11-14,기업설명회(IR)개최결과,피엔에이치테크
2019-11-08,임시주주총회결과,피엔에이치테크
2019-11-04,기업설명회(IR)개최,피엔에이치테크
2019-10-24,주주총회소집공고,피엔에이치테크
2019-09-27,주주총회소집결의,피엔에이치테크
2019-06-13,주식등의대량보유상황보고서(약식),산은캐피탈
2019-05-24,기업설명회(IR)개최결과,피엔에이치테크
2019-05-13,기업설명회(IR)개최,피엔에이치테크
2019-04-01,사업보고서 (2018.12),피엔에이치테크
2019-03-29,정기주주총회결과,피엔에이치테크
2019-03-21,감사보고서제출,피엔에이치테크
2019-03-14,주주총회소집공고,피엔에이치테크
2019-03-14,주주총회집중일개최사유신고,피엔에이치테크
2019-03-14,주주총회소집결의,피엔에이치테크
2019-02-19,[기재정정]주식등의대량보유상황보고서(일반),현서용
