날짜,공시_제목,공시자
2024-09-19,신탁계약해지결과보고서,태광산업
2024-09-13,주요사항보고서(자기주식취득신탁계약해지결정),태광산업
2024-08-29,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2024-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,태광산업
2024-08-14,반기보고서 (2024.06),태광산업
2024-08-13,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2024-08-13,신규시설투자등(자율공시)              ,태광산업
2024-08-13,공정거래자율준수프로그램운영현황(안내공시)              ,태광산업
2024-06-11,생산중단              ,태광산업
2024-06-11,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],태광산업
2024-05-31,[기재정정]대규모기업집단현황공시[연1회(동일인용)],이호진
2024-05-31,기업지배구조보고서공시              ,태광산업
2024-05-16,분기보고서 (2024.03),태광산업
2024-05-13,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2024-04-03,최대주주등소유주식변동신고서              ,태광산업
2024-04-03,임원ㆍ주요주주특정증권등소유상황보고서,김우진
2024-03-29,대표이사(대표집행임원)변경(안내공시)              ,태광산업
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,태광산업
2024-03-29,정기주주총회결과              ,태광산업
2024-03-29,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2024-03-29,[기재정정]사업보고서 (2023.12),태광산업
2024-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,태광산업
2024-03-21,[기재정정]주주총회소집공고,태광산업
2024-03-21,[기재정정]주주총회소집결의              ,태광산업
2024-03-21,감사보고서제출              ,태광산업
2024-03-14,주주총회집중일개최사유신고              ,태광산업
2024-03-12,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경              ,태광산업
2024-03-12,특수관계인과의보험거래,태광산업
2024-03-12,현금ㆍ현물배당결정              ,태광산업
2024-02-28,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2024-02-16,[기재정정]주식등의대량보유상황보고서(일반),트러스톤자산운용
2024-02-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,태광산업
2023-12-27,특수관계인과의보험거래,태광산업
2023-11-29,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2023-11-14,분기보고서 (2023.09),태광산업
2023-11-10,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2023-10-31,기타경영사항(자율공시),태광산업
2023-10-26,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],태광산업
2023-08-30,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2023-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,태광산업
2023-08-14,반기보고서 (2023.06),태광산업
2023-08-09,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2023-08-09,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),태광산업
2023-08-01,[기재정정]특수관계인과의보험거래,태광산업
2023-06-29,[첨부정정]주요사항보고서(영업정지),태광산업
2023-06-22,[첨부정정]기업지배구조보고서공시,태광산업
2023-06-16,특수관계인으로부터부동산임차,태광산업
2023-06-16,특수관계인과의보험거래,태광산업
2023-05-31,대규모기업집단현황공시[연1회(동일인용)],이호진
2023-05-15,분기보고서 (2023.03),태광산업
2023-05-11,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2023-04-04,불성실공시법인지정,유가증권시장본부
2023-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,태광산업
2023-03-31,정기주주총회결과,태광산업
2023-03-24,소송등의판결ㆍ결정,태광산업
2023-03-23,감사보고서제출,태광산업
2023-03-23,[기재정정]주주총회소집공고,태광산업
2023-03-23,사업보고서 (2022.12),태광산업
2023-03-20,의결권대리행사권유참고서류,트러스톤자산운용
2023-03-16,소송등의제기ㆍ신청(경영권분쟁소송),태광산업
2023-03-16,주주총회집중일개최사유신고,태광산업
2023-03-16,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2023-03-15,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,태광산업
2023-03-15,현금ㆍ현물배당결정,태광산업
2023-03-15,주주총회소집결의,태광산업
2023-03-15,불성실공시법인지정예고,유가증권시장본부
2023-03-14,소송등의판결ㆍ결정,태광산업
2023-03-14,소송등의제기ㆍ신청(경영권분쟁소송),태광산업
2023-02-28,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2023-02-13,동일인등출자계열회사와의상품ㆍ용역거래변경,태광산업
2022-12-28,특수관계인으로부터주식의취득,태광산업
2022-12-19,장래사업ㆍ경영계획(공정공시),태광산업
2022-12-14,조회공시요구(풍문또는보도)에대한답변(부인),태광산업
2022-12-09,조회공시요구(풍문또는보도)에대한답변(미확정),태광산업
2022-12-09,조회공시요구(풍문또는보도),유가증권시장본부
2022-11-30,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2022-11-14,분기보고서 (2022.09),태광산업
2022-11-11,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2022-08-30,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2022-08-12,반기보고서 (2022.06),태광산업
2022-08-09,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2022-06-16,특수관계인과의보험거래,태광산업
2022-06-16,특수관계인과의보험거래,태광산업
2022-06-02,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],태광산업
2022-05-31,대규모기업집단현황공시[연1회(동일인용)],이호진
2022-05-30,기업지배구조보고서공시,태광산업
2022-05-16,분기보고서 (2022.03),태광산업
2022-05-12,신규시설투자등(자율공시),태광산업
2022-05-11,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2022-03-25,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2022-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,태광산업
2022-03-25,정기주주총회결과,태광산업
2022-03-25,대표이사(대표집행임원)변경(안내공시),태광산업
2022-03-23,[기재정정]주주총회소집결의,태광산업
2022-03-23,[기재정정]주주총회소집공고,태광산업
2022-03-17,감사보고서제출,태광산업
2022-03-17,사업보고서 (2021.12),태광산업
2022-03-11,특수관계인과의보험거래,태광산업
2022-03-10,주주총회집중일개최사유신고,태광산업
2022-03-10,현금ㆍ현물배당결정,태광산업
2022-03-10,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,태광산업
2022-02-28,[기재정정]대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2022-02-25,[기재정정]감사보고서제출,태광산업
2022-02-25,[기재정정]사업보고서 (2020.12),태광산업
2022-02-09,주식등의대량보유상황보고서(약식),트러스톤자산운용
2021-12-28,특수관계인과의보험거래,태광산업
2021-11-29,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2021-11-15,분기보고서 (2021.09),태광산업
2021-11-11,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2021-08-30,대규모기업집단현황공시[분기별공시(대표회사용)],태광산업
2021-08-17,반기보고서 (2021.06),태광산업
2021-08-12,동일인등출자계열회사와의상품ㆍ용역거래,태광산업
2021-08-12,최대주주등소유주식변동신고서,태광산업
2021-08-12,주식등의대량보유상황보고서(일반),이호진
2021-06-17,특수관계인과의보험거래,태광산업
