날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,6640,6870,6610,6820,318803,3.490136570561457,6214,34.8,1.1,196,0.73,50,-13167,-2000,6163,9004,0,1833,0,273544,43426,318803,15000,2000,267381,34422,318803,-89062820,-13540000,42346040,60256780,0,12446240,0,1853641870,293840880,2159928990,101509060,13540000,1811295830,233584100,2159928990
2019-01-03,7030,7080,6680,7040,533104,3.225806451612903,6214,35.92,1.13,196,0.71,50,-36742,-1900,55291,-16649,0,0,3100,472588,57416,533104,36742,5000,417297,74065,533104,-255929500,-14436360,382247250,-111881390,0,0,20911040,3281315310,399581250,3701807600,255929500,35347400,2899068060,511462640,3701807600
2019-01-04,7170,7170,6860,6980,340375,-0.8522727272727272,6214,35.61,1.12,196,0.72,50,-32000,3730,54966,-26696,0,0,3730,311750,24895,340375,32000,0,256784,51591,340375,-223879700,26139990,385210180,-187470470,0,0,26139990,2181258410,174234000,2381632400,223879700,0,1796048230,361704470,2381632400
2019-01-07,7050,7060,6790,6900,276381,-1.146131805157593,6214,35.2,1.11,196,0.72,50,-31808,988,31491,-671,0,0,988,265105,10288,276381,31808,0,233614,10959,276381,-219450430,6797720,218329590,-5676880,0,0,6797720,1831595830,70655060,1909048610,219450430,0,1613266240,76331940,1909048610
2019-01-08,6870,6940,6360,6550,422032,-5.072463768115942,6214,33.42,1.05,196,0.76,50,7195,4003,-11313,115,0,7195,4006,368804,42027,422032,0,3,380117,41912,422032,47230340,26318340,-74263550,714870,0,47230340,26337960,2422698110,276633570,2772899980,0,19620,2496961660,275918700,2772899980
2019-01-09,6560,6680,6390,6560,224031,0.15267175572519084,6214,33.47,1.06,196,0.76,50,0,2548,-26717,24169,0,0,7154,174435,42442,224031,0,4606,201152,18273,224031,0,16561160,-172633410,156072250,0,0,46851000,1138845720,275955630,1461652350,0,30289840,1311479130,119883380,1461652350
2019-01-10,6540,6540,6000,6150,632665,-6.25,6214,31.38,0.99,196,0.81,50,-8761,3730,-1673,6704,0,11369,3730,572912,44654,632665,20130,0,574585,37950,632665,-53855320,23263670,-10173940,40765590,0,70342290,23263670,3542840360,275945700,3912392020,124197610,0,3553014300,235180110,3912392020
2019-01-11,6170,6490,6110,6450,426982,4.878048780487805,6214,32.91,1.04,196,0.78,50,-20000,-16799,55271,-18472,0,10000,43,388266,28673,426982,30000,16842,332995,47145,426982,-123395750,-107315660,346450130,-115738720,0,64185240,264180,2441736720,180663550,2686849690,187580990,107579840,2095286590,296402270,2686849690
2019-01-14,6450,6510,6300,6460,168625,0.15503875968992248,6214,32.96,1.04,196,0.77,50,-3652,-5998,42266,-32616,0,0,3122,163860,1643,168625,3652,9120,121594,34259,168625,-23384790,-38059640,270695450,-209251020,0,0,20014360,1050014260,10486110,1080514730,23384790,58074000,779318810,219737130,1080514730
2019-01-15,6460,6500,6360,6480,162652,0.30959752321981426,6214,33.06,1.04,196,0.77,50,0,15000,7831,-22831,0,0,15000,140957,6695,162652,0,0,133126,29526,162652,0,96424480,50699270,-147123750,0,0,96424480,910141810,43318470,1049884760,0,0,859442540,190442220,1049884760
2019-01-16,6460,6810,6450,6780,436644,4.62962962962963,6214,34.59,1.09,196,0.74,50,0,-10111,33240,-23129,0,2073,0,395444,39127,436644,2073,10111,362204,62256,436644,-384600,-68105250,222170300,-153680450,0,13628880,0,2649822420,262939620,2926390920,14013480,68105250,2427652120,416620070,2926390920
2019-01-17,6780,6960,6650,6660,429615,-1.7699115044247788,6214,33.98,1.07,196,0.75,50,5101,10059,11988,-27148,0,10467,11758,380226,27164,429615,5366,1699,368238,54312,429615,34795770,67825310,83573320,-186194400,0,71163290,79516120,2583358850,183830240,2917868500,36367520,11690810,2499785530,370024640,2917868500
2019-01-18,6660,6800,6260,6510,465434,-2.2522522522522523,6214,33.21,1.05,196,0.77,50,4824,410,-7387,2153,0,8000,4410,413178,39846,465434,3176,4000,420565,37693,465434,31115930,2182800,-50705670,17406940,0,51500000,28733900,2699659260,261816190,3041709350,20384070,26551100,2750364930,244409250,3041709350
2019-01-21,6470,6550,5960,6080,884878,-6.605222734254992,6214,31.02,0.98,196,0.82,50,-52814,2499,104000,-53685,0,7500,11630,813707,52041,884878,60314,9131,709707,105726,884878,-329863750,15116850,643119830,-328372930,0,45740000,70887500,5028090940,320675420,5465393860,375603750,55770650,4384971110,649048350,5465393860
2019-01-22,6110,6170,5570,5720,832017,-5.921052631578947,6214,29.18,0.92,196,0.87,50,-59340,4239,40975,14126,0,17246,4239,707053,103479,832017,76586,0,666078,89353,832017,-341317710,24573710,242399150,74344850,0,97895030,24573710,4076946970,593489040,4792904750,439212740,0,3834547820,519144190,4792904750
2019-01-23,5630,5810,5630,5800,293320,1.3986013986013985,6214,29.59,0.93,196,0.86,50,-7810,-3268,51113,-40035,0,12890,262,257785,22383,293320,20700,3530,206672,62418,293320,-44764880,-18927880,293917470,-230224710,0,74114530,1511120,1480419220,128704370,1684749240,118879410,20439000,1186501750,358929080,1684749240
2019-01-24,5840,5840,5600,5670,295105,-2.2413793103448274,6214,28.93,0.91,196,0.88,50,-19575,-1233,46030,-25222,0,25000,2607,253324,14174,295105,44575,3840,207294,39396,295105,-111306750,-6973260,261981130,-143701120,0,142366280,14945440,1438499060,80450130,1676260910,253673030,21918700,1176517930,224151250,1676260910
2019-01-25,5670,5990,5670,5990,309278,5.64373897707231,6214,30.56,0.96,196,0.83,50,-3206,-2373,9018,-3439,0,30294,197,258767,20020,309278,33500,2570,249749,23459,309278,-19946410,-14192230,55156660,-21018020,0,177752630,1168670,1526315080,116936920,1822173300,197699040,15360900,1471158420,137954940,1822173300
2019-01-28,6030,6110,5950,6110,281362,2.003338898163606,6214,31.17,0.98,196,0.82,50,-6500,-2933,29803,-20370,0,80000,407,187302,13653,281362,86500,3340,157499,34023,281362,-38299120,-17905650,179051330,-122846560,0,485665130,2464150,1131327520,82453950,1701910750,523964250,20369800,952276190,205300510,1701910750
2019-01-29,6070,6160,5930,5960,157947,-2.454991816693944,6214,30.41,0.96,196,0.84,50,-1546,3459,17887,-19800,0,0,3459,146451,8037,157947,1546,0,128564,27837,157947,-9295040,20772860,108152460,-119630280,0,0,20772860,879681310,48056260,948510430,9295040,0,771528850,167686540,948510430
2019-01-30,5950,6070,5780,5870,182763,-1.5100671140939599,6214,29.95,0.94,196,0.85,50,0,1845,-15133,13288,0,0,2405,147880,32478,182763,0,560,163013,19190,182763,0,10984050,-89175130,78191080,0,0,14261850,866848660,190497490,1071608000,0,3277800,956023790,112306410,1071608000
2019-01-31,5940,5940,5650,5760,295671,-1.8739352640545146,6214,29.39,0.93,196,0.87,50,-5956,305,-10829,16480,0,6206,505,240911,48049,295671,12162,200,251740,31569,295671,-34804800,1723890,-59945850,93026760,0,35429200,2893890,1386973260,275039320,1700335670,70234000,1170000,1446919110,182012560,1700335670
2019-02-01,5760,5940,5760,5900,137617,2.430555555555556,6214,30.1,0.95,196,0.85,50,8447,-615,-18586,10754,0,8447,281,107867,21022,137617,0,896,126453,10268,137617,49670370,-3633280,-109035590,62998500,0,49670370,1650360,633114330,123299350,807734410,0,5283640,742149920,60300850,807734410
2019-02-07,5900,5980,5700,5970,145135,1.1864406779661016,6214,30.46,0.96,196,0.84,50,0,-5591,4395,1196,0,0,35,131456,13644,145135,0,5626,127061,12448,145135,0,-33235910,27089850,6146060,0,0,207990,772589340,79689020,852486350,0,33443900,745499490,73542960,852486350
2019-02-08,5940,6100,5880,6080,171241,1.8425460636515913,6214,31.02,0.98,196,0.82,50,0,-602,-10482,11084,0,0,508,150940,19793,171241,0,1110,161422,8709,171241,0,-3682230,-63765940,67448170,0,0,3066170,911782870,119633530,1034482570,0,6748400,975548810,52185360,1034482570
2019-02-11,6090,6130,5990,6020,106376,-0.9868421052631579,6214,30.71,0.97,196,0.83,50,-1780,-13900,31627,-15947,0,0,2000,102690,1686,106376,1780,15900,71063,17633,106376,-10711540,-83631670,191521870,-97178660,0,0,12064980,622760870,10236140,645061990,10711540,95696650,431239000,107414800,645061990
2019-02-12,6060,6060,5900,5980,83701,-0.6644518272425249,6214,30.51,0.96,196,0.84,50,0,779,-5076,4297,0,0,1179,72298,10224,83701,0,400,77374,5927,83701,0,4688970,-30389950,25700980,0,0,7056970,431794870,61036160,499888000,0,2368000,462184820,35335180,499888000
2019-02-13,6010,6120,5900,6030,262663,0.8361204013377926,6214,30.77,0.97,196,0.83,50,10831,6047,-59725,42847,0,13714,6247,195611,47091,262663,2883,200,255336,4244,262663,64854200,36012470,-357533970,256667300,0,82190420,37221070,1172888130,282217330,1574516950,17336220,1208600,1530422100,25550030,1574516950
2019-02-14,6020,6470,6020,6160,631239,2.155887230514096,6214,31.43,0.99,196,0.81,50,-29107,-1478,131431,-100846,0,0,4047,610458,16734,631239,29107,5525,479027,117580,631239,-179125990,-9679720,819307060,-630501350,0,0,24869690,3801578350,103534500,3929982540,179125990,34549410,2982271290,734035850,3929982540
2019-02-15,6160,6180,6010,6100,188820,-0.974025974025974,6214,31.12,0.98,196,0.82,50,-17033,-3572,18456,2149,0,0,10,180529,8281,188820,17033,3582,162073,6132,188820,-103519680,-21570760,112054570,13035870,0,0,61000,1101843940,50470200,1152375140,103519680,21631760,989789370,37434330,1152375140
2019-02-18,6100,6430,6040,6390,435800,4.754098360655737,6214,32.6,1.03,196,0.78,50,-10712,-11158,-40843,62713,0,0,2,348238,87560,435800,10712,11160,389081,24847,435800,-67864990,-71079680,-254806390,393751060,0,0,12640,2204107770,551670470,2755790880,67864990,71092320,2458914160,157919410,2755790880
2019-02-19,6320,6460,6310,6390,196328,0.0,6214,32.6,1.03,196,0.78,50,-8242,357,21244,-13359,0,0,361,179656,16311,196328,8242,4,158412,29670,196328,-52326600,2260990,136390770,-86325160,0,0,2286390,1143085360,103407650,1248779400,52326600,25400,1006694590,189732810,1248779400
