회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2712,이상_거래량,회사_코드
HK이노엔,2024-08-30,True,True,True,24,48700,48900.0,1.0330578512396695,2024-09-23,1533183,497774.0,True,True,True,True,True,248,13853,28329891,200,True,195940
SK오션플랜트,2024-06-21,False,True,False,94,15550,15570.0,0.7766990291262136,2024-09-23,4383420,147852.0,True,True,True,True,True,23,9216,59195568,275,True,100090
DI동일,2024-09-20,True,True,True,3,36300,36400.0,0.2754820936639118,2024-09-23,338834,222694.0,True,True,True,True,True,80,9178,25215672,276,True,001530
삼양홀딩스,2023-06-15,True,False,False,466,81800,86900.0,6.625766871165645,2024-09-23,44312,54219.0,True,True,True,True,True,46,7442,8564271,316,True,000070
삼양홀딩스,2024-09-20,True,False,True,3,81600,86900.0,6.625766871165645,2024-09-23,36754,54219.0,True,True,True,True,True,46,7442,8564271,316,True,000070
에코프로에이치엔,2024-09-05,False,True,False,18,41800,42600.0,5.838509316770186,2024-09-23,619537,114392.0,False,False,True,False,False,48,6519,15304932,351,True,383310
피에스케이,2024-09-20,False,True,False,3,22050,22200.0,2.7777777777777777,2024-09-23,757562,239351.0,False,False,True,False,False,53,6430,28966714,357,True,319660
신한알파리츠,2024-09-20,False,True,False,3,6260,6290.0,0.4792332268370607,2024-09-23,959224,234318.0,False,False,True,False,True,14,5541,88100123,400,True,293940
엔젤로보틱스,2024-09-12,False,True,False,11,29100,29850.0,3.826086956521739,2024-09-23,3575145,1645439.0,True,False,True,True,False,492,4461,14945381,457,True,455900
다원시스,2024-09-20,False,False,False,3,11120,11430.0,6.226765799256506,2024-09-23,509464,1061129.0,True,False,True,True,True,121,4362,38163437,466,True,068240
맵스리얼티1,2024-09-20,False,True,True,3,4530,4540.0,0.4424778761061947,2024-09-23,118824,55219.0,True,True,True,True,True,2,4214,92834331,482,True,094800
현대무벡스,2024-07-05,False,False,False,80,3100,3100.0,4.201680672268908,2024-09-23,877592,5442830.0,True,False,True,True,True,173,3649,117741058,537,True,319400
영풍정밀,2024-09-20,True,False,True,3,20550,21400.0,4.13625304136253,2024-09-23,782189,4402188.0,True,True,True,True,True,942,3370,15750000,569,True,036560
에프앤가이드,2024-09-20,True,True,True,3,22800,29600.0,29.82456140350877,2024-09-23,1746283,895736.0,True,True,True,True,True,240,3359,11350000,571,True,064850
슈어소프트테크,2024-08-29,False,False,False,25,5700,6180.0,21.89349112426036,2024-09-23,9095548,27157036.0,True,False,True,True,True,1647,3251,52619061,595,True,298830
백산,2024-08-13,False,True,False,41,14600,15110.0,6.035087719298246,2024-09-23,750609,324862.0,True,False,True,True,False,48,3248,21500000,596,True,035150
원준,2024-08-27,False,False,False,27,12100,12720.0,20.22684310018904,2024-09-23,385209,4166155.0,False,False,True,True,False,568,1942,15271581,871,True,382840
에스트래픽,2024-09-19,True,True,True,4,5980,5980.0,2.2222222222222223,2024-09-23,9236900,609869.0,True,True,True,True,True,37,1646,27532242,1005,True,234300
스마트레이더시스템,2024-09-19,False,True,False,4,10320,10350.0,1.1730205278592376,2024-09-23,3120512,666862.0,True,False,True,True,True,69,1616,15617340,1017,True,424960
대한화섬,2024-07-04,False,False,False,81,108000,111300.0,3.727865796831314,2024-09-23,706,2208.0,True,False,True,True,True,2,1478,1328000,1087,True,003830
대한화섬,2024-09-13,False,True,False,10,108000,111300.0,3.727865796831314,2024-09-23,4380,2208.0,True,False,True,True,True,2,1478,1328000,1087,True,003830
엘앤케이바이오,2024-09-04,False,True,False,19,6910,7030.0,2.627737226277372,2024-09-23,222199,70827.0,False,False,True,False,False,4,1401,19936743,1122,True,156100
방림,2023-07-04,False,True,False,447,3130,3195.0,3.3980582524271843,2024-09-23,13883801,103366.0,True,True,True,True,True,3,1351,42314090,1155,True,003610
하이트론,2024-09-20,True,False,True,3,4595,4810.0,4.678998911860719,2024-09-23,22632423,23840129.0,True,True,True,True,True,1197,1328,27611224,1174,True,019490
샤페론,2024-01-24,False,False,False,243,4015,4130.0,8.256880733944955,2024-09-23,4276941,25244889.0,True,True,True,True,True,1056,1244,30143031,1229,True,378800
샤페론,2024-03-12,False,False,False,195,3900,4130.0,8.256880733944955,2024-09-23,4562382,25244889.0,True,True,True,True,True,1056,1244,30143031,1229,True,378800
코텍,2024-09-05,False,True,False,18,7770,7800.0,2.4967148488830486,2024-09-23,184071,54326.0,True,True,True,True,True,4,1214,15574552,1255,True,052330
코텍,2024-09-09,False,True,False,14,7730,7800.0,2.4967148488830486,2024-09-23,143893,54326.0,True,True,True,True,True,4,1214,15574552,1255,True,052330
다보링크,2024-09-20,False,True,False,3,2700,2775.0,5.113636363636364,2024-09-23,7992596,3177834.0,True,False,True,True,False,87,1204,43388212,1270,True,340360
동아엘텍,2024-09-20,False,False,False,3,8700,10710.0,29.975728155339805,2024-09-23,325469,2215380.0,True,False,True,True,True,223,1142,10662938,1324,True,088130
모비스,2024-09-20,False,False,False,3,3185,3475.0,9.105180533751962,2024-09-23,6063160,27073646.0,True,False,True,True,False,983,1117,32171314,1345,True,250060
코칩,2024-09-20,False,False,False,3,12630,12950.0,17.407071622846782,2024-09-23,743671,2676900.0,True,False,True,True,False,370,1101,8503460,1355,True,126730
아톤,2024-08-27,False,True,False,27,4140,4165.0,2.4600246002460024,2024-09-23,3863563,143792.0,True,True,True,True,True,5,941,22602474,1490,True,158430
제노레이,2024-08-05,False,True,False,49,6180,6240.0,3.1404958677685952,2024-09-23,171653,35736.0,False,False,True,True,False,2,908,14553844,1514,True,122310
모바일어플라이언스,2024-09-12,False,True,False,11,2585,2620.0,2.5440313111545985,2024-09-23,14642384,2779936.0,True,False,True,True,False,74,852,32552861,1581,True,087260
아이씨에이치,2024-08-26,False,False,False,28,4625,4695.0,29.87551867219917,2024-09-23,837371,1062318.0,True,False,True,True,True,49,823,17538346,1607,True,368600
호전실업,2024-09-03,False,True,False,20,7450,7470.0,1.9099590723055933,2024-09-23,57043,43949.0,True,True,True,True,True,3,728,9749984,1716,True,111110
호전실업,2024-09-20,False,True,False,3,7440,7470.0,1.9099590723055933,2024-09-23,93324,43949.0,True,True,True,True,True,3,728,9749984,1716,True,111110
블루콤,2023-10-23,False,True,False,336,3800,3815.0,1.8691588785046729,2024-09-23,433972,135054.0,True,True,True,True,True,5,652,17100000,1798,True,033560
엔젠바이오,2024-05-31,False,False,False,115,3935,4390.0,29.88165680473373,2024-09-23,1544824,13205582.0,True,False,True,True,True,525,565,12889227,1953,True,354200
엔젠바이오,2024-07-26,False,False,False,59,3500,4390.0,29.88165680473373,2024-09-23,2225163,13205582.0,True,False,True,True,True,525,565,12889227,1953,True,354200
