날짜,공시_제목,공시자
2024-12-12,주주명부폐쇄기간또는기준일설정              ,오픈엣지테크놀로지
2024-11-14,임원ㆍ주요주주특정증권등소유상황보고서,이성현
2024-11-14,분기보고서 (2024.09),오픈엣지테크놀로지
2024-11-14,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-11-14,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-11-14,[기재정정]주요사항보고서(유상증자결정),오픈엣지테크놀로지
2024-11-14,[기재정정]주식매수선택권부여에관한신고,오픈엣지테크놀로지
2024-11-14,임원ㆍ주요주주특정증권등소유상황보고서,황인조
2024-11-14,임원ㆍ주요주주특정증권등소유상황보고서,이우연
2024-11-14,주식매수선택권부여에관한신고,오픈엣지테크놀로지
2024-11-14,주식등의대량보유상황보고서(일반),이성현
2024-11-14,[기재정정]주식매수선택권부여에관한신고,오픈엣지테크놀로지
2024-10-22,임원ㆍ주요주주특정증권등소유상황보고서,이우연
2024-10-08,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-08-14,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-08-14,주식매수선택권부여에관한신고,오픈엣지테크놀로지
2024-08-14,반기보고서 (2024.06),오픈엣지테크놀로지
2024-08-02,주식등의대량보유상황보고서(약식),에이티넘인베스트
2024-07-31,[기재정정]주식등의대량보유상황보고서(약식),스톤브릿지벤처스
2024-07-30,증권발행결과(자율공시)              (제3자배정 유상증자-전환우선주),오픈엣지테크놀로지
2024-07-17,[기재정정]단일판매ㆍ공급계약체결              ,오픈엣지테크놀로지
2024-07-01,단일판매ㆍ공급계약체결              ,오픈엣지테크놀로지
2024-06-13,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,이우연
2024-06-13,임원ㆍ주요주주특정증권등소유상황보고서,최주환
2024-05-17,임원ㆍ주요주주특정증권등소유상황보고서,최주환
2024-05-16,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-05-16,분기보고서 (2024.03),오픈엣지테크놀로지
2024-05-16,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-05-16,주식매수선택권부여에관한신고,오픈엣지테크놀로지
2024-05-16,기업설명회(IR)개최              ,오픈엣지테크놀로지
2024-03-29,정기주주총회결과              ,오픈엣지테크놀로지
2024-03-29,주식매수선택권부여에관한신고,오픈엣지테크놀로지
2024-03-21,사업보고서 (2023.12),오픈엣지테크놀로지
2024-03-21,감사보고서제출              ,오픈엣지테크놀로지
