날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,2276,2343,2267,2267,219557,-0.7877461706783371,2076,0.0,1.21,0,0.0,0,-49,0,-35368,35417,0,33,0,153247,45092,198372,82,0,188615,9675,198372,-125120,0,-90347545,90472665,0,82830,0,390974100,115190420,506247350,207950,0,481321645,24717755,506247350
2019-01-03,2267,2307,2194,2222,169863,-1.9850022055580063,2076,0.0,1.18,0,0.0,0,194,139,18342,-18675,0,194,139,146622,6518,153473,0,0,128280,25193,153473,478580,350280,45407510,-46236370,0,478580,350280,362196760,16144180,379169800,0,0,316789250,62380550,379169800
2019-01-04,2190,2285,2158,2285,145471,2.8352835283528353,2076,0.0,1.22,0,0.0,0,-294,45,-16610,16859,0,128,45,106252,25010,131435,422,0,122862,8151,131435,-733090,108900,-40744550,41368740,0,319165,108900,259596765,61341180,321366010,1052255,0,300341315,19972440,321366010
2019-01-07,2289,2339,2289,2303,167338,0.7877461706783371,2076,0.0,1.23,0,0.0,0,317,0,20608,-20925,0,317,0,148231,2644,151192,0,0,127623,23569,151192,809735,0,52871115,-53680850,0,809735,0,378737675,6747190,386294600,0,0,325866560,60428040,386294600
2019-01-08,2303,2339,2266,2285,160324,-0.7815892314372557,2076,0.0,1.22,0,0.0,0,86,52,-20929,20791,0,89,52,118951,25763,144855,3,0,139880,4972,144855,217745,131560,-52884985,52535680,0,225305,131560,301110605,65196500,366663970,7560,0,353995590,12660820,366663970
2019-01-09,2298,2330,2294,2326,137443,1.7943107221006565,2076,0.0,1.24,0,0.0,0,-21,0,-14893,14914,0,38,0,106981,17162,124181,59,0,121874,2248,124181,-53550,0,-38144590,38198140,0,97800,0,274117755,43960240,318175795,151350,0,312262345,5762100,318175795
2019-01-10,2330,2362,2321,2349,140219,0.9888220120378332,2076,0.0,1.25,0,0.0,0,104,64,-8378,8210,0,113,64,106644,19869,126690,9,0,115022,11659,126690,270400,164480,-21675390,21240510,0,293800,164480,276556290,51531015,328545585,23400,0,298231680,30290505,328545585
2019-01-11,2358,2380,2312,2331,179517,-0.7662835249042145,2076,0.0,1.24,0,0.0,0,221,8,10137,-10366,0,221,8,143273,18694,162196,0,0,133136,29060,162196,571935,20960,26472695,-27065590,0,571935,20960,370503805,48240935,419337635,0,0,344031110,75306525,419337635
2019-01-14,2348,2357,2307,2326,145251,-0.21450021450021448,2076,0.0,1.24,0,0.0,0,-62,6022,-24317,18357,0,18,6022,101428,23768,131236,80,0,125745,5411,131236,-159625,15441760,-62534410,47252275,0,46350,15441760,261190195,61239600,337917905,205975,0,323724605,13987325,337917905
2019-01-15,2303,2348,2303,2326,127579,0.0,2076,0.0,1.24,0,0.0,0,-248,0,-16241,16489,0,109,0,95006,20154,115269,357,0,111247,3665,115269,-637305,0,-41881645,42518950,0,281405,0,245073545,51986825,297341775,918710,0,286955190,9467875,297341775
2019-01-16,2325,2339,2303,2335,261918,0.3869303525365434,2076,0.0,1.25,0,0.0,0,19,0,-45589,45570,0,61,0,183924,52661,236646,42,0,229513,7091,236646,49015,0,-117492620,117443605,0,157525,0,472550870,135661260,608369655,108510,0,590043490,18217655,608369655
2019-01-17,2316,2366,2316,2335,220664,0.0,2076,0.0,1.25,0,0.0,0,-31,139,-44478,44370,0,60,139,129433,69740,199372,91,0,173911,25370,199372,-79170,359705,-115522915,115242380,0,156110,359705,335337330,180961610,516814755,235280,0,450860245,65719230,516814755
2019-01-18,2344,2358,2317,2349,139436,0.5995717344753747,2076,0.0,1.25,0,0.0,0,102,80,-17726,17544,0,102,80,92521,33279,125982,0,0,110247,15735,125982,265200,206950,-46214415,45742265,0,265200,206950,239713590,86382590,326568330,0,0,285928005,40640325,326568330
