날짜,공시_제목,공시자
2024-10-08,주식등의대량보유상황보고서(일반),임종윤
2024-10-08,주식등의대량보유상황보고서(일반),임종훈
2024-10-07,소송등의제기ㆍ신청(경영권분쟁소송)(자회사의 주요경영사항)              ,한미사이언스
2024-10-02,조회공시요구(풍문또는보도)에대한답변(미확정)              ,한미사이언스
2024-09-27,주주명부폐쇄기간또는기준일설정              ,한미사이언스
2024-09-27,주주총회소집결의              ,한미사이언스
2024-09-24,주식등의대량보유상황보고서(일반),임종윤
2024-09-24,주식등의대량보유상황보고서(일반),임종훈
2024-09-10,소송등의제기ㆍ신청(경영권분쟁소송)              ,한미사이언스
2024-09-09,최대주주등소유주식변동신고서              ,한미사이언스
2024-09-05,풍문또는보도에대한해명(미확정)              ,한미사이언스
2024-09-04,임원ㆍ주요주주특정증권등소유상황보고서,송영숙
2024-09-04,주식등의대량보유상황보고서(일반),송영숙
2024-09-04,임원ㆍ주요주주특정증권등소유상황보고서,임주현
2024-09-04,임원ㆍ주요주주특정증권등소유상황보고서,신동국
2024-08-26,주식등의대량보유상황보고서(일반),임종훈
2024-08-26,주식등의대량보유상황보고서(일반),임종윤
2024-08-14,반기보고서 (2024.06),한미사이언스
2024-08-09,최대주주등소유주식변동신고서              ,한미사이언스
2024-08-09,[기재정정]주식등의대량보유상황보고서(일반),임종윤
2024-08-09,[기재정정]주식등의대량보유상황보고서(일반),임종훈
2024-08-05,최대주주등소유주식변동신고서              ,한미사이언스
2024-07-31,임원ㆍ주요주주특정증권등거래계획보고서,신동국
2024-07-31,임원ㆍ주요주주특정증권등거래계획보고서,임주현
2024-07-31,임원ㆍ주요주주특정증권등거래계획보고서,송영숙
2024-07-30,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,한미사이언스
2024-07-30,연결재무제표기준영업(잠정)실적(공정공시)              ,한미사이언스
2024-07-30,현금ㆍ현물배당결정              ,한미사이언스
2024-07-25,결산실적공시예고(안내공시)              ,한미사이언스
2024-07-18,주식등의대량보유상황보고서(일반),송영숙
2024-07-04,조회공시요구(풍문또는보도)에대한답변(미확정)              ,한미사이언스
2024-07-03,임원ㆍ주요주주특정증권등소유상황보고서,임종윤
2024-07-03,주식등의대량보유상황보고서(약식),신동국
2024-07-03,주식등의대량보유상황보고서(일반),송영숙
2024-07-03,최대주주등소유주식변동신고서              ,한미사이언스
2024-07-02,주식등의대량보유상황보고서(약식),국민연금공단
2024-06-27,주식등의대량보유상황보고서(일반),임종훈
2024-06-27,주식등의대량보유상황보고서(일반),임종윤
2024-06-25,임원ㆍ주요주주특정증권등소유상황보고서,임종훈
2024-06-25,최대주주등소유주식변동신고서              ,한미사이언스
2024-06-17,주식등의대량보유상황보고서(일반),임종윤
2024-06-17,주식등의대량보유상황보고서(일반),임종훈
2024-06-10,조회공시요구(풍문또는보도)에대한답변(미확정)              ,한미사이언스
2024-06-04,주식등의대량보유상황보고서(일반),송영숙
2024-06-04,최대주주등소유주식변동신고서              ,한미사이언스
2024-05-31,기업지배구조보고서공시              ,한미사이언스
2024-05-27,[기재정정]주식등의대량보유상황보고서(일반),임종훈
2024-05-27,[기재정정]주식등의대량보유상황보고서(일반),임종윤
2024-05-24,임원ㆍ주요주주특정증권등소유상황보고서,임종훈
2024-05-24,최대주주등소유주식변동신고서              ,한미사이언스
2024-05-16,분기보고서 (2024.03),한미사이언스
2024-05-14,대표이사(대표집행임원)변경(안내공시)              ,한미사이언스
2024-05-10,조회공시요구(풍문또는보도)에대한답변(미확정)              ,한미사이언스
