날짜,시가,고가,저가,종가,거래량,등락률,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,9261,9330,9261,9292,601150,0.43233895373973197,-38897,-20999,36524,23372,0,185267,1,337074,76410,598752,224164,21000,300550,53038,598752,-362529110,-196130680,340313270,218346520,0,1729993560,9320,3146306670,713239520,5589549070,2092522670,196140000,2805993400,494893000,5589549070
2019-01-03,9300,9320,9221,9242,371636,-0.5380972879896685,49037,16686,40733,-106456,0,140842,31686,169407,28219,370154,91805,15000,128674,134675,370154,456762880,154816570,378239600,-989819050,0,1309233870,294466570,1575154850,262579350,3441434640,852470990,139650000,1196915250,1252398400,3441434640
2019-01-04,9221,9310,9211,9262,358069,0.2164033758926639,92324,-3006,-127662,38344,0,139649,16994,111207,88791,356641,47325,20000,238869,50447,356641,855810160,-27468430,-1185204800,356863070,0,1296329700,158231570,1033621550,826172440,3314355260,440519540,185700000,2218826350,469309370,3314355260
2019-01-07,9261,9270,9201,9262,406919,0.0,239915,-4751,63633,-298797,0,239935,2703,136591,26067,405296,20,7454,72958,324864,405296,2227801800,-44236390,589999210,-2773564620,0,2227987800,25085810,1266984670,241811410,3761869690,186000,69322200,676985460,3015376030,3761869690
2019-01-08,9270,9270,9211,9262,746252,0.0,-141847,23842,-11640,129645,0,202847,23842,129238,387348,743275,344694,0,140878,257703,743275,-1315903320,220796340,-110289750,1205396730,0,1882921440,220796340,1197423040,3597024560,6898165380,3198824760,0,1307712790,2391627830,6898165380
2019-01-09,9261,9270,9241,9262,642705,0.0,-100504,-15404,-31560,147468,0,314129,14596,107342,204074,640141,414633,30000,138902,56606,640141,-933328950,-143180180,-293054770,1369563900,0,2919522850,135719820,997913250,1895890580,5949046500,3852851800,278900000,1290968020,526326680,5949046500
2019-01-10,9261,9290,9241,9272,615179,0.10796804145972792,-67941,1200,28376,38365,0,178126,1200,115851,317549,612726,246067,0,87475,279184,612726,-631711560,11168000,263037510,357506050,0,1659554880,11168000,1077433470,2957086120,5705242470,2291266440,0,814395960,2599580070,5705242470
2019-01-11,9302,9312,9252,9312,587460,0.4314063848144953,-314587,14677,12509,287401,0,138291,38038,71002,337785,585116,452878,23361,58493,50384,585116,-2936154800,136716080,116554370,2682884350,0,1289938990,354457820,661752430,3152433880,5458583120,4226093790,217741740,545198060,469549530,5458583120
2019-01-14,9292,9441,9292,9402,919575,0.9664948453608248,-479613,16708,-78524,541429,0,139590,27958,160854,587505,915907,619203,11250,239378,46076,915907,-4519873520,155945530,-742760630,5106688620,0,1315861630,261720530,1515769540,5540882600,8634234300,5835735150,105775000,2258530170,434193980,8634234300
2019-01-15,9441,9480,9411,9451,1042145,0.5211657094235269,-390524,-30558,-110460,531542,0,295751,42,142383,599811,1037987,686275,30600,252843,68269,1037987,-3695952900,-289996680,-1049038910,5034988490,0,2800387300,397320,1347888730,5680850480,9829523830,6496340200,290394000,2396927640,645861990,9829523830
2019-01-16,9441,9451,9362,9382,641266,-0.7300814728600148,-183768,-22700,121393,85075,0,164005,300,206589,267814,638708,347773,23000,85196,182739,638708,-1735772580,-213706930,1145618120,803861390,0,1551254860,2839000,1951260590,2531066330,6036420780,3287027440,216545930,805642470,1727204940,6036420780
2019-01-17,9402,9432,9352,9432,1215328,0.5329354082285227,-297166,30100,279479,-12413,0,816290,30100,337994,26095,1210479,1113456,0,58515,38508,1210479,-2795048210,283791000,2628557500,-117300290,0,7677304910,283791000,3179920660,245713320,11386729890,10472353120,0,551363160,363013610,11386729890
2019-01-18,9392,9441,9392,9402,101867,-0.3180661577608142,-1946,-5000,7881,-935,0,8111,0,53749,39601,101461,10057,5000,45868,40536,101461,-18463410,-47250000,74434060,-8720650,0,76687070,0,508032240,374552490,959271800,95150480,47250000,433598180,383273140,959271800
2019-01-21,9569,9708,9500,9610,1227390,2.212295256328441,-389254,26165,341015,22074,0,252501,34249,816001,119742,1222493,641755,8084,474986,97668,1222493,-3760682010,252203650,3290396630,218081730,0,2433231020,330476520,7875579410,1159519050,11798806000,6193913030,78272870,4585182780,941437320,11798806000
2019-01-22,9619,9688,9609,9660,760847,0.5202913631633715,-256192,16221,204729,35242,0,199252,17221,294128,247211,757812,455444,1000,89399,211969,757812,-2481698660,157345620,1983869420,340483620,0,1933358170,167028120,2851420370,2397346680,7349153340,4415056830,9682500,867550950,2056863060,7349153340
2019-01-23,9700,9869,9690,9750,1117348,0.9316770186335404,-414618,37730,210307,166581,0,228445,38730,543873,301842,1112890,643063,1000,333566,135261,1112890,-4065420090,370273740,2060200330,1634946020,0,2237387650,380106740,5331575700,2960859250,10909929340,6302807740,9833000,3271375370,1325913230,10909929340
2019-01-24,9780,9860,9750,9860,858196,1.1282051282051282,-50536,623,107950,-58037,0,326179,13623,306415,208555,854772,376715,13000,198465,266592,854772,-496393150,5980550,1063407280,-572994680,0,3223013110,134470550,3023991460,2059951770,8441426890,3719406260,128490000,1960584180,2632946450,8441426890
