날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도,네이버_검색량
2024-02-15,3635,3670,3550,3650,460458,0.9681881051175657,2444,9.76,1.49,374,0.0,0,5000,-1241,-41106,37347,0,5000,1029,393836,60593,460458,0,2270,434942,23246,460458,18175000,-4624070,-149081995,135531065,0,18175000,3675765,1424290435,219742990,1665884190,0,8299835,1573372430,84211925,1665884190,2.30492
2024-02-16,3625,3680,3610,3610,301740,-1.095890410958904,2444,9.65,1.48,374,0.0,0,0,1272,21722,-22994,0,0,1300,280959,19481,301740,0,28,259237,42475,301740,0,4596220,78660910,-83257130,0,0,4698000,1018686735,70990365,1094375100,0,101780,940025825,154247495,1094375100,1.96403
2024-02-19,3660,3660,3550,3570,267943,-1.10803324099723,2444,9.55,1.46,374,0.0,0,0,3001,1092,-4093,0,0,3001,253083,11859,267943,0,0,251991,15952,267943,0,10733585,4249945,-14983530,0,0,10733585,907384910,42472370,960590865,0,0,903134965,57455900,960590865,1.86551
2024-02-20,3580,3650,3550,3550,279919,-0.5602240896358543,2444,9.49,1.45,374,0.0,0,0,-800,6503,-5703,0,0,700,259724,19495,279919,0,1500,253221,25198,279919,0,-2933500,23614690,-20681190,0,0,2493500,929886635,69685770,1002065905,0,5427000,906271945,90366960,1002065905,1.767
2024-02-21,3555,3585,3500,3505,346934,-1.267605633802817,2444,9.37,1.43,374,0.0,0,0,500,-643,143,0,0,500,332641,13793,346934,0,0,333284,13650,346934,0,1762500,-2298920,536420,0,0,1762500,1170192570,48639475,1220594545,0,0,1172491490,48103055,1220594545,1.80609
2024-02-22,3505,3515,3450,3455,338100,-1.4265335235378032,2444,9.24,1.41,374,0.0,0,0,2811,-3509,698,0,0,2811,315414,19875,338100,0,0,318923,19177,338100,0,9758505,-12269420,2510915,0,0,9758505,1095686655,69137865,1174583025,0,0,1107956075,66626950,1174583025,1.89835
2024-02-23,3450,3455,3310,3325,426657,-3.762662807525326,2444,8.89,1.36,374,0.0,0,0,2000,6632,-8632,0,0,2000,420922,3735,426657,0,0,414290,12367,426657,0,6675000,22696320,-29371320,0,0,6675000,1415433855,12560250,1434669105,0,0,1392737535,41931570,1434669105,1.87177
2024-02-26,3255,3315,3190,3300,350935,-0.7518796992481203,2444,8.82,1.35,374,0.0,0,-47396,4900,58695,-16199,0,18000,4900,312506,15529,350935,65396,0,253811,31728,350935,-153458560,15753000,189631920,-51926360,0,57871020,15753000,1009654370,50505400,1133783790,211329580,0,820022450,102431760,1133783790,1.60125
2024-02-27,3395,3475,3250,3280,534382,-0.6060606060606061,2444,8.77,1.34,374,0.0,0,28450,8700,-59208,22058,0,29000,15400,426716,63266,534382,550,6700,485924,41208,534382,95662170,29105840,-200986860,76218850,0,97524735,51985780,1440140240,214922665,1804573420,1862565,22879940,1641127100,138703815,1804573420,1.70289
2024-02-28,3285,3610,3240,3310,1072673,0.9146341463414633,2444,8.85,1.35,374,0.0,0,0,-4000,4608,-608,0,0,24744,961489,86440,1072673,0,28744,956881,87048,1072673,0,-13648790,16176875,-2528085,0,0,85010925,3250884780,292547710,3628443415,0,98659715,3234707905,295075795,3628443415,1.75605
2024-02-29,3250,3305,3215,3290,282922,-0.6042296072507553,2444,8.8,1.35,374,0.0,0,0,-193,1566,-1373,0,0,7,265224,17691,282922,0,200,263658,19064,282922,0,-628110,5270780,-4642670,0,0,22890,865376445,57670110,923069445,0,651000,860105665,62312780,923069445,1.28225
2024-03-04,3280,3315,3225,3240,211721,-1.5197568389057752,2444,8.66,1.33,374,0.0,0,-900,9589,439,-9128,0,0,9589,190986,11146,211721,900,0,190547,20274,211721,-2916000,31150360,1061350,-29295710,0,0,31150360,620685155,36439475,688274990,2916000,0,619623805,65735185,688274990,1.35574
2024-03-05,3220,3230,3120,3145,242231,-2.9320987654320985,2444,8.41,1.29,374,0.0,0,0,3700,2409,-6109,0,0,3700,229370,9161,242231,0,0,226961,15270,242231,0,11724000,7760245,-19484245,0,0,11724000,723914720,28971300,764610020,0,0,716154475,48455545,764610020,1.37763
2024-03-06,3115,3195,3095,3110,171749,-1.1128775834658187,2444,8.32,1.27,374,0.0,0,4000,3253,-12911,5658,0,4000,3253,153297,11199,171749,0,0,166208,5541,171749,12684715,10119330,-40460870,17656825,0,12684715,10119330,479145885,35064540,537014470,0,0,519606755,17407715,537014470,1.0946
2024-03-07,3125,3145,3085,3095,144632,-0.482315112540193,2444,8.28,1.27,374,0.0,0,25000,-2000,-19253,-3747,0,25000,1000,115573,3059,144632,0,3000,134826,6806,144632,77200000,-6195000,-59345535,-11659465,0,77200000,3090000,358119910,9475335,447885245,0,9285000,417465445,21134800,447885245,1.05863
2024-03-08,3105,3135,3080,3110,137487,0.48465266558966075,2444,8.32,1.27,374,0.0,0,5000,0,-10908,5908,0,5000,0,125631,6856,137487,0,0,136539,948,137487,15545475,0,-33859740,18314265,0,15545475,0,389661745,21252620,426459840,0,0,423521485,2938355,426459840,1.01329
2024-03-11,3115,3270,3080,3210,236604,3.215434083601286,2444,8.58,1.31,374,0.0,0,2893,-6450,-7316,10873,0,3000,0,205198,28406,236604,107,6450,212514,17533,236604,9254260,-20567955,-23806030,35119725,0,9594060,0,655244050,91037600,755875710,339800,20567955,679050080,55917875,755875710,1.16497
2024-03-12,3165,3230,3125,3160,137729,-1.557632398753894,2444,8.45,1.29,374,0.0,0,2000,0,13639,-15639,0,2000,0,130308,5421,137729,0,0,116669,21060,137729,6418180,0,43211485,-49629665,0,6418180,0,413660570,17235790,437314540,0,0,370449085,66865455,437314540,1.06176
2024-03-13,3200,3205,3150,3170,105353,0.31645569620253167,2444,8.48,1.3,374,0.0,0,0,0,-5592,5592,0,0,0,94243,11110,105353,0,0,99835,5518,105353,0,0,-17692200,17692200,0,0,0,299030605,35247010,334277615,0,0,316722805,17554810,334277615,1.11024
2024-03-14,3165,3350,3155,3245,342176,2.365930599369085,2444,8.68,1.33,374,0.0,0,0,-9563,-46977,56540,0,0,1,265806,76369,342176,0,9564,312783,19829,342176,0,-31693820,-152580240,184274060,0,0,3290,869555370,249599690,1119158350,0,31697110,1022135610,65325630,1119158350,1.18686
2024-03-15,3250,3280,3185,3215,132969,-0.9244992295839755,2444,8.6,1.32,374,0.0,0,0,-3000,21384,-18384,0,0,0,123420,9549,132969,0,3000,102036,27933,132969,0,-9619960,69256675,-59636715,0,0,0,397120710,30655910,427776620,0,9619960,327864035,90292625,427776620,0.85066
2024-03-18,3220,3220,3165,3185,112003,-0.9331259720062209,2444,8.52,1.3,374,0.0,0,0,0,32359,-32359,0,0,0,109267,2736,112003,0,0,76908,35095,112003,0,0,103370330,-103370330,0,0,0,348751325,8677045,357428370,0,0,245380995,112047375,357428370,0.75996
2024-03-19,3180,3195,3110,3120,135923,-2.0408163265306123,2444,8.34,1.28,374,0.0,0,0,500,21798,-22298,0,0,500,133084,2339,135923,0,0,111286,24637,135923,0,1565000,68514710,-70079710,0,0,1565000,418268230,7357760,427190990,0,0,349753520,77437470,427190990,0.82251
2024-03-20,3145,3170,3110,3125,112994,0.16025641025641024,2444,8.36,1.28,374,0.0,0,0,300,-8953,8653,0,0,300,96231,16463,112994,0,0,105184,7810,112994,0,946500,-27886345,26939845,0,0,946500,301969350,51549760,354465610,0,0,329855695,24609915,354465610,0.81313
2024-03-21,3150,3150,3080,3080,222765,-1.44,2444,8.24,1.26,374,0.0,0,0,-15076,-15796,30872,0,0,0,187489,35276,222765,0,15076,203285,4404,222765,0,-46827295,-49156515,95983810,0,0,0,582558625,109776810,692335435,0,46827295,631715140,13793000,692335435,0.9867
2024-03-22,3100,3110,2985,3025,453549,-1.7857142857142856,2444,8.09,1.24,374,0.0,0,-7347,0,-136044,143391,0,653,0,292593,160303,453549,8000,0,428637,16912,453549,-22246000,0,-408295195,430541195,0,1959000,0,888590430,482095730,1372645160,24205000,0,1296885625,51554535,1372645160,0.93823
2024-03-25,3025,3050,2980,2995,143512,-0.9917355371900827,2444,8.01,1.23,374,0.0,0,-653,52,29488,-28887,0,0,52,139035,4425,143512,653,0,109547,33312,143512,-1975325,156430,88411540,-86592645,0,0,156430,416331665,13269005,429757100,1975325,0,327920125,99861650,429757100,0.93666
2024-03-26,2995,2995,2930,2935,260061,-2.003338898163606,2444,7.85,1.2,374,0.0,0,-15000,300,21661,-6961,0,0,300,243590,16171,260061,15000,0,221929,23132,260061,-44078625,880500,63758865,-20560740,0,0,880500,717908400,47785000,766573900,44078625,0,654149535,68345740,766573900,0.98201
2024-03-27,2930,2960,2855,2885,261492,-1.7035775127768313,2444,7.71,1.18,374,0.0,0,-65000,-8400,119917,-46517,0,0,400,258422,2670,261492,65000,8800,138505,49187,261492,-186713655,-24057540,345489720,-134718525,0,0,1155500,745388055,7731040,754274595,186713655,25213040,399898335,142449565,754274595,1.05707
2024-03-28,2890,2955,2850,2880,188364,-0.17331022530329288,2444,7.7,1.18,374,0.0,0,0,0,-7300,7300,0,0,0,165440,22924,188364,0,0,172740,15624,188364,0,0,-21563785,21563785,0,0,0,476023460,66536070,542559530,0,0,497587245,44972285,542559530,0.93041
2024-03-29,2915,2915,2860,2875,107141,-0.1736111111111111,2444,7.69,1.18,374,0.0,0,0,0,13230,-13230,0,0,0,104935,2206,107141,0,0,91705,15436,107141,0,0,38230630,-38230630,0,0,0,302075080,6341035,308416115,0,0,263844450,44571665,308416115,0.76309
2024-04-01,2870,2970,2870,2970,181679,3.304347826086956,2444,7.94,1.22,374,0.0,0,0,1500,-68530,67030,0,0,1500,110043,70136,181679,0,0,178573,3106,181679,0,4339500,-200768525,196429025,0,0,4339500,321247485,205405945,530992930,0,0,522016010,8976920,530992930,0.80531
2024-04-02,2985,2985,2885,2890,157764,-2.6936026936026933,2444,7.73,1.18,374,0.0,0,0,900,44658,-45558,0,0,900,155282,1582,157764,0,0,110624,47140,157764,0,2673000,130915575,-133588575,0,0,2673000,455416600,4698255,462787855,0,0,324501025,138286830,462787855,0.87412
2024-04-03,2865,2890,2830,2830,155844,-2.0761245674740483,2444,7.57,1.16,374,0.0,0,0,0,29748,-29748,0,0,0,154496,1348,155844,0,0,124748,31096,155844,0,0,84885790,-84885790,0,0,0,439128935,3827305,442956240,0,0,354243145,88713095,442956240,0.81782
2024-04-04,2870,2885,2795,2810,136891,-0.7067137809187279,2444,7.51,1.15,374,0.0,0,0,0,27584,-27584,0,0,0,130914,5977,136891,0,0,103330,33561,136891,0,0,77598925,-77598925,0,0,0,369965845,17088530,387054375,0,0,292366920,94687455,387054375,0.91321
2024-04-05,2745,3180,2745,2890,1412204,2.8469750889679712,2444,7.73,1.18,374,0.0,0,0,-8849,8159,690,0,0,18290,1180063,213851,1412204,0,27139,1171904,213161,1412204,0,-28494145,28643600,-149455,0,0,54237100,3506785240,630486545,4191508885,0,82731245,3478141640,630636000,4191508885,1.31039
2024-04-08,2930,2930,2795,2820,157666,-2.422145328719723,2444,7.54,1.15,374,0.0,0,0,11,14696,-14707,0,0,17,150805,6844,157666,0,6,136109,21551,157666,0,31115,41858220,-41889335,0,0,47945,426539260,19306430,445893635,0,16830,384681040,61195765,445893635,0.72713
2024-04-09,2815,2950,2770,2795,262428,-0.8865248226950355,2444,7.47,1.14,374,0.0,0,0,5,-27489,27484,0,0,5,211420,51003,262428,0,0,238909,23519,262428,0,14275,-76766830,76752555,0,0,14275,602286975,145266835,747568085,0,0,679053805,68514280,747568085,0.76935
2024-04-11,2765,2815,2765,2765,73947,-1.073345259391771,2444,7.39,1.13,374,0.0,0,0,-11,19569,-19558,0,0,0,71597,2350,73947,0,11,52028,21908,73947,0,-30545,54408310,-54377765,0,0,0,199010145,6543475,205553620,0,30545,144601835,60921240,205553620,0.59421
2024-04-12,2785,2785,2720,2730,105908,-1.2658227848101267,2444,7.3,1.12,374,0.0,0,10700,0,6943,-17643,0,10700,0,90936,4272,105908,0,0,83993,21915,105908,29211000,0,19075295,-48286295,0,29211000,0,249080855,11748885,290040740,0,0,230005560,60035180,290040740,0.69429
2024-04-15,2670,2700,2645,2690,138852,-1.465201465201465,2444,7.19,1.1,374,0.0,0,0,0,-15293,15293,0,0,0,101402,37450,138852,0,0,116695,22157,138852,0,0,-40794275,40794275,0,0,0,270462085,99877950,370340035,0,0,311256360,59083675,370340035,0.64425
2024-04-16,2700,2700,2575,2585,196372,-3.903345724907063,2444,6.91,1.06,374,0.0,0,0,200,-1749,1549,0,0,200,171599,24573,196372,0,0,173348,23024,196372,0,517000,-4851675,4334675,0,0,517000,448980105,64509340,514006445,0,0,453831780,60174665,514006445,0.74745
2024-04-17,2600,2660,2570,2655,80366,2.7079303675048356,2444,7.1,1.09,374,0.0,0,6277,0,-25601,19324,0,6277,0,41611,32478,80366,0,0,67212,13154,80366,16431450,0,-67087910,50656460,0,16431450,0,109274570,85058140,210764160,0,0,176362480,34401680,210764160,0.7068
2024-04-18,2650,2720,2600,2710,74054,2.0715630885122414,2444,7.25,1.11,374,0.0,0,-166,0,-29077,29243,0,0,0,38645,35409,74054,166,0,67722,6166,74054,-446370,0,-77835170,78281540,0,0,0,103737815,94789815,198527630,446370,0,181572985,16508275,198527630,0.63643
2024-04-19,2685,2700,2600,2665,58310,-1.6605166051660518,2444,7.13,1.09,374,0.0,0,-1077,100,17744,-16767,0,0,100,53399,4811,58310,1077,0,35655,21578,58310,-2846135,266000,47113550,-44533415,0,0,266000,140970650,12582180,153818830,2846135,0,93857100,57115595,153818830,0.48788
2024-04-22,2690,2690,2530,2615,69485,-1.876172607879925,2444,6.99,1.07,374,0.0,0,-6133,100,26595,-20562,0,7,100,61910,7468,69485,6140,0,35315,28030,69485,-16129745,261500,69090060,-53221815,0,18515,261500,162229015,19623510,182132540,16148260,0,93138955,72845325,182132540,0.58326
2024-04-23,2620,3080,2515,2825,3045015,8.030592734225621,2444,7.55,1.16,374,0.0,0,-4507,3806,28548,-27847,0,3745,15087,2543280,482903,3045015,8252,11281,2514732,510750,3045015,-11423695,9495580,95185555,-93257440,0,11344665,40926800,7221388725,1353975720,8627635910,22768360,31431220,7126203170,1447233160,8627635910,1.91712
2024-04-24,2810,2925,2770,2805,268399,-0.7079646017699115,2444,7.5,1.15,374,0.0,0,-1306,-3611,-20649,25566,0,37,550,206662,61150,268399,1343,4161,227311,35584,268399,-3716835,-10237845,-58545375,72500055,0,104725,1553885,586789050,173572690,762020350,3821560,11791730,645334425,101072635,762020350,0.99921
2024-04-25,2750,2805,2715,2720,160796,-3.0303030303030303,2444,7.27,1.11,374,0.0,0,-61370,-1019,27615,34774,0,0,0,106924,53872,160796,61370,1019,79309,19098,160796,-169088950,-2802970,76028950,95862970,0,0,0,293632970,148654100,442287070,169088950,2802970,217604020,52791130,442287070,0.59421
2024-04-26,2745,2945,2730,2895,350580,6.4338235294117645,2444,7.74,1.18,374,0.0,0,160,-8,-13781,13629,0,160,8,286135,64277,350580,0,16,299916,50648,350580,451170,-22550,-36994735,36566115,0,451170,23095,818988305,182389280,1001851850,0,45645,855983040,145823165,1001851850,0.76309
2024-04-29,2925,2945,2830,2925,336242,1.0362694300518136,2444,7.82,1.2,374,0.0,0,-550,-67,-10226,10843,0,0,0,269716,66526,336242,550,67,279942,55683,336242,-1575930,-191390,-28945755,30713075,0,0,0,778194570,191801400,969995970,1575930,191390,807140325,161088325,969995970,0.71931
2024-04-30,2990,2990,2865,2880,156885,-1.5384615384615385,2444,7.7,1.18,374,0.0,0,-33,0,36362,-36329,0,0,0,144782,12103,156885,33,0,108420,48432,156885,-95385,0,105845385,-105750000,0,0,0,420607270,35055770,455663040,95385,0,314761885,140805770,455663040,0.70054
2024-05-02,2875,2880,2800,2855,74751,-0.8680555555555556,2922,6.43,0.98,444,0.0,0,135,0,-18762,18627,0,135,0,53537,21079,74751,0,0,72299,2452,74751,383430,0,-53010485,52627055,0,383430,0,151554250,59595475,211533155,0,0,204564735,6968420,211533155,0.53792
2024-05-03,2855,2890,2820,2845,69835,-0.3502626970227671,2922,6.41,0.97,444,0.0,0,-135,0,-22028,22163,0,0,0,40804,29031,69835,135,0,62832,6868,69835,-386220,0,-62932885,63319105,0,0,0,116583260,82979090,199562350,386220,0,179516145,19659985,199562350,0.50039
2024-05-07,2860,2915,2835,2895,97590,1.7574692442882252,2922,6.52,0.99,444,0.0,0,-187,5000,-28440,23627,0,0,5000,62495,30095,97590,187,0,90935,6468,97590,-535245,14488010,-81946675,67993910,0,0,14488010,179398180,86489570,280375760,535245,0,261344855,18495660,280375760,0.66301
2024-05-08,2940,3145,2920,2940,1299342,1.5544041450777202,2922,6.62,1.01,444,0.0,0,-222600,2638,1941,218021,0,584,7647,988415,302696,1299342,223184,5009,986474,84675,1299342,-664255130,9008905,1121060,654125165,0,1812005,23721215,2998781975,913471410,3937786605,666067135,14712310,2997660915,259346245,3937786605,1.23221
2024-05-09,2940,3020,2905,2910,313312,-1.0204081632653061,2922,6.55,1.0,444,0.0,0,-721,-5405,-6835,12961,0,0,23,266894,46395,313312,721,5428,273729,33434,313312,-2136435,-16041360,-19415680,37593475,0,0,68310,790102325,136990310,927160945,2136435,16109670,809518005,99396835,927160945,0.90695
2024-05-10,2915,2930,2760,2825,219864,-2.9209621993127146,2922,6.36,0.97,444,0.0,0,-5306,-2242,-13433,20981,0,0,0,178014,41850,219864,5306,2242,191447,20869,219864,-15101775,-6427675,-37610645,59140095,0,0,0,506264215,118996140,625260355,15101775,6427675,543874860,59856045,625260355,0.73964
2024-05-13,2795,2870,2725,2740,162940,-3.0088495575221237,2922,6.17,0.94,444,0.0,0,-17934,0,26648,-8714,0,41,0,140849,22050,162940,17975,0,114201,30764,162940,-49275455,0,73936085,-24660630,0,113325,0,389359360,60972090,450444775,49388780,0,315423275,85632720,450444775,0.60359
2024-05-14,2745,2805,2745,2790,53119,1.824817518248175,2922,6.28,0.95,444,0.0,0,-5,0,-3881,3886,0,0,0,46134,6985,53119,5,0,50015,3099,53119,-13850,0,-10752105,10765955,0,0,0,128159365,19385585,147544950,13850,0,138911470,8619630,147544950,0.55043
2024-05-16,2810,2935,2775,2885,213461,3.405017921146954,2922,6.5,0.99,444,0.0,0,-169,4000,-11635,7804,0,0,4000,161073,48388,213461,169,0,172708,40584,213461,-474585,11634965,-33627690,22467310,0,0,11634965,463235280,139623545,614493790,474585,0,496862970,117156235,614493790,0.57544
2024-05-17,2890,2890,2755,2780,186884,-3.6395147313691507,2922,6.26,0.95,444,0.0,0,-434,0,-888,1322,0,0,0,174368,12516,186884,434,0,175256,11194,186884,-1223745,0,-2509580,3733325,0,0,0,488415570,35293655,523709225,1223745,0,490925150,31560330,523709225,0.57232
2024-05-20,2775,2780,2725,2730,90087,-1.7985611510791366,2922,6.15,0.93,444,0.0,0,-7039,0,32879,-25840,0,0,0,88559,1528,90087,7039,0,55680,27368,90087,-19259235,0,89970720,-70711485,0,0,0,242345605,4201155,246546760,19259235,0,152374885,74912640,246546760,0.51602
2024-05-21,2730,2745,2665,2680,125141,-1.8315018315018317,2922,6.04,0.92,444,0.0,0,-225,0,28211,-27986,0,0,0,115760,9381,125141,225,0,87549,37367,125141,-608805,0,75826335,-75217530,0,0,0,312425030,25484030,337909060,608805,0,236598695,100701560,337909060,0.49726
2024-05-22,2685,2730,2665,2670,56948,-0.3731343283582089,2922,6.01,0.91,444,0.0,0,-185,0,11852,-11667,0,0,0,52179,4769,56948,185,0,40327,16436,56948,-498560,0,31846305,-31347745,0,0,0,140390570,12841855,153232425,498560,0,108544265,44189600,153232425,0.49413
2024-05-23,2650,2700,2610,2660,54349,-0.37453183520599254,2922,5.99,0.91,444,0.0,0,-1,0,6452,-6451,0,0,0,42216,12133,54349,1,0,35764,18584,54349,-2675,0,17280700,-17278025,0,0,0,112091115,32083015,144174130,2675,0,94810415,49361040,144174130,0.49569
2024-05-24,2660,2720,2630,2675,64590,0.5639097744360901,2922,6.02,0.92,444,0.0,0,39,-1,18354,-18392,0,39,0,53725,10826,64590,0,1,35371,29218,64590,104155,-2655,49261155,-49362655,0,104155,0,143409295,28695880,172209330,0,2655,94148140,78058535,172209330,0.43784
2024-05-27,2655,2680,2605,2660,88398,-0.5607476635514018,2922,5.99,0.91,444,0.0,0,4982,0,15413,-20395,0,5000,0,72014,11384,88398,18,0,56601,31779,88398,13149855,0,40041620,-53191475,0,13197335,0,189655270,30253965,233106570,47480,0,149613650,83445440,233106570,0.65676
2024-05-28,2660,2695,2640,2690,57604,1.1278195488721803,2922,6.06,0.92,444,0.0,0,-1693,0,-9686,11379,0,57,0,40810,16737,57604,1750,0,50496,5358,57604,-4511230,0,-25851655,30362885,0,152520,0,108950695,44674915,153778130,4663750,0,134802350,14312030,153778130,0.54417
2024-05-29,2690,2690,2610,2615,92831,-2.7881040892193307,2922,5.89,0.89,444,0.0,0,-1809,0,48777,-46968,0,52,0,91579,1200,92831,1861,0,42802,48168,92831,-4751790,0,128347605,-123595815,0,137175,0,241081445,3166125,244384745,4888965,0,112733840,126761940,244384745,0.59108
2024-05-30,2615,2630,2595,2595,42104,-0.7648183556405354,2922,5.84,0.89,444,0.0,0,-555,0,3298,-2743,0,45,0,39431,2628,42104,600,0,36133,5371,42104,-1441485,0,8594445,-7152960,0,117390,0,102713290,6852940,109683620,1558875,0,94118845,14005900,109683620,0.49257
2024-05-31,2610,2630,2590,2595,68489,0.0,2922,5.84,0.89,444,0.0,0,3,1,1693,-1697,0,3,1,65418,3067,68489,0,0,63725,4764,68489,7845,2620,4438175,-4448640,0,7845,2620,170237190,7974785,178222440,0,0,165799015,12423425,178222440,0.44722
2024-06-03,2645,2750,2610,2690,209043,3.6608863198458574,2922,6.06,0.92,444,0.0,0,-9,1,-73618,73626,0,0,1,112571,96471,209043,9,0,186189,22845,209043,-24230,2695,-197018260,197039795,0,0,2695,303914935,258952335,562869965,24230,0,500933195,61912540,562869965,0.77404
