날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,3225,3320,2950,3005,195499,-6.821705426356589,495,0.0,6.07,0,0.0,0,0,-3828,11601,-7773,0,0,0,182747,12752,195499,0,3828,171146,20525,195499,0,-12057660,36594020,-24536360,0,0,0,567027835,39724235,606752070,0,12057660,530433815,64260595,606752070
2019-01-03,2950,3035,2660,2990,238603,-0.49916805324459235,495,0.0,6.04,0,0.0,0,58100,-619,-67885,10404,0,58100,0,136276,44227,238603,0,619,204161,33823,238603,172312210,-1820255,-200850065,30358110,0,172312210,0,396981545,129531555,698825310,0,1820255,597831610,99173445,698825310
2019-01-04,2880,3075,2880,2995,206307,0.16722408026755853,495,0.0,6.05,0,0.0,0,0,-604,-21838,22442,0,0,0,174236,32071,206307,0,604,196074,9629,206307,0,-1819260,-64142500,65961760,0,0,0,520358540,94840670,615199210,0,1819260,584501040,28878910,615199210
2019-01-07,2995,3155,2940,3055,178243,2.003338898163606,495,0.0,6.17,0,0.0,0,9380,-2075,-16975,9670,0,9380,0,139376,29487,178243,0,2075,156351,19817,178243,28245850,-6332110,-50726445,28812705,0,28245850,0,425876060,89165935,543287845,0,6332110,476602505,60353230,543287845
2019-01-08,3055,3460,2970,3370,640603,10.310965630114566,495,0.0,6.81,0,0.0,0,0,-386,-50003,50389,0,0,0,531559,109044,640603,0,386,581562,58655,640603,0,-1165720,-156773550,157939270,0,0,0,1750721215,352991210,2103712425,0,1165720,1907494765,195051940,2103712425
2019-01-09,3535,3665,3210,3275,705223,-2.8189910979228485,495,0.0,6.62,0,0.0,0,0,0,-15504,15504,0,0,0,616163,89060,705223,0,0,631667,73556,705223,0,0,-52869935,52869935,0,0,0,2080113065,297776770,2377889835,0,0,2132983000,244906835,2377889835
2019-01-10,3250,3355,2995,3025,367556,-7.633587786259542,495,0.0,6.11,0,0.0,0,-18,5000,7531,-12513,0,0,5000,327468,35088,367556,18,0,319937,47601,367556,-59310,15750000,25477480,-41168170,0,0,15750000,1023645485,109529015,1148924500,59310,0,998168005,150697185,1148924500
2019-01-11,3005,3075,2940,2990,195184,-1.1570247933884297,495,0.0,6.04,0,0.0,0,-17,0,11815,-11798,0,0,0,187903,7281,195184,17,0,176088,19079,195184,-50875,0,35222960,-35172085,0,0,0,560340720,21753190,582093910,50875,0,525117760,56925275,582093910
2019-01-14,2920,3045,2840,3015,235924,0.8361204013377926,495,0.0,6.09,0,0.0,0,0,0,-2913,2913,0,0,0,206764,29160,235924,0,0,209677,26247,235924,0,0,-7712380,7712380,0,0,0,614071835,86026770,700098605,0,0,621784215,78314390,700098605
2019-01-15,2965,3045,2950,2995,120585,-0.6633499170812603,495,0.0,6.05,0,0.0,0,-17,0,1815,-1798,0,0,0,114241,6344,120585,17,0,112426,8142,120585,-50830,0,5531860,-5481030,0,0,0,341274945,18959410,360234355,50830,0,335743085,24440440,360234355
