날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도
2019-01-02,26200,26200,25550,25600,25456,-1.9157088122605364,88491,0.84,0.29,30647,2.93,750,-3808,109,11543,-7844,0,4920,109,18565,1862,25456,8728,0,7022,9706,25456,-98375750,2791950,297784550,-202200750,0,126773950,2791950,478468500,48018350,656052750,225149700,0,180683950,250219100,656052750
2019-01-03,25550,25800,25000,25000,38458,-2.34375,88491,0.82,0.28,30647,3.0,750,-5734,1063,15538,-10867,0,5074,1098,26032,6254,38458,10808,35,10494,17121,38458,-144215300,27164400,393614350,-276563450,0,129148250,28065050,659716200,159266350,976195850,273363550,900650,266101850,435829800,976195850
2019-01-04,25000,25350,24750,24900,31868,-0.4,88491,0.81,0.28,30647,3.01,750,-168,323,5167,-5322,0,12835,393,14020,4620,31868,13003,70,8853,9942,31868,-3830950,8040200,129168400,-133377650,0,321697950,9792150,350949850,115507200,797947150,325528900,1751950,221781450,248884850,797947150
2019-01-07,24650,25100,24650,24650,67149,-1.0040160642570282,88491,0.8,0.28,30647,3.04,750,-21574,-350,31984,-10060,0,5901,1,48916,12331,67149,27475,351,16932,22391,67149,-534883850,-8750300,793292200,-249658050,0,146385350,24700,1213013350,305842650,1665266050,681269200,8775000,419721150,555500700,1665266050
2019-01-08,24700,25000,24650,24850,118772,0.8113590263691683,88491,0.81,0.28,30647,3.02,750,-13533,-355,11180,2708,0,75976,0,31672,11124,118772,89509,355,20492,8416,118772,-334716150,-8771000,276232300,67254850,0,1835949182,0,785390250,275969600,2897309032,2170665332,8771000,509157950,208714750,2897309032
2019-01-09,25200,25300,24900,25050,90771,0.8048289738430584,88491,0.82,0.28,30647,2.99,750,-38672,16400,28835,-6563,0,6713,16400,52583,15075,90771,45385,0,23748,21638,90771,-969168600,411799400,721735950,-164366750,0,168490750,411799400,1318508050,378364350,2277162550,1137659350,0,596772100,542731100,2277162550
2019-01-10,25100,25200,25000,25000,45415,-0.19960079840319359,88491,0.82,0.28,30647,3.0,750,-19126,4300,13489,1337,0,4070,4300,22898,14147,45415,23196,0,9409,12810,45415,-479945900,107780000,338231400,33934500,0,102141600,107780000,574364750,355330800,1139617150,582087500,0,236133350,321396300,1139617150
2019-01-11,25050,26600,25050,26550,111126,6.2,88491,0.87,0.3,30647,2.82,750,8384,-100,-20448,12164,0,45205,0,44135,21786,111126,36821,100,64583,9622,111126,229292100,-2575000,-536587500,309870400,0,1186089450,0,1148196150,560380400,2894666000,956797350,2575000,1684783650,250510000,2894666000
2019-01-14,26600,26850,26150,26500,45572,-0.18832391713747645,88491,0.86,0.3,30647,2.83,750,1961,-19,5434,-7376,0,8155,1,30111,7305,45572,6194,20,24677,14681,45572,51575950,-504700,144442850,-195514100,0,215423300,26300,799599350,193261550,1208310500,163847350,531000,655156500,388775650,1208310500
2019-01-15,26500,27150,25950,26150,60675,-1.3207547169811322,88491,0.85,0.3,30647,2.87,750,-2408,0,-8769,11177,0,8858,0,28006,23811,60675,11266,0,36775,12634,60675,-61052550,0,-236035450,297088000,0,237311550,0,743328350,632923200,1613563100,298364100,0,979363800,335835200,1613563100
