날짜,공시_제목,공시자
2024-11-13,분기보고서 (2024.09),하림지주
2024-10-24,유형자산취득결정(자회사의 주요경영사항)              ,하림지주
2024-10-04,주식등의대량보유상황보고서(일반),김홍국
2024-10-04,금전대여결정(자회사의 주요경영사항)              ,하림지주
2024-09-26,단기차입금증가결정(자회사의 주요경영사항)              ,하림지주
2024-08-28,대규모기업집단현황공시[분기별공시(대표회사용)],하림지주
2024-08-28,주식등의대량보유상황보고서(일반),김홍국
2024-08-26,단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,하림지주
2024-08-20,주식등의대량보유상황보고서(일반),김홍국
2024-08-13,반기보고서 (2024.06),하림지주
2024-08-12,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,하림지주
2024-08-08,단기차입금증가결정(자회사의 주요경영사항)              ,하림지주
2024-07-26,주식등의대량보유상황보고서(일반),김홍국
2024-07-23,신규시설투자등(자회사의 주요경영사항)              ,하림지주
2024-07-05,대표이사변경(자회사의 주요경영사항)              ,하림지주
2024-07-04,증권발행실적보고서,하림지주
2024-07-04,투자설명서,하림지주
2024-07-03,[발행조건확정]증권신고서(채무증권),하림지주
2024-06-19,지주회사의자회사편입ㆍ탈퇴              ,하림지주
2024-05-30,대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],하림지주
2024-05-30,대규모기업집단현황공시[연1회(동일인용)],김홍국
2024-05-29,주식등의대량보유상황보고서(일반),김홍국
2024-05-14,분기보고서 (2024.03),하림지주
2024-03-28,정기주주총회결과              ,하림지주
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,하림지주
2024-03-27,신규시설투자등(자회사의 주요경영사항)              ,하림지주
2024-03-22,단기차입금증가결정(자회사의 주요경영사항)              ,하림지주
2024-03-20,사업보고서 (2023.12),하림지주
2024-03-19,감사보고서제출              ,하림지주
2024-03-14,주식등의대량보유상황보고서(일반),김홍국
2024-03-13,의결권대리행사권유참고서류,하림지주
2024-03-13,주주총회소집공고,하림지주
2024-03-13,감사보고서제출(자회사의 주요경영사항)              ,하림지주
2024-03-13,감사보고서제출(자회사의 주요경영사항)              ,하림지주
2024-03-12,감사보고서제출(자회사의 주요경영사항)              ,하림지주
2024-02-27,대규모기업집단현황공시[분기별공시(대표회사용)],하림지주
2024-02-14,현금ㆍ현물배당결정              ,하림지주
2024-02-14,주주총회소집결의              ,하림지주
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동              ,하림지주
2024-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동(자회사의 주요경영사항)              ,하림지주
2024-02-08,주식등의대량보유상황보고서(일반),김홍국
2024-02-08,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,하림지주
2024-02-08,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,하림지주
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동(자회사의 주요경영사항)              ,하림지주
2024-02-07,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,하림지주
2024-02-07,조회공시요구(풍문또는보도)에대한답변(부인)              ,하림지주
2024-02-02,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항),하림지주
2024-01-26,주식등의대량보유상황보고서(일반),김홍국
2024-01-19,특수관계인에대한출자,하림지주
2024-01-19,유상증자결정(자회사의 주요경영사항)(주주배정),하림지주
2024-01-19,조회공시요구(풍문또는보도)에대한답변(미확정),하림지주
2024-01-17,주식등의대량보유상황보고서(일반),김홍국
2024-01-05,주식등의대량보유상황보고서(일반),김홍국
2023-12-20,조회공시요구(풍문또는보도)에대한답변(미확정),하림지주
2023-12-20,조회공시요구(풍문또는보도)(자회사 팬오션(주)의 3조원 규모 유상증자 추진 보도),코스닥시장본부
2023-12-19,특수관계인에대한주식의처분,하림지주
2023-12-19,지주회사의자회사편입ㆍ탈퇴,하림지주
2023-12-19,투자판단관련주요경영사항(자회사의 주요경영사항),하림지주
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항),하림지주
2023-12-14,주주명부폐쇄기간또는기준일설정,하림지주
2023-11-28,대규모기업집단현황공시[분기별공시(대표회사용)],하림지주
2023-11-24,주식등의대량보유상황보고서(일반),김홍국
2023-11-14,[기재정정]분기보고서 (2023.09),하림지주
2023-11-07,주식등의대량보유상황보고서(일반),김홍국
2023-10-26,주식등의대량보유상황보고서(일반),김홍국
2023-10-16,타법인주식및출자증권처분결정(자회사의 주요경영사항),하림지주
2023-10-11,특수관계인에대한출자,하림지주
2023-10-11,유상증자결정(자회사의 주요경영사항)(주주배정),하림지주
2023-08-31,[기재정정]대규모기업집단현황공시[분기별공시(대표회사용)],하림지주
2023-08-30,주식등의대량보유상황보고서(일반),김홍국
2023-08-11,반기보고서 (2023.06),하림지주
2023-08-10,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,하림지주
2023-07-28,주식등의대량보유상황보고서(일반),김홍국
2023-07-25,특수관계인에대한출자,하림지주
2023-07-25,유상증자결정(자회사의 주요경영사항),하림지주
2023-06-02,주식등의대량보유상황보고서(일반),김홍국
2023-05-31,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],하림지주
2023-05-31,대규모기업집단현황공시[연1회(동일인용)],김홍국
2023-05-25,불성실공시법인미지정(지정유예),코스닥시장본부
2023-05-12,분기보고서 (2023.03),하림지주
2023-05-03,주식등의대량보유상황보고서(일반),김홍국
2023-04-28,불성실공시법인지정예고(공시불이행 3건),코스닥시장본부
2023-04-21,지주회사의자회사편입ㆍ탈퇴,하림지주
