날짜,공시_제목,공시자
2024-10-07,기업설명회(IR)개최              ,예스24
2024-08-14,반기보고서 (2024.06),예스24
2024-07-25,신규시설투자등(자율공시)              ,예스24
2024-07-12,불성실공시법인미지정              (공시불이행),코스닥시장본부
2024-06-20,불성실공시법인지정예고              (공시불이행),코스닥시장본부
2024-06-05,신규시설투자등              ,예스24
2024-05-14,분기보고서 (2024.03),예스24
2024-04-01,[기재정정]사외이사의선임ㆍ해임또는중도퇴임에관한신고,예스24
2024-03-28,정기주주총회결과              ,예스24
2024-03-20,사외이사의선임ㆍ해임또는중도퇴임에관한신고,예스24
2024-03-20,사업보고서 (2023.12),예스24
2024-03-20,감사보고서제출              ,예스24
2024-03-13,의결권대리행사권유참고서류,예스24
2024-03-13,주주총회소집공고,예스24
2024-02-21,현금ㆍ현물배당결정              ,예스24
2024-02-21,주주총회소집결의              ,예스24
2024-02-21,매출액또는손익구조30%(대규모법인은15%)이상변동              ,예스24
2023-12-14,주주명부폐쇄기간또는기준일설정,예스24
2023-11-14,분기보고서 (2023.09),예스24
2023-10-26,연결재무제표기준영업실적등에대한전망(공정공시),예스24
2023-10-06,기업설명회(IR)개최,예스24
2023-09-25,[기재정정]반기보고서 (2023.06),예스24
2023-05-15,분기보고서 (2023.03),예스24
2023-03-28,대표이사변경,예스24
2023-03-28,정기주주총회결과,예스24
2023-03-20,사업보고서 (2022.12),예스24
2023-03-20,감사보고서제출,예스24
2023-03-17,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,예스24
2023-03-13,의결권대리행사권유참고서류,예스24
2023-03-13,주주총회소집공고,예스24
2023-03-06,수시공시의무관련사항(공정공시),예스24
2023-02-16,주주총회소집결의,예스24
2023-02-16,현금ㆍ현물배당결정,예스24
2022-12-15,주주명부폐쇄기간또는기준일설정,예스24
2022-11-14,분기보고서 (2022.09),예스24
2022-10-27,연결재무제표기준영업실적등에대한전망(공정공시),예스24
2022-10-07,기업설명회(IR)개최,예스24
2022-08-16,반기보고서 (2022.06),예스24
2022-05-16,분기보고서 (2022.03),예스24
2022-04-29,소속부변경,코스닥시장본부
2022-03-28,정기주주총회결과,예스24
2022-03-18,사업보고서 (2021.12),예스24
2022-03-18,감사보고서제출,예스24
2022-03-11,의결권대리행사권유참고서류,예스24
