회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2729,이상_거래량,회사_코드
삼성전자,2024-11-13,False,True,False,2,53000,53500.0,7.214428857715431,2024-11-15,52527995,43748624.0,False,False,False,False,False,24647,3193833,5969782550,1,True,005930
JYP Ent.,2024-11-05,False,False,False,10,57200,59400.0,4.577464788732395,2024-11-15,1276902,1371419.0,True,True,True,True,True,804,21106,35532492,140,True,035900
루닛,2024-09-10,False,True,False,66,44500,48200.0,11.832946635730858,2024-11-15,3430544,1811904.0,True,False,True,True,True,833,13950,28942900,190,True,328130
HD현대건설기계,2024-11-11,True,False,False,4,63600,64800.0,6.754530477759473,2024-11-15,771401,809311.0,True,True,True,True,True,524,11862,18305586,217,True,267270
HD현대건설기계,2024-11-12,True,False,False,3,64800,64800.0,6.754530477759473,2024-11-15,740684,809311.0,True,True,True,True,True,524,11862,18305586,217,True,267270
태광산업,2024-11-11,False,False,False,4,659000,669000.0,3.72093023255814,2024-11-15,1834,2403.0,False,True,True,True,True,16,7448,1113400,303,True,003240
하림지주,2024-10-16,False,True,False,30,5780,5860.0,3.900709219858156,2024-11-15,641590,317040.0,True,True,True,True,True,18,6563,112005621,327,True,003380
메가스터디교육,2024-11-14,False,True,False,1,40400,41300.0,6.169665809768637,2024-11-15,94628,86727.0,False,False,False,False,False,35,4733,11461955,418,True,215200
에코마케팅,2024-11-12,False,False,False,3,10000,10780.0,14.558979808714136,2024-11-15,320357,663608.0,False,False,True,True,True,69,3392,31468029,542,True,230360
유진로봇,2024-10-28,False,False,False,18,6030,6470.0,13.508771929824562,2024-11-15,626068,8160802.0,True,False,True,True,True,529,2427,37512152,690,True,056080
유진로봇,2024-10-31,False,False,False,15,6410,6470.0,13.508771929824562,2024-11-15,2672274,8160802.0,True,False,True,True,True,529,2427,37512152,690,True,056080
이엔에프테크놀로지,2024-11-14,False,False,False,1,16200,16490.0,4.235145385587864,2024-11-15,296781,362165.0,False,False,True,False,False,59,2356,14287836,702,True,102710
에스와이,2024-11-06,False,False,False,9,4520,4755.0,15.552855407047389,2024-11-15,7296793,23227961.0,True,True,True,True,True,1126,2325,48907400,713,True,109610
TYM,2024-07-16,False,False,False,122,4710,4825.0,13.529411764705882,2024-11-15,2283243,33861501.0,True,True,True,True,True,1661,2173,45050956,747,True,002900
TYM,2024-07-29,False,False,False,109,4295,4825.0,13.529411764705882,2024-11-15,4790126,33861501.0,True,True,True,True,True,1661,2173,45050956,747,True,002900
TYM,2024-11-12,True,False,False,3,4280,4825.0,13.529411764705882,2024-11-15,3145768,33861501.0,True,True,True,True,True,1661,2173,45050956,747,True,002900
TYM,2024-11-13,True,False,False,2,4700,4825.0,13.529411764705882,2024-11-15,12379926,33861501.0,True,True,True,True,True,1661,2173,45050956,747,True,002900
TYM,2024-11-14,True,False,False,1,4640,4825.0,13.529411764705882,2024-11-15,12795898,33861501.0,True,True,True,True,True,1661,2173,45050956,747,True,002900
이스트소프트,2024-08-21,False,False,False,86,15700,16600.0,6.61528580603725,2024-11-15,1230716,1682979.0,True,False,True,True,True,281,1926,11603992,827,True,047560
이스트소프트,2024-08-27,False,True,False,80,16370,16600.0,6.61528580603725,2024-11-15,2870140,1682979.0,True,False,True,True,True,281,1926,11603992,827,True,047560
이스트소프트,2024-09-25,False,True,False,51,15990,16600.0,6.61528580603725,2024-11-15,3142807,1682979.0,True,False,True,True,True,281,1926,11603992,827,True,047560
엣지파운드리,2022-07-29,False,True,False,840,3175,3215.0,8.067226890756302,2024-11-15,16157348,1972023.0,True,True,True,True,True,61,1837,57165255,850,True,105550
엣지파운드리,2024-11-14,True,True,False,1,2990,3215.0,8.067226890756302,2024-11-15,2006058,1972023.0,True,True,True,True,True,61,1837,57165255,850,True,105550
현대에버다임,2024-11-06,True,False,False,9,10140,10190.0,7.489451476793249,2024-11-15,15905215,16607283.0,True,True,True,True,True,1764,1825,17915944,858,True,041440
한미글로벌,2024-11-11,False,False,False,4,16150,16170.0,2.2770398481973437,2024-11-15,262795,266845.0,True,False,True,True,False,42,1771,10957550,879,True,053690
다산네트웍스,2024-07-16,False,False,False,122,4190,4320.0,22.90184921763869,2024-11-15,8510391,17033302.0,True,True,True,True,True,712,1706,39505981,910,True,039560
다산네트웍스,2024-07-25,False,True,False,113,4230,4320.0,22.90184921763869,2024-11-15,24802761,17033302.0,True,True,True,True,True,712,1706,39505981,910,True,039560
다산네트웍스,2024-10-11,False,False,False,35,3845,4320.0,22.90184921763869,2024-11-15,15684259,17033302.0,True,True,True,True,True,712,1706,39505981,910,True,039560
