회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2679,이상_거래량,회사_코드
HD현대일렉트릭,2024-04-19,False,True,False,5,250000,255000.0,6.25,2024-04-24,1461963,1341363.0,True,True,True,True,True,3322,91920,36047135,48,True,267260
HD현대일렉트릭,2024-04-23,False,True,False,1,251500,255000.0,6.25,2024-04-24,2294328,1341363.0,True,True,True,True,True,3322,91920,36047135,48,True,267260
HD한국조선해양,2023-07-27,False,True,False,272,129200,129400.0,3.2721468475658417,2024-04-24,844642,568349.0,True,True,True,True,True,732,91580,70773116,49,True,009540
현대오토에버,2024-04-08,False,False,False,16,154000,154200.0,9.98573466476462,2024-04-24,386081,411249.0,False,False,True,True,False,624,42287,27423982,91,True,307950
BGF리테일,2024-03-07,False,True,False,48,131400,131900.0,0.8409785932721712,2024-04-24,149638,52111.0,True,False,True,True,False,68,22797,17283906,142,True,282330
한화엔진,2024-04-17,True,False,False,7,11700,12450.0,7.235142118863049,2024-04-24,2691269,14635640.0,True,True,True,True,True,1928,10389,83447142,259,True,082740
한화엔진,2024-04-18,True,False,False,6,11940,12450.0,7.235142118863049,2024-04-24,2398172,14635640.0,True,True,True,True,True,1928,10389,83447142,259,True,082740
와이아이케이,2024-04-22,True,False,True,2,10410,10700.0,8.850457782299085,2024-04-24,37452079,40429983.0,True,True,True,True,True,4371,8778,82045350,292,True,232140
빙그레,2024-04-22,True,False,True,2,69600,70200.0,2.932551319648094,2024-04-24,180300,186747.0,True,True,True,True,True,129,6915,9851241,363,True,005180
한국카본,2024-01-16,False,False,False,99,11270,11520.0,3.6903690369036894,2024-04-24,616405,1196965.0,True,True,True,True,True,138,5979,51908452,397,True,017960
쎄트렉아이,2023-02-10,True,False,False,439,48800,49300.0,18.93848009650181,2024-04-24,1339904,2060442.0,True,True,True,True,True,995,5398,10951278,435,True,099320
쎄트렉아이,2024-03-28,True,True,True,27,44900,49300.0,18.93848009650181,2024-04-24,2121695,2060442.0,True,True,True,True,True,995,5398,10951278,435,True,099320
STX중공업,2024-04-23,True,False,True,1,15380,16500.0,9.926715522984676,2024-04-24,875758,3732649.0,True,True,True,True,True,623,4711,28552669,473,True,071970
이엔에프테크놀로지,2024-04-19,False,True,False,5,27400,27550.0,5.353728489483748,2024-04-24,388249,125523.0,True,True,False,True,True,34,3936,14287836,537,True,102710
SGC에너지,2024-04-23,True,True,False,1,25600,26400.0,5.179282868525896,2024-04-24,323186,293440.0,True,False,True,True,True,76,3804,14409333,557,True,005090
대명에너지,2024-04-02,False,False,False,22,17000,17530.0,11.3015873015873,2024-04-24,2641166,3981278.0,True,True,True,True,True,706,2988,17050000,675,True,389260
대명에너지,2024-04-23,False,False,False,1,17260,17530.0,11.3015873015873,2024-04-24,3298114,3981278.0,True,True,True,True,True,706,2988,17050000,675,True,389260
퓨쳐켐,2024-03-26,False,False,False,29,11500,13050.0,16.10320284697509,2024-04-24,1221600,4387302.0,True,True,True,True,True,567,2884,22102155,691,True,220100
퓨쳐켐,2024-04-23,False,False,False,1,11360,13050.0,16.10320284697509,2024-04-24,1373621,4387302.0,True,True,True,True,True,567,2884,22102155,691,True,220100
글로벌텍스프리,2024-04-23,False,True,False,1,4675,4765.0,6.599552572706935,2024-04-24,21454582,12404407.0,False,True,False,False,True,598,2705,56787848,728,True,204620
JTC,2023-08-25,False,True,False,243,5280,5310.0,1.7241379310344829,2024-04-24,932583,84644.0,True,True,True,True,True,4,2670,50288623,747,True,950170
동구바이오제약,2023-02-20,True,True,False,429,6940,6980.0,1.749271137026239,2024-04-24,3235473,315266.0,True,True,True,True,True,22,1986,28464992,935,True,006620
슈피겐코리아,2024-04-15,False,True,False,9,31000,31000.0,0.9771986970684038,2024-04-24,49943,12268.0,True,False,True,True,False,3,1927,6216363,965,True,192440
제일전기공업,2022-03-31,False,False,False,755,16150,16290.0,5.164622336991608,2024-04-24,58329,1948759.0,True,True,True,True,True,326,1809,11110000,1009,True,199820
제일전기공업,2024-04-18,True,True,False,6,15920,16290.0,5.164622336991608,2024-04-24,10380291,1948759.0,True,True,True,True,True,326,1809,11110000,1009,True,199820
케이프,2024-04-23,False,False,True,1,5540,5770.0,4.151624548736463,2024-04-24,372026,453632.0,True,True,True,True,True,36,1783,30901728,1022,True,064820
강스템바이오텍,2024-04-09,True,True,False,15,2740,2850.0,5.555555555555555,2024-04-24,12990608,1641962.0,True,True,True,True,True,46,1594,55937925,1107,True,217730
미원화학,2024-02-28,False,True,False,56,71500,71500.0,0.5625879043600562,2024-04-24,1979,152.0,True,True,True,True,True,0,1572,2199268,1120,True,134380
신세계푸드,2024-04-16,False,True,False,8,34900,34900.0,1.749271137026239,2024-04-24,14756,4689.0,False,False,True,False,False,1,1351,3872480,1236,True,031440
대동전자,2024-04-16,True,True,True,8,11800,12000.0,4.80349344978166,2024-04-24,664423,92497.0,True,True,True,True,True,11,1258,10490447,1290,True,008110
코리아나,2024-04-17,True,True,False,7,3080,3095.0,1.6420361247947457,2024-04-24,3928565,799497.0,True,True,True,True,True,24,1238,40000000,1308,True,027050
토마토시스템,2023-06-27,False,True,False,302,7680,8000.0,9.439124487004104,2024-04-24,4687859,2293825.0,True,True,True,True,True,179,1228,15356544,1311,True,393210
모나리자,2022-12-13,False,True,False,498,3220,3245.0,2.365930599369085,2024-04-24,1177509,249919.0,True,True,True,True,True,8,1186,36571255,1341,True,012690
하이텍팜,2024-04-17,False,True,False,7,10590,10850.0,2.6490066225165565,2024-04-24,178605,64622.0,True,True,True,True,True,6,1153,10633173,1370,True,106190
하이텍팜,2024-04-23,False,True,False,1,10790,10850.0,2.6490066225165565,2024-04-24,159134,64622.0,True,True,True,True,True,6,1153,10633173,1370,True,106190
큐로컴,2023-04-14,False,True,False,376,769,770.0,6.944444444444445,2024-04-24,58928949,5249412.0,True,True,True,True,True,40,1100,142973472,1416,True,040350
큐로컴,2024-04-23,True,True,True,1,750,770.0,6.944444444444445,2024-04-24,11257728,5249412.0,True,True,True,True,True,40,1100,142973472,1416,True,040350
HS애드,2024-04-05,False,True,False,19,6370,6370.0,1.2718600953895072,2024-04-24,49195,26245.0,False,True,True,True,True,1,1055,16567409,1449,True,035000
한싹,2024-04-01,False,True,False,23,17880,18630.0,5.672149744753262,2024-04-24,1905550,1583632.0,True,True,True,True,True,301,1014,5447675,1488,True,430690
오리콤,2024-04-11,False,True,False,13,7200,7250.0,1.969057665260197,2024-04-24,260059,17530.0,False,False,True,False,False,1,868,11975050,1625,True,010470
조광페인트,2024-02-08,False,False,False,76,6470,6520.0,4.15335463258786,2024-04-24,71470,100953.0,True,True,True,True,True,6,834,12800000,1672,True,004910
조광페인트,2024-03-21,False,True,False,34,6400,6520.0,4.15335463258786,2024-04-24,202667,100953.0,True,True,True,True,True,6,834,12800000,1672,True,004910
라이콤,2024-03-18,False,False,False,37,2325,2460.0,29.815303430079155,2024-04-24,2924952,15807963.0,True,False,True,True,True,379,735,29913930,1801,True,388790
라이콤,2024-03-20,False,False,False,35,2320,2460.0,29.815303430079155,2024-04-24,2960771,15807963.0,True,False,True,True,True,379,735,29913930,1801,True,388790
라이콤,2024-04-08,False,False,False,16,2275,2460.0,29.815303430079155,2024-04-24,2890126,15807963.0,True,False,True,True,True,379,735,29913930,1801,True,388790
라이콤,2024-04-16,False,False,False,8,2205,2460.0,29.815303430079155,2024-04-24,2734201,15807963.0,True,False,True,True,True,379,735,29913930,1801,True,388790
엔케이,2024-03-28,False,True,False,27,915,915.0,0.6600660066006601,2024-04-24,589828,291930.0,True,False,True,True,False,2,731,79983352,1808,True,085310
와토스코리아,2024-04-23,True,True,True,1,6610,6780.0,2.5718608169440245,2024-04-24,359906,186950.0,True,True,True,True,True,12,488,7200000,2174,True,079000
에스앤더블류,2023-11-24,False,False,False,152,4475,4625.0,8.060747663551401,2024-04-24,129190,227400.0,True,True,True,True,True,10,333,7200000,2387,True,103230
